sample_index,leaf_distribution_tv
734,0.5691218224454788
735,0.3504948049611293
736,0.38712823817681097
737,0.4142117818168071
738,0.27203243901913515
739,0.36572998277944063
740,0.3687464964153935
741,0.43766174843759387
742,0.42814813791528983
743,0.14859483259943673
744,0.36131685624411136
745,0.33572833262107943
746,0.3710590936600363
747,0.3202228337037163
748,0.48122597352927565
749,0.3026977904961512
750,0.5037503219108425
751,0.5381364791522997
752,0.4221595305799018
753,0.3696716233110897
754,0.5533072320441071
755,0.4002405044136812
756,0.40383452570947376
757,0.412043845038352
758,0.4095990692482224
759,0.3675621903528984
760,0.2538572270713219
761,0.2624805720463828
762,0.3353483235159498
763,0.4684600716976943
764,0.4101164360375523
765,0.30169344604296267
766,0.5277911549315148
767,0.45292545854915
768,0.46902594318988644
769,0.4639856079376743
770,0.4335581013611124
771,0.26168256249918104
772,0.5336939294600717
773,0.3781803582338477
774,0.41456130902234856
775,0.4366270031046639
776,0.3921411404491559
777,0.2638948416136807
778,0.46419186691470804
779,0.3646620053885573
780,0.3213600904508175
781,0.40236838869426345
782,0.30715783137776703
783,0.34379766987328547
784,0.3737648716114051
785,0.29977329987926604
786,0.4129181226536397
787,0.40315689616794015
788,0.4131949503947471
789,0.44203658328653034
790,0.3267248811997056
791,0.5591507080721352
792,0.36542994923695393
793,0.4102958372318948
794,0.2138162406749352
795,0.4922704737959087
796,0.47463090030122446
797,0.4033432354696152
798,0.31091299063174005
799,0.39693265137008316
800,0.23970372951997446
801,0.4675527006137462
802,0.3743180966775168
803,0.47466675560964966
804,0.4644603999751218
805,0.4070045989351605
806,0.404983819446407
807,0.3262257997727258
808,0.6048863766872528
809,0.3987464830292722
810,0.3724576698558854
811,0.4539311286099137
812,0.3464106805251122
813,0.46631997228915345
814,0.44195112667760217
815,0.5813861583334468
816,0.2698670297036141
817,0.42144214202517705
818,0.44314356080946055
819,0.3114281828559622
820,0.3529896887544753
821,0.39684979946037835
822,0.3562477913638909
823,0.4192833309232322
824,0.19859551363073982
825,0.3825142369078232
826,0.47549499566107156
