sample_index,n,candidate,maximum_pairwise_tree_tv,mean_target_tv,maximum_target_tv
198,15,uniform_child,0.5625,0.3157407407407407,0.4
198,15,descendant_count,9.71445146547012e-17,3.0068540250264654e-17,7.632783294297951e-17
198,15,base_mass,9.367506770274758e-17,8.977193988179977e-17,1.1015494072452725e-16
198,15,mean_q_softmax,0.6230523992126488,0.444961151971633,0.6664045728503517
198,15,mass_times_exp_mean_q,0.2215922996461511,0.21723396624218116,0.26801779104304224
198,15,partition_sum,1.8995222061946038e-16,7.401486830834377e-17,1.0234868508263162e-16
199,22,uniform_child,0.6354166666666665,0.3446969696969697,0.4545454545454545
199,22,descendant_count,9.71445146547012e-17,5.4932910072598893e-17,8.326672684688674e-17
199,22,base_mass,1.6219664500383146e-16,5.160802341031001e-17,1.3010426069826053e-16
199,22,mean_q_softmax,0.6999407588836879,0.41087445135407946,0.4882025980960821
199,22,mass_times_exp_mean_q,0.2426573533025921,0.11425370531323752,0.14056101561583287
199,22,partition_sum,1.9456007985252377e-16,8.838958211188075e-17,1.3032110113275763e-16
200,18,uniform_child,0.4652777777777778,0.26157407407407407,0.3333333333333333
200,18,descendant_count,2.7755575615628914e-17,1.1564823173178714e-17,1.734723475976807e-17
200,18,base_mass,1.0234868508263162e-16,9.830099697201906e-17,1.4051260155412137e-16
200,18,mean_q_softmax,0.5431621444269062,0.5781851387974574,0.6390809762585437
200,18,mass_times_exp_mean_q,0.2604491727511593,0.251518838392409,0.3636012676271344
200,18,partition_sum,1.3509159069169385e-16,4.1561083278611e-17,7.188260403578894e-17
201,15,uniform_child,0.5625,0.2986111111111111,0.3666666666666667
201,15,descendant_count,6.245004513516506e-17,1.2721305490496585e-17,4.163336342344337e-17
201,15,base_mass,1.0061396160665481e-16,5.406554833461049e-17,8.326672684688674e-17
201,15,mean_q_softmax,0.7105257501794889,0.3825630452791216,0.483263455779011
201,15,mass_times_exp_mean_q,0.23220057252715443,0.10083091953522667,0.17617728840669564
201,15,partition_sum,1.196959198423997e-16,1.2132222310112795e-16,1.5070410197548512e-16
202,22,uniform_child,0.5254629629629629,0.33491161616161613,0.38636363636363635
202,22,descendant_count,6.591949208711867e-17,3.874215763014869e-17,6.245004513516506e-17
202,22,base_mass,1.0408340855860843e-16,9.194034422677078e-17,1.231653667943533e-16
202,22,mean_q_softmax,0.6568883982584913,0.4414735342458755,0.5768096130278026
202,22,mass_times_exp_mean_q,0.2584651293324132,0.1744997766168046,0.23472506048279712
202,22,partition_sum,1.4560835176480325e-16,6.769035563551166e-17,1.0419182877585698e-16
203,7,uniform_child,0.5,0.30158730158730157,0.4642857142857143
203,7,descendant_count,2.7755575615628914e-17,9.25185853854297e-18,2.7755575615628914e-17
203,7,base_mass,1.5265566588595902e-16,3.9898639947466563e-17,1.249000902703301e-16
203,7,mean_q_softmax,0.5732383333681846,0.37506569553836816,0.5107934953282423
203,7,mass_times_exp_mean_q,0.24156576856901796,0.12101889726032021,0.21919234205403823
203,7,partition_sum,1.700029006457271e-16,6.649773324577761e-17,1.4224732503009818e-16
204,21,uniform_child,0.7048611111111109,0.4313822751322752,0.5892857142857143
204,21,descendant_count,4.85722573273506e-17,1.4456028966473393e-17,3.8163916471489756e-17
204,21,base_mass,1.3791051634015616e-16,1.0972125985553305e-16,1.5092094240998222e-16
204,21,mean_q_softmax,0.7244911963527778,0.5188545569173381,0.7526828454240913
204,21,mass_times_exp_mean_q,0.17319079789568537,0.11594238063466716,0.17265143535031438
204,21,partition_sum,1.702197410802242e-16,8.659161350917562e-17,1.227316859253591e-16
205,18,uniform_child,0.5787037037037036,0.31597222222222227,0.4652777777777778
205,18,descendant_count,9.367506770274758e-17,2.312964634635743e-17,6.245004513516506e-17
205,18,base_mass,9.8879238130678e-17,3.903127820947816e-17,7.632783294297951e-17
205,18,mean_q_softmax,0.5881831081515447,0.38968140638606813,0.5043914240262184
205,18,mass_times_exp_mean_q,0.26194425983050257,0.1396476350150533,0.21087585686492938
205,18,partition_sum,1.1319070680748666e-16,4.4596849361570414e-17,6.201636426617085e-17
206,27,uniform_child,0.6614583333333334,0.378858024691358,0.5
206,27,descendant_count,4.85722573273506e-17,1.3299546649155522e-17,3.122502256758253e-17
206,27,base_mass,1.2620113287731272e-16,6.042620107985878e-17,1.1579279202145187e-16
206,27,mean_q_softmax,0.7818521833902681,0.6369955952233614,0.7755896644441891
206,27,mass_times_exp_mean_q,0.44082296103239216,0.4564667761502306,0.5825795480168875
206,27,partition_sum,1.5707378973883745e-16,4.117257750013703e-17,9.69683318016723e-17
207,19,uniform_child,0.537037037037037,0.29903752436647174,0.40935672514619886
207,19,descendant_count,0.0,0.0,0.0
207,19,base_mass,1.5178830414797062e-16,5.131890283098054e-17,7.632783294297951e-17
207,19,mean_q_softmax,0.6340499557712774,0.37926577665827893,0.44728885034791616
207,19,mass_times_exp_mean_q,0.23457746876940766,0.13235865665850252,0.18070844245803375
207,19,partition_sum,1.732555071631836e-16,7.589415207398531e-17,1.1123914289701275e-16
208,20,uniform_child,0.6597222222222222,0.3597222222222222,0.4833333333333333
208,20,descendant_count,7.979727989493313e-17,4.7994016168691665e-17,9.367506770274758e-17
208,20,base_mass,1.1449174941446927e-16,9.425330886140652e-17,1.43982048506075e-16
208,20,mean_q_softmax,0.8352540214775086,0.4684464836393499,0.5722262500042586
208,20,mass_times_exp_mean_q,0.3307888269331894,0.16827519061073457,0.2331653935992842
208,20,partition_sum,1.183406671267928e-16,7.257830042980047e-17,1.1975012995102396e-16
209,26,uniform_child,0.7708333333333333,0.37535612535612534,0.6730769230769231
209,26,descendant_count,6.591949208711867e-17,3.874215763014869e-17,8.326672684688674e-17
209,26,base_mass,1.2923689896027213e-16,5.92697187625409e-17,9.194034422677078e-17
209,26,mean_q_softmax,0.8066570594770445,0.5330639000750316,0.6704591860126377
209,26,mass_times_exp_mean_q,0.3214214039945847,0.25013306807380026,0.36594892053681166
209,26,partition_sum,1.8371805812766873e-16,8.444579670946473e-17,1.6547635657560011e-16
210,21,uniform_child,0.6319444444444444,0.3834325396825397,0.4642857142857143
210,21,descendant_count,4.163336342344337e-17,8.0953762212251e-18,4.163336342344337e-17
210,21,base_mass,1.691355389077387e-16,1.0068624175148717e-16,1.730386667286865e-16
210,21,mean_q_softmax,0.7335642851273689,0.5451227146641564,0.6476143773135274
210,21,mass_times_exp_mean_q,0.18125584220712707,0.20650485153690035,0.25294533357473037
210,21,partition_sum,1.2967057982926633e-16,1.398259401782139e-16,1.8735013540549517e-16
211,23,uniform_child,0.5590277777777778,0.33242753623188404,0.4528985507246377
211,23,descendant_count,2.0816681711721685e-17,5.782411586589357e-18,1.734723475976807e-17
211,23,base_mass,1.708702623837155e-16,1.6002824065886045e-16,2.255140518769849e-16
211,23,mean_q_softmax,0.6690243327369418,0.496907791526703,0.7227641804062527
211,23,mass_times_exp_mean_q,0.2798341740018494,0.17948460814530365,0.2702341132072807
211,23,partition_sum,2.0664893407573715e-16,7.321978671518774e-17,1.0625181290357943e-16
212,24,uniform_child,0.4635416666666667,0.2534722222222222,0.33333333333333337
212,24,descendant_count,7.979727989493313e-17,2.949029909160572e-17,5.898059818321144e-17
212,24,base_mass,2.0643209364124004e-16,6.54135310732921e-17,1.739060284666749e-16
212,24,mean_q_softmax,0.546611692334213,0.466066857473606,0.6061816696257142
212,24,mass_times_exp_mean_q,0.11943035974993906,0.06339837370852151,0.08509661180273168
212,24,partition_sum,1.2663481374630692e-16,7.45931094670027e-17,1.2945373939476923e-16
213,26,uniform_child,0.6953124999999999,0.41052350427350426,0.5336538461538463
213,26,descendant_count,7.28583859910259e-17,3.758567531283082e-17,7.28583859910259e-17
213,26,base_mass,1.0581813203458523e-16,5.2547665293130784e-17,7.112366251504909e-17
213,26,mean_q_softmax,0.7718153201775109,0.5171771188313831,0.6676010154600882
213,26,mass_times_exp_mean_q,0.09757182212453196,0.04630869170846266,0.07489563797860574
213,26,partition_sum,1.2956215961201778e-16,6.30102162576159e-17,9.085614205428527e-17
214,25,uniform_child,0.7100694444444443,0.34486111111111106,0.5275000000000001
214,25,descendant_count,1.1449174941446927e-16,6.245004513516506e-17,8.673617379884035e-17
214,25,base_mass,1.0104764247564901e-16,4.5247370665061716e-17,6.938893903907228e-17
214,25,mean_q_softmax,0.8541396560394697,0.4505481110282856,0.7932012511805816
214,25,mass_times_exp_mean_q,0.3071720180078462,0.23780432675912547,0.29263625852222797
214,25,partition_sum,1.3753104557978624e-16,7.146699320300283e-17,1.3471211993132393e-16
215,14,uniform_child,0.4930555555555556,0.28108465608465605,0.35317460317460314
215,14,descendant_count,6.938893903907228e-17,2.544261098099317e-17,3.469446951953614e-17
215,14,base_mass,9.540979117872439e-17,1.4340380734741606e-16,1.8041124150158794e-16
215,14,mean_q_softmax,0.7156305204105725,0.39534425529313877,0.6776007383724854
215,14,mass_times_exp_mean_q,0.22997471367494166,0.13284945833837333,0.20649544718457274
215,14,partition_sum,1.0831179703130189e-16,8.491110014182308e-17,1.111307226797642e-16
216,12,uniform_child,0.636574074074074,0.3541666666666667,0.4166666666666667
216,12,descendant_count,1.1796119636642288e-16,2.544261098099317e-17,6.938893903907228e-17
216,12,base_mass,1.3964523981613297e-16,4.654841327204432e-17,8.326672684688674e-17
216,12,mean_q_softmax,0.9094773215768109,0.460878449839806,0.8180961953976015
216,12,mass_times_exp_mean_q,0.3026516585722827,0.17111991705804971,0.21816122269707489
216,12,partition_sum,1.8908485888147197e-16,8.174884380540703e-17,1.5113778284447932e-16
217,6,uniform_child,0.5833333333333334,0.22222222222222224,0.33333333333333337
217,6,descendant_count,6.938893903907228e-17,2.7755575615628914e-17,6.938893903907228e-17
217,6,base_mass,2.42861286636753e-17,1.0119220276531374e-17,2.0816681711721685e-17
217,6,mean_q_softmax,0.6192576239892432,0.4648983238555695,0.6390112812629858
217,6,mass_times_exp_mean_q,0.0649379990966463,0.03307367060013033,0.054616608267785804
217,6,partition_sum,4.597017211338539e-17,1.2576745200831851e-17,4.163336342344337e-17
218,10,uniform_child,0.5,0.2976851851851852,0.37777777777777777
218,10,descendant_count,6.938893903907228e-17,3.8163916471489756e-17,6.938893903907228e-17
218,10,base_mass,9.367506770274758e-17,2.0816681711721685e-17,7.979727989493313e-17
218,10,mean_q_softmax,0.5909479102723002,0.36101744336395897,0.5201866782952362
218,10,mass_times_exp_mean_q,0.157398611068576,0.072555471655045,0.1342796223491277
218,10,partition_sum,1.4137996329210978e-16,5.706517434515372e-17,9.64939933512099e-17
219,18,uniform_child,0.545138888888889,0.3113425925925926,0.375
219,18,descendant_count,4.163336342344337e-17,2.1394922870380622e-17,3.8163916471489756e-17
219,18,base_mass,1.9949319973733282e-16,6.750965527343074e-17,1.214306433183765e-16
219,18,mean_q_softmax,0.8103662685626867,0.48020254402612506,0.7327075510901139
219,18,mass_times_exp_mean_q,0.23218887448600797,0.15143419359670032,0.22769490565662542
219,18,partition_sum,2.2806192698232586e-16,1.6916264396205083e-16,3.211948935988307e-16
220,6,uniform_child,0.5833333333333333,0.23611111111111108,0.33333333333333337
220,6,descendant_count,5.551115123125783e-17,9.25185853854297e-18,2.7755575615628914e-17
220,6,base_mass,1.5612511283791264e-16,2.7177334456969977e-17,1.5265566588595902e-16
220,6,mean_q_softmax,0.6567100401991998,0.46509798310883155,0.6455282235563061
220,6,mass_times_exp_mean_q,0.18454876648410393,0.06191945560575099,0.1457495921691689
220,6,partition_sum,2.0383000842727483e-16,6.245004513516506e-17,1.0581813203458523e-16
221,7,uniform_child,0.375,0.19444444444444442,0.2142857142857143
221,7,descendant_count,2.7755575615628914e-17,4.625929269271485e-18,2.7755575615628914e-17
221,7,base_mass,1.3183898417423734e-16,5.898059818321144e-17,1.3183898417423734e-16
221,7,mean_q_softmax,0.7617295294133062,0.3024526285493257,0.6540215321929881
221,7,mass_times_exp_mean_q,0.5062042783639253,0.2397310901307174,0.45584913926883175
221,7,partition_sum,1.2934531917752068e-16,2.912889836744389e-17,7.730361489821647e-17
222,28,uniform_child,0.7233796296296298,0.4195326278659612,0.5714285714285713
222,28,descendant_count,6.591949208711867e-17,2.3707887505016363e-17,5.204170427930421e-17
222,28,base_mass,1.682681771697503e-16,6.548581121812447e-17,1.1188966420050406e-16
222,28,mean_q_softmax,0.6889990230527888,0.49482371092531063,0.6262979259142968
222,28,mass_times_exp_mean_q,0.22006370484676188,0.1343567228855123,0.1807737413195414
222,28,partition_sum,1.1915381875615694e-16,6.682299389752326e-17,8.098990228466718e-17
223,14,uniform_child,0.6249999999999999,0.3270502645502646,0.4047619047619047
223,14,descendant_count,6.938893903907228e-17,3.700743415417188e-17,6.938893903907228e-17
223,14,base_mass,1.0234868508263162e-16,1.1449174941446927e-16,1.3704315460216776e-16
223,14,mean_q_softmax,0.6570190157688935,0.37391854661094753,0.5128349259102541
223,14,mass_times_exp_mean_q,0.19723108453679553,0.08417394831017459,0.1263417223870642
223,14,partition_sum,1.7011132086297565e-16,7.376640531048251e-17,1.1628068299907035e-16
224,25,uniform_child,0.6215277777777777,0.3856944444444444,0.475
224,25,descendant_count,1.249000902703301e-16,6.013708050052931e-17,7.28583859910259e-17
224,25,base_mass,1.8084492237058214e-16,5.0306980803327406e-17,1.192622389734055e-16
224,25,mean_q_softmax,0.795496187425353,0.4850652722887592,0.6229474635909801
224,25,mass_times_exp_mean_q,0.22588135340005736,0.14842868599544873,0.17839355116255912
224,25,partition_sum,1.3612158275555508e-16,1.0767031074591464e-16,1.625761157642014e-16
225,6,uniform_child,0.33333333333333337,0.19444444444444442,0.25000000000000006
225,6,descendant_count,0.0,0.0,0.0
225,6,base_mass,4.85722573273506e-17,1.0408340855860843e-17,2.7755575615628914e-17
225,6,mean_q_softmax,0.6811405169579583,0.2917306646531621,0.5140041996836922
225,6,mass_times_exp_mean_q,0.4022157802129194,0.180118161184359,0.3645102270235344
225,6,partition_sum,9.8879238130678e-17,4.380176776841438e-17,9.540979117872439e-17
226,24,uniform_child,0.59375,0.28703703703703703,0.39583333333333326
226,24,descendant_count,6.245004513516506e-17,1.850371707708594e-17,3.469446951953614e-17
226,24,base_mass,1.1058862159352145e-16,4.0043200237131295e-17,8.196568423990414e-17
226,24,mean_q_softmax,0.6647828504563706,0.4729185822819786,0.6164832454063667
226,24,mass_times_exp_mean_q,0.2660634059067476,0.2177298601943594,0.3095719777099903
226,24,partition_sum,1.5086673230135794e-16,6.573879172503776e-17,1.387236679695203e-16
227,17,uniform_child,0.7430555555555555,0.40093954248366015,0.5490196078431372
227,17,descendant_count,7.979727989493313e-17,2.7755575615628914e-17,5.551115123125783e-17
227,17,base_mass,8.413408858487514e-17,5.4788349782934155e-17,7.632783294297951e-17
227,17,mean_q_softmax,0.7251800080489531,0.4633286419289246,0.5941117324815951
227,17,mass_times_exp_mean_q,0.26757774202231216,0.15234563055796946,0.21108040097678066
227,17,partition_sum,1.702197410802242e-16,6.734702494755791e-17,1.2175590397012215e-16
228,13,uniform_child,0.5208333333333334,0.280982905982906,0.42307692307692313
228,13,descendant_count,6.245004513516506e-17,1.850371707708594e-17,6.245004513516506e-17
228,13,base_mass,2.2898349882893854e-16,7.141278309437855e-17,1.8388068845354155e-16
228,13,mean_q_softmax,0.6978738919266666,0.5009725323232334,0.6203920094960352
228,13,mass_times_exp_mean_q,0.2726653894303709,0.1349321839430875,0.20533333690676547
228,13,partition_sum,1.6154612370034016e-16,6.599177223195103e-17,1.0722759485881639e-16
229,11,uniform_child,0.5729166666666666,0.3194444444444444,0.38636363636363635
229,11,descendant_count,5.551115123125783e-17,4.5102810375396984e-17,6.938893903907228e-17
229,11,base_mass,9.71445146547012e-17,3.469446951953614e-17,8.673617379884035e-17
229,11,mean_q_softmax,0.5784716638447328,0.3923964997363217,0.5008837050730831
229,11,mass_times_exp_mean_q,0.12380255584708175,0.064881179339933,0.07584775764220611
229,11,partition_sum,1.1275702593849246e-16,6.158268339717665e-17,8.847089727481716e-17
230,9,uniform_child,0.7083333333333334,0.2708333333333333,0.4305555555555556
230,9,descendant_count,3.469446951953614e-17,1.1564823173178714e-17,3.469446951953614e-17
230,9,base_mass,7.45931094670027e-17,3.1514143146912e-17,5.898059818321144e-17
230,9,mean_q_softmax,0.7238959432750287,0.39422686389415645,0.5916488077082009
230,9,mass_times_exp_mean_q,0.08025831465508765,0.03699232617119474,0.059387943801967186
230,9,partition_sum,8.673617379884035e-17,5.724587470723463e-17,9.020562075079397e-17
231,18,uniform_child,0.6284722222222222,0.3634259259259259,0.49999999999999994
231,18,descendant_count,4.5102810375396984e-17,1.61907524424502e-17,4.5102810375396984e-17
231,18,base_mass,9.280770596475918e-17,4.336808689942018e-17,6.678685382510707e-17
231,18,mean_q_softmax,0.7283626577891711,0.5140412556501879,0.6674132211593676
231,18,mass_times_exp_mean_q,0.13382307671770263,0.129020847468558,0.17602932810288702
231,18,partition_sum,1.5027042110649091e-16,6.49798502042979e-17,1.0798653637955624e-16
232,28,uniform_child,0.6521990740740742,0.42658730158730157,0.5297619047619047
232,28,descendant_count,1.0061396160665481e-16,4.163336342344337e-17,6.938893903907228e-17
232,28,base_mass,1.8301332671555315e-16,5.71013144175699e-17,1.0061396160665481e-16
232,28,mean_q_softmax,0.834279672963911,0.5616435416880029,0.6706075139870495
232,28,mass_times_exp_mean_q,0.2664445662379707,0.15196684489520496,0.21770700255877903
232,28,partition_sum,1.623999329111725e-16,8.574909807097335e-17,1.4300626655083803e-16
233,18,uniform_child,0.5694444444444445,0.3171296296296296,0.3888888888888889
233,18,descendant_count,5.204170427930421e-17,2.0238440553062748e-17,5.204170427930421e-17
233,18,base_mass,1.1015494072452725e-16,4.972873964466847e-17,1.0321604682062002e-16
233,18,mean_q_softmax,0.6132085068863207,0.5270430596689446,0.7182747110759077
233,18,mass_times_exp_mean_q,0.25085304645981327,0.3028806918728029,0.41662642602258737
233,18,partition_sum,1.0776969594505914e-16,2.806276623116647e-17,9.486769009248164e-17
234,25,uniform_child,0.7591145833333333,0.4621296296296296,0.635
234,25,descendant_count,1.3530843112619095e-16,7.401486830834377e-17,8.326672684688674e-17
234,25,base_mass,1.8301332671555315e-16,5.637851296924623e-17,1.0668549377257364e-16
234,25,mean_q_softmax,0.7641550766865645,0.5303457885841266,0.7234964977264212
234,25,mass_times_exp_mean_q,0.2663948476705206,0.16631199341987682,0.2256880417472702
234,25,partition_sum,1.4257258568184383e-16,8.820888174979984e-17,1.2137643320975222e-16
235,27,uniform_child,0.6195023148148148,0.39197530864197533,0.44212962962962965
235,27,descendant_count,2.0816681711721685e-17,3.469446951953614e-18,2.0816681711721685e-17
235,27,base_mass,1.3183898417423734e-16,4.365720747874965e-17,7.546047120499111e-17
235,27,mean_q_softmax,0.7225614508857406,0.42988676295928635,0.5410814433537373
235,27,mass_times_exp_mean_q,0.2893816257260081,0.24531753070587817,0.35416710817674846
235,27,partition_sum,1.6718397499726478e-16,8.35558474262162e-17,1.5092094240998222e-16
236,17,uniform_child,0.5434027777777779,0.30010893246187365,0.3553921568627451
236,17,descendant_count,8.326672684688674e-17,3.0068540250264654e-17,4.85722573273506e-17
236,17,base_mass,1.1102230246251565e-16,2.977941967093519e-17,6.158268339717665e-17
236,17,mean_q_softmax,0.713754045158789,0.5140177886961271,0.6508560117831119
236,17,mass_times_exp_mean_q,0.4127946804618249,0.22891354138865228,0.4154212280270284
236,17,partition_sum,2.2388774861825667e-16,8.275173081495613e-17,1.5569143196891844e-16
237,12,uniform_child,0.5625,0.28703703703703703,0.4583333333333333
237,12,descendant_count,9.020562075079397e-17,2.891205793294679e-17,4.85722573273506e-17
237,12,base_mass,1.682681771697503e-16,7.343662714968484e-17,1.6132928326584306e-16
237,12,mean_q_softmax,0.7426134564881627,0.3884630392218475,0.6398462416026991
237,12,mass_times_exp_mean_q,0.3218243828120087,0.16489639526477803,0.30837911800325357
237,12,partition_sum,1.4495783046131194e-16,4.0856351866495423e-17,7.296680620827445e-17
238,9,uniform_child,0.5277777777777778,0.24537037037037038,0.41666666666666663
238,9,descendant_count,2.7755575615628914e-17,4.625929269271485e-18,1.3877787807814457e-17
238,9,base_mass,7.45931094670027e-17,1.590163186312073e-17,4.5102810375396984e-17
238,9,mean_q_softmax,0.6044102333458629,0.4086351611918384,0.6591735231774792
238,9,mass_times_exp_mean_q,0.11854192216147154,0.04813701798717405,0.0765651392086367
238,9,partition_sum,1.0213184464813452e-16,3.65376132127615e-17,7.155734338404329e-17
239,8,uniform_child,0.4166666666666667,0.15972222222222224,0.375
239,8,descendant_count,0.0,0.0,0.0
239,8,base_mass,1.214306433183765e-16,6.245004513516506e-17,1.1449174941446927e-16
239,8,mean_q_softmax,0.7539156782356795,0.3653451688391434,0.46731382089411344
239,8,mass_times_exp_mean_q,0.42777574695540377,0.21952690352475548,0.3990164027952013
239,8,partition_sum,1.222980050563649e-16,4.3151246464923076e-17,7.28583859910259e-17
240,10,uniform_child,0.6458333333333334,0.3152777777777778,0.55
240,10,descendant_count,6.245004513516506e-17,2.7755575615628914e-17,6.245004513516506e-17
240,10,base_mass,8.326672684688674e-17,2.573173156032264e-17,7.45931094670027e-17
240,10,mean_q_softmax,0.6753206385829422,0.4010943641523698,0.6764160338480252
240,10,mass_times_exp_mean_q,0.1733998244697712,0.1266557336242707,0.19477360008075217
240,10,partition_sum,1.491862189340054e-16,9.396418828207705e-17,1.474514954580286e-16
241,9,uniform_child,0.36111111111111105,0.1898148148148148,0.22222222222222224
241,9,descendant_count,3.469446951953614e-17,5.782411586589357e-18,3.469446951953614e-17
241,9,base_mass,1.1102230246251565e-16,1.9660199394403815e-17,1.0061396160665481e-16
241,9,mean_q_softmax,0.38876280006378805,0.3099904004774623,0.3993253824655908
241,9,mass_times_exp_mean_q,0.21104336586739098,0.07590920994087179,0.1803218617506268
241,9,partition_sum,1.3530843112619095e-16,5.811323644522304e-17,8.847089727481716e-17
242,16,uniform_child,0.6851851851851851,0.34375,0.5
242,16,descendant_count,0.0,0.0,0.0
242,16,base_mass,1.6566609195578508e-16,4.2500725161431774e-17,9.71445146547012e-17
242,16,mean_q_softmax,0.8013697058165579,0.44581662843986125,0.6519165832776321
242,16,mass_times_exp_mean_q,0.300185964658237,0.15294988445731394,0.20068961931534124
242,16,partition_sum,1.3709736471079204e-16,5.2647050492275284e-17,7.201812930734963e-17
243,16,uniform_child,0.7592592592592593,0.4201388888888889,0.5833333333333334
243,16,descendant_count,0.0,0.0,0.0
243,16,base_mass,9.280770596475918e-17,6.924437874940755e-17,7.632783294297951e-17
243,16,mean_q_softmax,0.8192543555618302,0.4665480003059768,0.5973782272156964
243,16,mass_times_exp_mean_q,0.24425528669877458,0.12712627047336153,0.20488457357232553
243,16,partition_sum,2.229119666630197e-16,6.490757005946553e-17,1.3964523981613297e-16
244,27,uniform_child,0.748263888888889,0.4868827160493827,0.6851851851851851
244,27,descendant_count,3.8163916471489756e-17,6.3606527452482924e-18,3.8163916471489756e-17
244,27,base_mass,1.3270634591222574e-16,6.028164079019405e-17,1.3444106938820255e-16
244,27,mean_q_softmax,0.743168679027869,0.587871196492813,0.7984387876020966
244,27,mass_times_exp_mean_q,0.1470877740337338,0.11698511789114029,0.1534645182012211
244,27,partition_sum,2.1125679330880054e-16,9.550014135976485e-17,1.1291965626436529e-16
245,22,uniform_child,0.6180555555555556,0.3469065656565657,0.4393939393939394
245,22,descendant_count,8.673617379884035e-17,3.411622836087721e-17,6.938893903907228e-17
245,22,base_mass,9.107298248878237e-17,4.0332320816460765e-17,6.505213034913027e-17
245,22,mean_q_softmax,0.6192741887879671,0.39334787871186333,0.48682415811308727
245,22,mass_times_exp_mean_q,0.20985408259488753,0.15579880639583746,0.1772260580525754
245,22,partition_sum,1.6328084717631697e-16,6.422090868355805e-17,1.0083080204115191e-16
246,28,uniform_child,0.6805555555555556,0.39831349206349204,0.5238095238095237
246,28,descendant_count,5.204170427930421e-17,1.5612511283791264e-17,4.163336342344337e-17
246,28,base_mass,1.6653345369377348e-16,5.825779673488778e-17,8.586881206085195e-17
246,28,mean_q_softmax,0.7492520202624953,0.5573597461781782,0.6795858324022928
246,28,mass_times_exp_mean_q,0.2743660434929638,0.1795889991600661,0.2419193908066236
246,28,partition_sum,1.406752318799942e-16,7.632783294297951e-17,1.168227840853131e-16
247,12,uniform_child,0.5833333333333333,0.3078703703703704,0.41666666666666674
247,12,descendant_count,4.85722573273506e-17,8.0953762212251e-18,3.469446951953614e-17
247,12,base_mass,9.194034422677078e-17,3.0068540250264654e-17,7.45931094670027e-17
247,12,mean_q_softmax,0.7622795680302118,0.5233740622227522,0.7001225468432198
247,12,mass_times_exp_mean_q,0.21232757607480973,0.08302932897200582,0.11957447573103702
247,12,partition_sum,1.3964523981613297e-16,5.2150124496552763e-17,8.435092901937224e-17
248,21,uniform_child,0.6087962962962963,0.3824404761904761,0.4761904761904761
248,21,descendant_count,3.469446951953614e-17,6.938893903907228e-18,2.42861286636753e-17
248,21,base_mass,1.0842021724855044e-16,1.14636309704134e-16,1.6393136847980827e-16
248,21,mean_q_softmax,0.9347493068402455,0.5646421224104089,0.8502524914560268
248,21,mass_times_exp_mean_q,0.3241049765532831,0.1269580736443299,0.24065783600212634
248,21,partition_sum,9.513874063560301e-17,4.351264718908491e-17,8.608565249534905e-17
249,28,uniform_child,0.6041666666666666,0.37753527336860665,0.5625000000000001
249,28,descendant_count,5.551115123125783e-17,1.2721305490496585e-17,3.469446951953614e-17
249,28,base_mass,1.3704315460216776e-16,8.023096076392733e-17,1.1362438767648086e-16
249,28,mean_q_softmax,0.6264567984019271,0.46520452886005453,0.5576073263434466
249,28,mass_times_exp_mean_q,0.0940706576123454,0.06612696551320363,0.08847859958933849
249,28,partition_sum,1.7011132086297565e-16,1.0964897971070069e-16,1.5829351718288365e-16
250,22,uniform_child,0.6180555555555555,0.33880471380471383,0.494949494949495
250,22,descendant_count,1.0061396160665481e-16,5.377642775528102e-17,6.938893903907228e-17
250,22,base_mass,1.1449174941446927e-16,3.411622836087721e-17,6.938893903907228e-17
250,22,mean_q_softmax,0.7566621829706272,0.4699892286791994,0.6340118297550438
250,22,mass_times_exp_mean_q,0.2840043972887674,0.16631912805210153,0.22761809210789688
250,22,partition_sum,8.95822045016148e-17,6.060238393288768e-17,9.912318361948724e-17
251,27,uniform_child,0.6438078703703703,0.415895061728395,0.4814814814814814
251,27,descendant_count,3.122502256758253e-17,5.204170427930421e-18,3.122502256758253e-17
251,27,base_mass,9.540979117872439e-17,4.2645285451096506e-17,8.066464163292153e-17
251,27,mean_q_softmax,0.7042428745063168,0.5485974446569691,0.6386089083640627
251,27,mass_times_exp_mean_q,0.3609738549805656,0.23311337969850807,0.2971753818157536
251,27,partition_sum,1.3248950547772864e-16,6.448292420857538e-17,1.0234868508263162e-16
252,12,uniform_child,0.5069444444444444,0.28472222222222227,0.4166666666666667
252,12,descendant_count,3.469446951953614e-17,5.782411586589357e-18,3.469446951953614e-17
252,12,base_mass,1.3704315460216776e-16,3.0357660829594124e-17,7.979727989493313e-17
252,12,mean_q_softmax,0.6981928339934379,0.3664198085375858,0.558571421547896
252,12,mass_times_exp_mean_q,0.46243139114966814,0.1747499887959856,0.3129038560040296
252,12,partition_sum,1.4446993948369347e-16,6.549484623622852e-17,9.660241356845845e-17
253,24,uniform_child,0.671875,0.4212962962962963,0.4722222222222222
253,24,descendant_count,8.326672684688674e-17,3.0068540250264654e-17,6.591949208711867e-17
253,24,base_mass,1.4224732503009818e-16,9.410874857174178e-17,1.5872719805187785e-16
253,24,mean_q_softmax,0.7850503508972977,0.5633744406720441,0.6797360841173259
253,24,mass_times_exp_mean_q,0.23406330057017907,0.10409229497998944,0.18283782535561255
253,24,partition_sum,9.128982292327947e-17,4.4827242323223583e-17,6.136584296267955e-17
