n,phase,family,sample_index,parent_score,p_value,accepted,ordering_fraction,target_ordering_fraction,ordering_fraction_mismatch,exact_product_order_2d,scale_details
192,discovery,bimodal_clusters,0,14.82176924374422,0.7027027027027027,True,0.4989637870855148,0.50032722513089,0.0013634380453751982,True,"{""scales"": [{""m"": 24, ""number_intervals"": 133, ""median_q_ratio"": 1.0108209552462373, ""q90_ratio"": 1.471634798731955, ""local_rejection_fraction"": 0.03007518796992481, ""median_ordering_z"": -0.061559447309228146, ""mad_ordering_z"": 0.5862804505640757, ""ordering_outlier_fraction"": 0.03759398496240601}, {""m"": 32, ""number_intervals"": 93, ""median_q_ratio"": 0.8741112951314475, ""q90_ratio"": 1.326417419018948, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.07344571637911186, ""mad_ordering_z"": 0.5633620290443059, ""ordering_outlier_fraction"": 0.010752688172043012}, {""m"": 48, ""number_intervals"": 51, ""median_q_ratio"": 1.0260069442775688, ""q90_ratio"": 1.504181967566917, ""local_rejection_fraction"": 0.0784313725490196, ""median_ordering_z"": -0.2803926597820153, ""mad_ordering_z"": 0.4582562660902922, ""ordering_outlier_fraction"": 0.0}, {""m"": 64, ""number_intervals"": 21, ""median_q_ratio"": 1.0454819681181444, ""q90_ratio"": 1.2125568565245621, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": 0.023238134333711993, ""mad_ordering_z"": 0.37493460437585646, ""ordering_outlier_fraction"": 0.0}, {""m"": 96, ""number_intervals"": 11, ""median_q_ratio"": 0.9992779912328492, ""q90_ratio"": 1.160109837710884, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.7931728666638199, ""mad_ordering_z"": 0.28359756299557615, ""ordering_outlier_fraction"": 0.0}]}"
192,discovery,bimodal_clusters,1,19.702026775299192,0.5135135135135135,True,0.4944917102966841,0.49160122164048864,0.0028904886561954557,True,"{""scales"": [{""m"": 24, ""number_intervals"": 98, ""median_q_ratio"": 1.0418550043423567, ""q90_ratio"": 1.517107873851892, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.002931402252820217, ""mad_ordering_z"": 0.6449084956204845, ""ordering_outlier_fraction"": 0.07142857142857142}, {""m"": 32, ""number_intervals"": 84, ""median_q_ratio"": 0.9724212662650983, ""q90_ratio"": 1.4574956483324137, ""local_rejection_fraction"": 0.03571428571428571, ""median_ordering_z"": 0.07678415803270437, ""mad_ordering_z"": 0.6760344348531694, ""ordering_outlier_fraction"": 0.07142857142857142}, {""m"": 48, ""number_intervals"": 40, ""median_q_ratio"": 1.1115016950627534, ""q90_ratio"": 1.6409415273491303, ""local_rejection_fraction"": 0.125, ""median_ordering_z"": 0.11537411547778095, ""mad_ordering_z"": 0.7707037202427613, ""ordering_outlier_fraction"": 0.125}, {""m"": 64, ""number_intervals"": 28, ""median_q_ratio"": 0.9825122670391431, ""q90_ratio"": 1.1878189333962446, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.6504724829041529, ""mad_ordering_z"": 0.7791609747185738, ""ordering_outlier_fraction"": 0.10714285714285714}, {""m"": 96, ""number_intervals"": 15, ""median_q_ratio"": 0.9412844136930127, ""q90_ratio"": 1.229157154127462, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": 0.03736285353751441, ""mad_ordering_z"": 0.4186440215649024, ""ordering_outlier_fraction"": 0.0}]}"
192,discovery,bimodal_clusters,2,17.807192356782934,0.5405405405405406,True,0.493837260034904,0.48898342059336825,0.004853839441535779,True,"{""scales"": [{""m"": 24, ""number_intervals"": 115, ""median_q_ratio"": 0.9760280871108119, ""q90_ratio"": 1.5308942226952291, ""local_rejection_fraction"": 0.017391304347826087, ""median_ordering_z"": -0.23744358247845193, ""mad_ordering_z"": 0.46902436045126167, ""ordering_outlier_fraction"": 0.05217391304347826}, {""m"": 32, ""number_intervals"": 67, ""median_q_ratio"": 0.9580131836652277, ""q90_ratio"": 1.2939901810928989, ""local_rejection_fraction"": 0.014925373134328358, ""median_ordering_z"": 0.2270140324445206, ""mad_ordering_z"": 0.6009194976472628, ""ordering_outlier_fraction"": 0.014925373134328358}, {""m"": 48, ""number_intervals"": 40, ""median_q_ratio"": 0.8768600257761692, ""q90_ratio"": 1.2990973757981918, ""local_rejection_fraction"": 0.025, ""median_ordering_z"": 0.02163987923204097, ""mad_ordering_z"": 0.5519905023360321, ""ordering_outlier_fraction"": 0.0}, {""m"": 64, ""number_intervals"": 18, ""median_q_ratio"": 0.8965290256057294, ""q90_ratio"": 1.188976556764441, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.4864385934897169, ""mad_ordering_z"": 0.48038496185656465, ""ordering_outlier_fraction"": 0.05555555555555555}, {""m"": 96, ""number_intervals"": 6, ""median_q_ratio"": 0.8694291304434953, ""q90_ratio"": 1.121814194355057, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.9079623564477444, ""mad_ordering_z"": 0.37813008399410303, ""ordering_outlier_fraction"": 0.0}]}"
192,discovery,bimodal_clusters,3,20.58954347180981,0.4594594594594595,True,0.4642779232111693,0.4662412739965096,0.001963350785340323,True,"{""scales"": [{""m"": 24, ""number_intervals"": 98, ""median_q_ratio"": 0.9113999249166036, ""q90_ratio"": 1.354689571499452, ""local_rejection_fraction"": 0.01020408163265306, ""median_ordering_z"": -0.032245424781024185, ""mad_ordering_z"": 0.5569664280358735, ""ordering_outlier_fraction"": 0.030612244897959183}, {""m"": 32, ""number_intervals"": 80, ""median_q_ratio"": 1.0470442220277816, ""q90_ratio"": 1.4484357403476553, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": 0.24579276674599698, ""mad_ordering_z"": 0.751149372059076, ""ordering_outlier_fraction"": 0.0375}, {""m"": 48, ""number_intervals"": 51, ""median_q_ratio"": 0.9012828327145979, ""q90_ratio"": 1.2389292219799823, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.46786113227349785, ""mad_ordering_z"": 0.6665545688586045, ""ordering_outlier_fraction"": 0.0}, {""m"": 64, ""number_intervals"": 24, ""median_q_ratio"": 0.925210921512541, ""q90_ratio"": 1.2492300160128726, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.4630051807162261, ""mad_ordering_z"": 0.34564283840899157, ""ordering_outlier_fraction"": 0.0}, {""m"": 96, ""number_intervals"": 7, ""median_q_ratio"": 1.1989273335702204, ""q90_ratio"": 1.358673820277502, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.5365845953821083, ""mad_ordering_z"": 0.5469381572057582, ""ordering_outlier_fraction"": 0.14285714285714285}]}"
192,discovery,bimodal_clusters,4,18.452896935812472,0.5405405405405406,True,0.5489201570680629,0.5529559336823735,0.004035776614310649,True,"{""scales"": [{""m"": 24, ""number_intervals"": 127, ""median_q_ratio"": 1.0714497062080255, ""q90_ratio"": 1.867024940759075, ""local_rejection_fraction"": 0.05511811023622047, ""median_ordering_z"": -0.061559447309228146, ""mad_ordering_z"": 0.7621645857332995, ""ordering_outlier_fraction"": 0.015748031496062992}, {""m"": 32, ""number_intervals"": 104, ""median_q_ratio"": 1.035378285167969, ""q90_ratio"": 1.8134551209687237, ""local_rejection_fraction"": 0.0673076923076923, ""median_ordering_z"": 0.151899095238613, ""mad_ordering_z"": 0.7887068406620308, ""ordering_outlier_fraction"": 0.11538461538461539}, {""m"": 48, ""number_intervals"": 45, ""median_q_ratio"": 1.0898742310413971, ""q90_ratio"": 1.4595056825421215, ""local_rejection_fraction"": 0.06666666666666667, ""median_ordering_z"": -0.05126452673687051, ""mad_ordering_z"": 0.6457247385817747, ""ordering_outlier_fraction"": 0.1111111111111111}, {""m"": 64, ""number_intervals"": 23, ""median_q_ratio"": 1.0857072195939714, ""q90_ratio"": 1.510399619499272, ""local_rejection_fraction"": 0.043478260869565216, ""median_ordering_z"": 0.3161557940023504, ""mad_ordering_z"": 0.8436028598456738, ""ordering_outlier_fraction"": 0.13043478260869565}, {""m"": 96, ""number_intervals"": 6, ""median_q_ratio"": 0.9265583317663171, ""q90_ratio"": 1.135217444037286, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.026784214282915202, ""mad_ordering_z"": 0.3612492766729364, ""ordering_outlier_fraction"": 0.0}]}"
192,discovery,bimodal_clusters,5,54.35913959360623,0.05405405405405406,True,0.4944917102966841,0.49721858638743455,0.002726876090750452,True,"{""scales"": [{""m"": 24, ""number_intervals"": 117, ""median_q_ratio"": 1.1361872739969394, ""q90_ratio"": 2.057512005538447, ""local_rejection_fraction"": 0.06837606837606838, ""median_ordering_z"": -0.2960716275348599, ""mad_ordering_z"": 0.7621645857332995, ""ordering_outlier_fraction"": 0.11965811965811966}, {""m"": 32, ""number_intervals"": 91, ""median_q_ratio"": 1.2186523616786669, ""q90_ratio"": 1.7895317976888152, ""local_rejection_fraction"": 0.07692307692307693, ""median_ordering_z"": -0.4865778710116026, ""mad_ordering_z"": 0.9013792464708912, ""ordering_outlier_fraction"": 0.16483516483516483}, {""m"": 48, ""number_intervals"": 51, ""median_q_ratio"": 1.1583787321583392, ""q90_ratio"": 1.4839710114644327, ""local_rejection_fraction"": 0.058823529411764705, ""median_ordering_z"": -0.3220523203356775, ""mad_ordering_z"": 0.7498738899659314, ""ordering_outlier_fraction"": 0.058823529411764705}, {""m"": 64, ""number_intervals"": 29, ""median_q_ratio"": 1.0788958714066161, ""q90_ratio"": 1.9123719292421644, ""local_rejection_fraction"": 0.13793103448275862, ""median_ordering_z"": -0.25796281894817835, ""mad_ordering_z"": 1.1833873450612937, ""ordering_outlier_fraction"": 0.13793103448275862}, {""m"": 96, ""number_intervals"": 4, ""median_q_ratio"": 0.9582662902150627, ""q90_ratio"": 1.0349423276581482, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.5298322724536423, ""mad_ordering_z"": 0.7224985533458754, ""ordering_outlier_fraction"": 0.25}]}"
192,discovery,bimodal_clusters,6,55.37029437350425,0.05405405405405406,True,0.5207787958115183,0.5178337696335078,0.0029450261780105125,True,"{""scales"": [{""m"": 24, ""number_intervals"": 145, ""median_q_ratio"": 1.1373280361106906, ""q90_ratio"": 1.9283222164263236, ""local_rejection_fraction"": 0.013793103448275862, ""median_ordering_z"": 0.17295273291640179, ""mad_ordering_z"": 0.8207926307897074, ""ordering_outlier_fraction"": 0.04827586206896552}, {""m"": 32, ""number_intervals"": 85, ""median_q_ratio"": 1.1145145482359653, ""q90_ratio"": 1.6414393691408027, ""local_rejection_fraction"": 0.023529411764705882, ""median_ordering_z"": 0.4523588440622434, ""mad_ordering_z"": 0.8262643092649857, ""ordering_outlier_fraction"": 0.10588235294117647}, {""m"": 48, ""number_intervals"": 53, ""median_q_ratio"": 1.1867527722637103, ""q90_ratio"": 1.7378995443353016, ""local_rejection_fraction"": 0.1320754716981132, ""median_ordering_z"": 0.5319707210144083, ""mad_ordering_z"": 0.6248949083049437, ""ordering_outlier_fraction"": 0.11320754716981132}, {""m"": 64, ""number_intervals"": 31, ""median_q_ratio"": 1.1179315239074368, ""q90_ratio"": 1.7386228453974746, ""local_rejection_fraction"": 0.12903225806451613, ""median_ordering_z"": 0.5856400408974953, ""mad_ordering_z"": 0.48038496185656543, ""ordering_outlier_fraction"": 0.06451612903225806}, {""m"": 96, ""number_intervals"": 4, ""median_q_ratio"": 1.389575685472486, ""q90_ratio"": 1.607446275543021, ""local_rejection_fraction"": 0.5, ""median_ordering_z"": 0.6315672712425313, ""mad_ordering_z"": 0.48616725084956036, ""ordering_outlier_fraction"": 0.0}]}"
192,discovery,bimodal_clusters,7,12.384982191174819,0.8378378378378378,True,0.49361910994764396,0.4975458115183246,0.003926701570680646,True,"{""scales"": [{""m"": 24, ""number_intervals"": 117, ""median_q_ratio"": 0.9678812412260175, ""q90_ratio"": 1.4618129264570652, ""local_rejection_fraction"": 0.017094017094017096, ""median_ordering_z"": -0.12018749236563608, ""mad_ordering_z"": 0.6449084956204837, ""ordering_outlier_fraction"": 0.02564102564102564}, {""m"": 32, ""number_intervals"": 98, ""median_q_ratio"": 1.0452652245746266, ""q90_ratio"": 1.5103459826453436, ""local_rejection_fraction"": 0.030612244897959183, ""median_ordering_z"": 0.39602264115781216, ""mad_ordering_z"": 0.657255700551692, ""ordering_outlier_fraction"": 0.05102040816326531}, {""m"": 48, ""number_intervals"": 33, ""median_q_ratio"": 0.8608604298332847, ""q90_ratio"": 1.2922122776333067, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.2803926597820153, ""mad_ordering_z"": 0.8331932110732561, ""ordering_outlier_fraction"": 0.0}, {""m"": 64, ""number_intervals"": 26, ""median_q_ratio"": 0.9502446449685089, ""q90_ratio"": 1.3563695820698636, ""local_rejection_fraction"": 0.038461538461538464, ""median_ordering_z"": -0.011911984826524304, ""mad_ordering_z"": 0.4335181363095836, ""ordering_outlier_fraction"": 0.0}, {""m"": 96, ""number_intervals"": 8, ""median_q_ratio"": 0.9321570445106073, ""q90_ratio"": 1.22115016573343, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": 0.11501456721487287, ""mad_ordering_z"": 0.519928865491892, ""ordering_outlier_fraction"": 0.0}]}"
192,discovery,bimodal_clusters,8,51.69186889633292,0.05405405405405406,True,0.5031086387434555,0.5039812390924956,0.0008726003490401313,True,"{""scales"": [{""m"": 24, ""number_intervals"": 129, ""median_q_ratio"": 0.9272853830164937, ""q90_ratio"": 1.4033666219890786, ""local_rejection_fraction"": 0.015503875968992248, ""median_ordering_z"": 0.2315807779728097, ""mad_ordering_z"": 0.7035365406768915, ""ordering_outlier_fraction"": 0.031007751937984496}, {""m"": 32, ""number_intervals"": 100, ""median_q_ratio"": 0.8841740718720242, ""q90_ratio"": 1.3568133134234084, ""local_rejection_fraction"": 0.03, ""median_ordering_z"": 0.17067782954008937, ""mad_ordering_z"": 0.6572557005516919, ""ordering_outlier_fraction"": 0.11}, {""m"": 48, ""number_intervals"": 43, ""median_q_ratio"": 0.8771432180474166, ""q90_ratio"": 1.4317146507824106, ""local_rejection_fraction"": 0.023255813953488372, ""median_ordering_z"": 0.6986093632290598, ""mad_ordering_z"": 0.6248949083049435, ""ordering_outlier_fraction"": 0.11627906976744186}, {""m"": 64, ""number_intervals"": 34, ""median_q_ratio"": 0.9691424770299237, ""q90_ratio"": 1.3753971831258804, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": 0.8023991090522858, ""mad_ordering_z"": 0.9314781577462645, ""ordering_outlier_fraction"": 0.058823529411764705}, {""m"": 96, ""number_intervals"": 6, ""median_q_ratio"": 1.0568498653735314, ""q90_ratio"": 1.4690162627968621, ""local_rejection_fraction"": 0.16666666666666666, ""median_ordering_z"": -0.3070056158142596, ""mad_ordering_z"": 0.12154181271238879, ""ordering_outlier_fraction"": 0.0}]}"
192,discovery,bimodal_clusters,9,8.927076100727069,0.972972972972973,True,0.5303773996509599,0.5269960732984293,0.0033813263525305226,True,"{""scales"": [{""m"": 24, ""number_intervals"": 113, ""median_q_ratio"": 1.0017472887174306, ""q90_ratio"": 1.701193384380466, ""local_rejection_fraction"": 0.04424778761061947, ""median_ordering_z"": -0.061559447309228146, ""mad_ordering_z"": 0.7035365406768915, ""ordering_outlier_fraction"": 0.035398230088495575}, {""m"": 32, ""number_intervals"": 81, ""median_q_ratio"": 1.0997322929214381, ""q90_ratio"": 1.5424961440796787, ""local_rejection_fraction"": 0.024691358024691357, ""median_ordering_z"": 0.26457150104747335, ""mad_ordering_z"": 0.751149372059076, ""ordering_outlier_fraction"": 0.012345679012345678}, {""m"": 48, ""number_intervals"": 50, ""median_q_ratio"": 0.9845497140310491, ""q90_ratio"": 1.5649873259734737, ""local_rejection_fraction"": 0.06, ""median_ordering_z"": 0.011224964093624116, ""mad_ordering_z"": 0.6248949083049423, ""ordering_outlier_fraction"": 0.0}, {""m"": 64, ""number_intervals"": 35, ""median_q_ratio"": 1.0979131634236248, ""q90_ratio"": 1.4451310598952745, ""local_rejection_fraction"": 0.05714285714285714, ""median_ordering_z"": 0.11697178542767545, ""mad_ordering_z"": 0.49210166824331075, ""ordering_outlier_fraction"": 0.02857142857142857}, {""m"": 96, ""number_intervals"": 12, ""median_q_ratio"": 1.0106757672830855, ""q90_ratio"": 1.324675301093757, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": 0.003601238895181144, ""mad_ordering_z"": 0.28359756299557615, ""ordering_outlier_fraction"": 0.0}]}"
192,discovery,bimodal_clusters,10,11.122247350457622,0.918918918918919,True,0.5257962478184991,0.5282504363001745,0.0024541884816754456,True,"{""scales"": [{""m"": 24, ""number_intervals"": 137, ""median_q_ratio"": 1.055004491194807, ""q90_ratio"": 1.4801397053962109, ""local_rejection_fraction"": 0.0072992700729927005, ""median_ordering_z"": 0.05569664280358592, ""mad_ordering_z"": 0.7035365406768915, ""ordering_outlier_fraction"": 0.0364963503649635}, {""m"": 32, ""number_intervals"": 100, ""median_q_ratio"": 1.0172269449290339, ""q90_ratio"": 1.7059901812469433, ""local_rejection_fraction"": 0.04, ""median_ordering_z"": 0.24579276674599698, ""mad_ordering_z"": 0.6760344348531684, ""ordering_outlier_fraction"": 0.02}, {""m"": 48, ""number_intervals"": 36, ""median_q_ratio"": 1.0466493981938845, ""q90_ratio"": 1.4163766426587634, ""local_rejection_fraction"": 0.05555555555555555, ""median_ordering_z"": -0.2491479143667686, ""mad_ordering_z"": 0.8852677867653344, ""ordering_outlier_fraction"": 0.05555555555555555}, {""m"": 64, ""number_intervals"": 30, ""median_q_ratio"": 1.113289578439107, ""q90_ratio"": 1.3341123625601266, ""local_rejection_fraction"": 0.06666666666666667, ""median_ordering_z"": -0.000195278439778872, ""mad_ordering_z"": 0.398368017149346, ""ordering_outlier_fraction"": 0.0}, {""m"": 96, ""number_intervals"": 7, ""median_q_ratio"": 1.0445602754995236, ""q90_ratio"": 1.2963333546636724, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.17195915724493507, ""mad_ordering_z"": 0.31735917763790433, ""ordering_outlier_fraction"": 0.0}]}"
192,discovery,bimodal_clusters,11,12.03637056737537,0.8378378378378378,True,0.4745309773123909,0.4731675392670157,0.0013634380453751982,True,"{""scales"": [{""m"": 24, ""number_intervals"": 113, ""median_q_ratio"": 1.0300461796163802, ""q90_ratio"": 1.6308142473218044, ""local_rejection_fraction"": 0.008849557522123894, ""median_ordering_z"": -0.061559447309228146, ""mad_ordering_z"": 0.6449084956204855, ""ordering_outlier_fraction"": 0.061946902654867256}, {""m"": 32, ""number_intervals"": 78, ""median_q_ratio"": 1.013929589282292, ""q90_ratio"": 1.4472489837505274, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.411462933805695, ""mad_ordering_z"": 0.6384769662502157, ""ordering_outlier_fraction"": 0.038461538461538464}, {""m"": 48, ""number_intervals"": 43, ""median_q_ratio"": 0.9502353436473935, ""q90_ratio"": 1.3407158815210645, ""local_rejection_fraction"": 0.023255813953488372, ""median_ordering_z"": -0.21790316895152195, ""mad_ordering_z"": 0.3957667752597962, ""ordering_outlier_fraction"": 0.023255813953488372}, {""m"": 64, ""number_intervals"": 27, ""median_q_ratio"": 0.9361355421072798, ""q90_ratio"": 1.210015949942287, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.05877881037350603, ""mad_ordering_z"": 0.3983680171493473, ""ordering_outlier_fraction"": 0.0}, {""m"": 96, ""number_intervals"": 9, ""median_q_ratio"": 0.9308006015459747, ""q90_ratio"": 1.0086664127033462, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.40829045974125255, ""mad_ordering_z"": 0.6212137094188849, ""ordering_outlier_fraction"": 0.1111111111111111}]}"
192,discovery,bimodal_clusters,12,41.930656385793,0.10810810810810811,True,0.45767888307155324,0.4568062827225131,0.0008726003490401313,True,"{""scales"": [{""m"": 24, ""number_intervals"": 104, ""median_q_ratio"": 1.017459445087924, ""q90_ratio"": 1.6324172167421884, ""local_rejection_fraction"": 0.038461538461538464, ""median_ordering_z"": 0.05569664280358592, ""mad_ordering_z"": 0.7621645857332995, ""ordering_outlier_fraction"": 0.04807692307692308}, {""m"": 32, ""number_intervals"": 76, ""median_q_ratio"": 0.9436026493712457, ""q90_ratio"": 1.4643557717728153, ""local_rejection_fraction"": 0.013157894736842105, ""median_ordering_z"": 0.17067782954008937, ""mad_ordering_z"": 0.7887068406620308, ""ordering_outlier_fraction"": 0.06578947368421052}, {""m"": 48, ""number_intervals"": 35, ""median_q_ratio"": 1.008564314362069, ""q90_ratio"": 1.6205645291192785, ""local_rejection_fraction"": 0.11428571428571428, ""median_ordering_z"": -0.05126452673687051, ""mad_ordering_z"": 1.0206616835647384, ""ordering_outlier_fraction"": 0.08571428571428572}, {""m"": 64, ""number_intervals"": 18, ""median_q_ratio"": 1.282687719086883, ""q90_ratio"": 1.608899007518164, ""local_rejection_fraction"": 0.1111111111111111, ""median_ordering_z"": 0.5680649813173773, ""mad_ordering_z"": 0.609268732110765, ""ordering_outlier_fraction"": 0.0}, {""m"": 96, ""number_intervals"": 3, ""median_q_ratio"": 0.8081911104956055, ""q90_ratio"": 1.393718692856, ""local_rejection_fraction"": 0.3333333333333333, ""median_ordering_z"": -0.9754855857324048, ""mad_ordering_z"": 0.7697648138451384, ""ordering_outlier_fraction"": 0.0}]}"
192,discovery,bimodal_clusters,13,18.876708544908126,0.5405405405405406,True,0.4725676265270506,0.46934991273996507,0.003217713787085519,True,"{""scales"": [{""m"": 24, ""number_intervals"": 124, ""median_q_ratio"": 0.9599952560376681, ""q90_ratio"": 1.587626212343521, ""local_rejection_fraction"": 0.016129032258064516, ""median_ordering_z"": 0.05569664280358592, ""mad_ordering_z"": 0.6742225181486885, ""ordering_outlier_fraction"": 0.04032258064516129}, {""m"": 32, ""number_intervals"": 99, ""median_q_ratio"": 0.9942645909344565, ""q90_ratio"": 1.6364692740811242, ""local_rejection_fraction"": 0.06060606060606061, ""median_ordering_z"": 0.03922668942975057, ""mad_ordering_z"": 0.5258045604413532, ""ordering_outlier_fraction"": 0.010101010101010102}, {""m"": 48, ""number_intervals"": 35, ""median_q_ratio"": 1.046092653402196, ""q90_ratio"": 1.4548118541001989, ""local_rejection_fraction"": 0.02857142857142857, ""median_ordering_z"": 0.15703377603144317, ""mad_ordering_z"": 0.7915335505195925, ""ordering_outlier_fraction"": 0.05714285714285714}, {""m"": 64, ""number_intervals"": 13, ""median_q_ratio"": 1.0259552897309498, ""q90_ratio"": 1.4345943875396863, ""local_rejection_fraction"": 0.07692307692307693, ""median_ordering_z"": -0.49229694668308965, ""mad_ordering_z"": 0.3749346043758538, ""ordering_outlier_fraction"": 0.0}, {""m"": 96, ""number_intervals"": 4, ""median_q_ratio"": 1.227617154347149, ""q90_ratio"": 1.442641340501023, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.43867591291934893, ""mad_ordering_z"": 0.13167029710508932, ""ordering_outlier_fraction"": 0.0}]}"
192,discovery,bimodal_clusters,14,32.91564742740863,0.1891891891891892,True,0.4656413612565445,0.4655868237347295,5.4537521815001266e-05,True,"{""scales"": [{""m"": 24, ""number_intervals"": 105, ""median_q_ratio"": 1.208231581871688, ""q90_ratio"": 1.6471866449257098, ""local_rejection_fraction"": 0.02857142857142857, ""median_ordering_z"": -0.12018749236563608, ""mad_ordering_z"": 0.9380487209025214, ""ordering_outlier_fraction"": 0.13333333333333333}, {""m"": 32, ""number_intervals"": 85, ""median_q_ratio"": 1.046719370507899, ""q90_ratio"": 1.6631249433030468, ""local_rejection_fraction"": 0.09411764705882353, ""median_ordering_z"": 0.33968643825338096, ""mad_ordering_z"": 0.5258045604413532, ""ordering_outlier_fraction"": 0.047058823529411764}, {""m"": 48, ""number_intervals"": 50, ""median_q_ratio"": 1.117306485731573, ""q90_ratio"": 1.7107449867474858, ""local_rejection_fraction"": 0.14, ""median_ordering_z"": 0.07371445492411874, ""mad_ordering_z"": 0.5832352477512788, ""ordering_outlier_fraction"": 0.0}, {""m"": 64, ""number_intervals"": 23, ""median_q_ratio"": 1.000542664957439, ""q90_ratio"": 1.3834559626579572, ""local_rejection_fraction"": 0.08695652173913043, ""median_ordering_z"": -0.45714682752285335, ""mad_ordering_z"": 0.9256198045528916, ""ordering_outlier_fraction"": 0.13043478260869565}, {""m"": 96, ""number_intervals"": 4, ""median_q_ratio"": 1.081413406104764, ""q90_ratio"": 1.1698987162153185, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.45893288170474644, ""mad_ordering_z"": 0.7528840065239725, ""ordering_outlier_fraction"": 0.0}]}"
192,discovery,bimodal_clusters,15,16.702681274639374,0.5675675675675675,True,0.46820462478184993,0.46956806282722513,0.0013634380453751982,True,"{""scales"": [{""m"": 24, ""number_intervals"": 89, ""median_q_ratio"": 1.0305340550214033, ""q90_ratio"": 1.5177396017168594, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": 0.17295273291640179, ""mad_ordering_z"": 0.5862804505640775, ""ordering_outlier_fraction"": 0.02247191011235955}, {""m"": 32, ""number_intervals"": 85, ""median_q_ratio"": 1.013714499173241, ""q90_ratio"": 1.4093307898245913, ""local_rejection_fraction"": 0.023529411764705882, ""median_ordering_z"": -0.035888247776157026, ""mad_ordering_z"": 0.9013792464708912, ""ordering_outlier_fraction"": 0.08235294117647059}, {""m"": 48, ""number_intervals"": 44, ""median_q_ratio"": 0.9717635543778895, ""q90_ratio"": 1.3739976606627873, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": 0.1049592003393654, ""mad_ordering_z"": 0.7082142294122681, ""ordering_outlier_fraction"": 0.06818181818181818}, {""m"": 64, ""number_intervals"": 13, ""median_q_ratio"": 1.148965704997814, ""q90_ratio"": 1.45159214475268, ""local_rejection_fraction"": 0.07692307692307693, ""median_ordering_z"": 0.6207901600577317, ""mad_ordering_z"": 0.5624019065637834, ""ordering_outlier_fraction"": 0.0}, {""m"": 96, ""number_intervals"": 5, ""median_q_ratio"": 0.8500823941241505, ""q90_ratio"": 1.1396505681897044, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": 0.4222452604600818, ""mad_ordering_z"": 0.29710220885251015, ""ordering_outlier_fraction"": 0.0}]}"
192,discovery,bimodal_clusters,16,24.520567477825843,0.24324324324324326,True,0.525414485165794,0.5240510471204188,0.0013634380453751982,True,"{""scales"": [{""m"": 24, ""number_intervals"": 139, ""median_q_ratio"": 0.991442864959115, ""q90_ratio"": 1.579417094909061, ""local_rejection_fraction"": 0.014388489208633094, ""median_ordering_z"": -0.178815537422044, ""mad_ordering_z"": 0.9380487209025233, ""ordering_outlier_fraction"": 0.11510791366906475}, {""m"": 32, ""number_intervals"": 86, ""median_q_ratio"": 0.9253010213327608, ""q90_ratio"": 1.33496421610287, ""local_rejection_fraction"": 0.023255813953488372, ""median_ordering_z"": -0.18611812218797222, ""mad_ordering_z"": 0.8262643092649835, ""ordering_outlier_fraction"": 0.046511627906976744}, {""m"": 48, ""number_intervals"": 50, ""median_q_ratio"": 1.0260539804570477, ""q90_ratio"": 1.4628315305452837, ""local_rejection_fraction"": 0.04, ""median_ordering_z"": -0.42620147171983563, ""mad_ordering_z"": 0.9060976170421655, ""ordering_outlier_fraction"": 0.14}, {""m"": 64, ""number_intervals"": 24, ""median_q_ratio"": 0.9912408226152077, ""q90_ratio"": 1.2752133922834301, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.2813962317216692, ""mad_ordering_z"": 0.9431948641330106, ""ordering_outlier_fraction"": 0.08333333333333333}, {""m"": 96, ""number_intervals"": 10, ""median_q_ratio"": 1.0497728527624244, ""q90_ratio"": 1.2320889931360406, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -1.0058710389105021, ""mad_ordering_z"": 0.638094516740048, ""ordering_outlier_fraction"": 0.1}]}"
