n,family,sample_index,q_score,p_value,compatible_at_alpha,hellinger_squared,ordering_fraction,target_ordering_fraction,ordering_fraction_mismatch,perturbation_fraction,profile_m0,profile_m1,profile_m2,profile_m3,profile_m4,profile_m5
96,three_layer,8,8618.424991644533,0.00398406374501992,False,0.5582078338643428,0.5633771929824561,0.5633771929824561,0.0,0.0,0.7757882444530946,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,9,165.28478194817458,0.00398406374501992,False,0.01617377324662783,0.5070175438596491,0.506578947368421,0.00043859649122812705,0.0,0.10121107266435986,0.12932525951557095,0.11634948096885814,0.09039792387543252,0.07093425605536333,0.04671280276816609
96,three_layer,9,8448.015028819833,0.00398406374501992,False,0.5076115172273223,0.506578947368421,0.506578947368421,0.0,0.0,0.7506493506493507,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,10,154.59621018965007,0.00398406374501992,False,0.017754020614424104,0.47149122807017546,0.4758771929824561,0.00438596491228066,0.0,0.10372093023255814,0.1325581395348837,0.11767441860465117,0.0869767441860465,0.06372093023255813,0.06
96,three_layer,10,7996.98658042094,0.00398406374501992,False,0.4822303022950065,0.4758771929824561,0.4758771929824561,0.0,0.0,0.7345622119815668,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,11,124.3239970532411,0.00398406374501992,False,0.009290850409669815,0.5565789473684211,0.5603070175438597,0.003728070175438636,0.0,0.08865248226950355,0.10638297872340426,0.10874704491725769,0.08983451536643026,0.057919621749408984,0.04885736800630418
96,three_layer,11,8923.304439502832,0.00398406374501992,False,0.5611506207105004,0.5603070175438597,0.5603070175438597,0.0,0.0,0.774559686888454,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,12,168.613529372949,0.00398406374501992,False,0.03080840364224635,0.44956140350877194,0.44956140350877194,0.0,0.0,0.11317073170731708,0.14,0.12634146341463415,0.09170731707317073,0.07560975609756097,0.059024390243902436
96,three_layer,12,7591.342169486127,0.00398406374501992,False,0.4497920432641209,0.44956140350877194,0.44956140350877194,0.0,0.0,0.7190243902439024,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,13,148.7496745703932,0.00398406374501992,False,0.018132082148328177,0.5081140350877194,0.5125,0.004385964912280604,0.0,0.09236081139404402,0.11221406991799741,0.10315062580923608,0.08243418213206732,0.0660336642209754,0.05222270176952956
96,three_layer,13,9185.138864106455,0.00398406374501992,False,0.5238726232476598,0.5125,0.5125,0.0,0.0,0.7535301668806161,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,14,130.95456038228605,0.00398406374501992,False,0.012732393236298822,0.5223684210526316,0.5210526315789473,0.0013157894736842701,0.0,0.09571788413098237,0.11964735516372796,0.1036943744752309,0.09026028547439127,0.06926952141057935,0.05289672544080604
96,three_layer,14,8952.445305758576,0.00398406374501992,False,0.5119534149364051,0.5210526315789473,0.5210526315789473,0.0,0.0,0.7575757575757576,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,15,110.59626826336628,0.00398406374501992,False,0.018196908209411555,0.47960526315789476,0.4807017543859649,0.001096491228070151,0.0,0.09922267946959305,0.11979881115683585,0.10516689529035209,0.08413351623228166,0.06630086877000457,0.058070416095107456
96,three_layer,15,8119.440155699741,0.00398406374501992,False,0.4818180123403648,0.4807017543859649,0.4807017543859649,0.0,0.0,0.7372262773722628,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,16,210.24106236464368,0.00398406374501992,False,0.025076772852426932,0.4839912280701754,0.4839912280701754,0.0,0.0,0.10376076121431808,0.12233801540552787,0.11463525147258723,0.10285455369279566,0.07884005437245128,0.061169007702763935
96,three_layer,16,8079.353166053108,0.00398406374501992,False,0.48094180935267505,0.4839912280701754,0.4839912280701754,0.0,0.0,0.7390122338015406,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,17,163.76499987007912,0.00398406374501992,False,0.027067250217965078,0.46074561403508774,0.46096491228070174,0.00021929824561400801,0.0,0.10328415040456926,0.1275583055687768,0.11613517372679677,0.09138505473584008,0.08043788672060924,0.06853879105188006
96,three_layer,17,7846.5159929573565,0.00398406374501992,False,0.4563501904486389,0.46096491228070174,0.46096491228070174,0.0,0.0,0.7259752616555661,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,18,193.47121482000142,0.00398406374501992,False,0.03302803311182778,0.4649122807017544,0.4668859649122807,0.001973684210526294,0.0,0.10849056603773585,0.12452830188679245,0.1259433962264151,0.10235849056603774,0.07122641509433962,0.05990566037735849
96,three_layer,18,7908.6920219510785,0.00398406374501992,False,0.46593378177609857,0.4668859649122807,0.4668859649122807,0.0,0.0,0.7294504462188821,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,19,118.1386041211628,0.00398406374501992,False,0.014129896750361692,0.4993421052631579,0.5028508771929825,0.0035087719298245723,0.0,0.10320597277119016,0.12121212121212122,0.103645147123408,0.08036890645586298,0.0663153271848924,0.046991655687307864
96,three_layer,19,8691.861920828023,0.00398406374501992,False,0.5017181284945962,0.5028508771929825,0.5028508771929825,0.0,0.0,0.7488006977758395,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,20,111.95283948183085,0.00398406374501992,False,0.014030842443983227,0.5140350877192983,0.512719298245614,0.0013157894736842701,0.0,0.09641638225255973,0.11689419795221843,0.10537542662116041,0.08660409556313993,0.064419795221843,0.04948805460750853
96,three_layer,20,8987.118163468673,0.00398406374501992,False,0.5173214207769334,0.512719298245614,0.512719298245614,0.0,0.0,0.7536355859709153,0.0,0.0,0.0,0.0,0.0
