sample_index,lambda,scale,offset,maximum_probability_error
638,1.4212583080830368,0.4332134343158146,-2.637517916959742,2.220446049250313e-16
639,3.2722125322068947,2.109112749089593,1.510622276745277,4.336808689942018e-19
640,2.644553119254832,2.8645959839689876,-1.050195675425062,5.204170427930421e-18
641,2.0960051153786163,0.8928615608259332,-2.853715051741239,1.3010426069826053e-17
642,0.6561854399112269,3.925902424172795,0.5875481582832229,5.551115123125783e-17
643,0.9339732661946388,2.568111538134019,-1.1500107702603435,5.551115123125783e-17
644,1.9680891330820558,2.367576872495209,-1.589916742352288,1.0408340855860843e-17
645,1.4396018319995139,1.352451024870842,-1.7014273920486818,1.1102230246251565e-16
646,2.4988648096185657,2.537171136548733,2.1506165887354065,6.505213034913027e-19
647,2.310103758567004,3.491074766578796,0.08114063840209518,2.6020852139652106e-18
648,3.454845644226327,3.1670544084125734,-1.015690788014565,1.3010426069826053e-18
649,0.354795563652919,3.60766264597986,-0.18390778739229052,2.7755575615628914e-17
650,1.7986067574926567,2.2531469732736094,-1.0639630285041106,1.734723475976807e-17
651,3.235036638921732,3.803387312274398,-1.3005332117033468,2.7755575615628914e-17
652,1.6286946643283144,0.8740167723314349,-2.4751737870391812,8.326672684688674e-17
653,0.4078677422084189,2.1899412002136414,-0.953887281210541,0.0
654,1.0328134837073062,1.4661832240454882,-1.1566663506771224,5.551115123125783e-17
655,1.6736206993398872,0.299574719567733,1.9667090017903943,2.220446049250313e-16
656,3.256006107094167,0.909729172408416,2.2990134646401037,1.1102230246251565e-16
657,0.8277983944596939,3.670893617790055,-0.8629988934664787,0.0
658,2.454778613156921,3.193301202082365,-0.8493933865814456,0.0
659,0.9074506771559884,1.5708666689474586,-1.077773188109943,1.1102230246251565e-16
660,1.7859157503904057,2.2993032089631877,1.0173065524452074,5.551115123125783e-17
661,2.4330263084509385,2.0912897681115763,0.3729637819297733,1.1102230246251565e-16
662,0.15908231036659515,3.241588545484322,-1.6774624202303197,2.7755575615628914e-17
663,0.8831438179688452,1.2003823795490647,-0.09779794003958919,5.551115123125783e-17
664,2.9870260602952703,3.9236310792024622,-2.204279038470635,1.1102230246251565e-16
665,2.4496824026493424,3.111201921320465,-0.2835555206083882,1.1102230246251565e-16
666,2.5481991854229054,0.8195938448205302,-0.9587333223752905,3.3306690738754696e-16
667,0.5910258437695477,2.2444539984851386,-2.1470876729128614,5.551115123125783e-17
668,3.382504080973028,3.81769398299486,0.41931440543816034,4.336808689942018e-19
669,0.7494513056037854,3.7140642481668005,-0.12857424706349052,0.0
670,1.3998365104958352,2.996412062631602,1.0522594611174343,2.220446049250313e-16
671,3.421997484255052,2.4028028370446752,1.737450840468851,1.8634724839594607e-20
672,0.8138717229056249,2.915954350589768,-1.9704103396894102,1.1102230246251565e-16
673,1.2170032018835444,0.3091918937350162,0.4754959236815113,1.3877787807814457e-17
674,0.23139749098497786,0.5010218457466273,2.2729965177329055,2.7755575615628914e-17
675,0.8783026981728111,3.861408231462644,0.3161631291977889,0.0
676,0.22485344676645502,0.5101543587161634,-2.2108472793586555,2.7755575615628914e-17
677,2.7042707927836798,3.8452592331246978,-1.0954560510404723,2.7755575615628914e-17
678,1.9872251364856524,1.9580900022141692,-2.1224324523661684,1.1102230246251565e-16
679,0.5340385635176466,0.41466628824698826,-2.271463870666201,1.1102230246251565e-16
680,1.8678591337199821,1.6333479543140743,-1.9095462623738952,1.1102230246251565e-16
681,2.3169877284315312,2.611340463422164,-1.7308328508872464,4.85722573273506e-17
682,1.5221084515332712,0.9513443733475806,-0.824709780964116,8.326672684688674e-17
683,3.9524386319833584,1.0174163795595352,1.127286408895091,1.3877787807814457e-17
684,2.940872413258792,3.251696210459928,2.3381900512631297,3.0357660829594124e-18
685,2.840709824751222,2.462943087144546,0.6988369441456284,0.0
686,0.7054566458890957,3.8697825601721405,1.9735758545329753,2.7755575615628914e-17
687,3.533288946418996,2.9401305054964935,0.005579038091910071,1.3010426069826053e-18
688,2.8867826711145086,1.3374032729422587,0.4042288782427148,2.981555974335137e-19
689,0.18562508785850515,1.3412572757441719,2.016736584743369,1.3877787807814457e-17
690,0.6994172300652833,2.37154700269903,-2.9781534244255266,5.551115123125783e-17
691,0.3151298060960231,3.7107937183538433,-0.036723206823582544,0.0
692,2.5460540987489715,2.5741587367565604,-2.406579361712642,5.082197683525802e-20
693,2.6764382679015672,3.2537599397786368,1.9357478456903436,0.0
694,2.579947126267665,0.3095824747962569,-2.143427221628427,9.43689570931383e-16
695,3.862413916006521,0.9919332150641278,-0.9245739404799056,2.220446049250313e-16
696,1.206016011787687,0.26059262121936067,-2.3892637269405093,6.245004513516506e-17
697,3.5551941194155505,2.4561188406619774,1.83220940045201,1.1102230246251565e-16
698,2.094376407777514,3.2678200337996537,1.5361553560423733,1.1102230246251565e-16
699,3.562075809021867,2.7819267959475398,2.383008242922638,8.673617379884035e-19
700,2.3372535377328267,1.717720251976331,-0.7199555477155943,5.551115123125783e-17
701,2.6061981909352543,3.3401075507232303,-0.3617264204516282,2.220446049250313e-16
702,2.165109552589229,2.663700639388702,1.3660300277236352,1.1102230246251565e-16
703,1.518463005538986,1.6204597265811314,-2.413066831418159,1.1102230246251565e-16
704,0.9202359881941964,1.142706191354554,0.6872784933940776,2.7755575615628914e-17
705,2.5074041173686883,1.7748566205248444,1.9390069087552426,2.710505431213761e-20
706,0.20689332892560802,0.5569920991414522,-2.1694598856492524,5.551115123125783e-17
707,1.211716772478728,0.6717717238035092,-2.1593601177527773,5.551115123125783e-17
708,1.902263212508704,1.0139252251771445,-1.786501188646497,2.220446049250313e-16
709,0.3831422765698064,2.565289987306698,-2.5773918768575923,5.551115123125783e-17
710,0.5414746102600375,1.1007422155150846,-0.38833751175937925,5.551115123125783e-17
711,1.541301471081685,3.8669565362807456,2.561544955304731,0.0
712,0.9214548108263997,0.6437836432750046,2.1540169384462766,4.163336342344337e-17
713,3.398544018731445,1.102035876764865,1.4682077356128147,1.1102230246251565e-16
714,2.5554028923543832,2.8755011646619626,0.22768220476046253,2.6020852139652106e-18
715,0.5511226412077915,1.2430370347283906,1.7289056905731481,0.0
716,2.6908792270551807,0.7489286883926995,2.4341320496208967,1.1102230246251565e-16
717,3.7292037860934832,1.1326342582312423,2.0088114030187825,0.0
718,3.419067186844524,0.38955208302863636,-1.2795702999495873,5.551115123125783e-17
719,0.8249914101008686,1.0700060598972008,1.9246550986926465,2.7755575615628914e-17
720,3.4978575758073243,0.8233716691202915,-1.5515721844515784,0.0
721,1.2115672246043674,2.692440076659627,-2.008159702860823,5.551115123125783e-17
722,0.16502916591564606,1.1485543792268953,1.9817779194108782,2.7755575615628914e-17
723,2.232100584345995,1.5024650705040898,-0.29703825298764297,2.7755575615628914e-17
724,0.6022799579159982,1.3735027831009354,-1.8778620538064403,8.326672684688674e-17
725,1.113615500265282,1.5561049637541013,0.5605915355438555,5.551115123125783e-17
726,3.127044738185546,2.2429940821327365,2.783485652345309,5.551115123125783e-17
727,3.5137722745290074,3.843063694473233,0.8806843785444487,8.326672684688674e-17
728,2.1333403198138936,0.535998607580426,-0.4648404800933861,2.0816681711721685e-17
729,0.17535687387009402,2.5526468054811313,-0.7618527883743251,0.0
730,3.069614560578195,0.7375571897674973,0.1985844295085406,5.551115123125783e-17
731,3.2208346060904485,3.373625589594039,-0.47149887196283125,1.1102230246251565e-16
732,2.6112011250196088,2.117577939740195,1.909566549241621,8.673617379884035e-19
733,1.214084140272455,0.24288877053741167,-2.8966707328117893,3.3306690738754696e-16
734,3.22425631239079,0.9345227488204624,-1.0401587198615851,2.220446049250313e-16
735,3.3257647198572196,1.992288951935232,-2.1759622329634425,1.1102230246251565e-16
736,2.452944949068482,3.275283117603177,-0.955718451546899,4.336808689942018e-19
737,1.4302265959267504,0.5065897376508621,-2.016721495570515,2.220446049250313e-16
738,0.21479996104614596,2.448494564798482,-0.5134867247577528,1.3877787807814457e-17
739,2.785789269658312,2.6753367816089697,-1.2321241575792912,5.421010862427522e-20
740,2.0664406979701155,2.346371855472928,-2.305607328144906,1.1102230246251565e-16
741,2.86281900615106,2.561752470568554,2.9480925766649175,5.551115123125783e-17
742,2.399843086954321,2.508001702453051,-0.349840340695617,2.220446049250313e-16
743,1.397465939394222,3.034586755755793,-0.38066012310487407,2.7755575615628914e-17
744,3.0153123197681295,3.0467521476856634,1.9864980685372071,0.0
745,1.7267272025175076,1.6177014594296957,-2.8442334508968,4.163336342344337e-17
746,1.2285627864533153,0.9832532365090223,0.8564705034247426,2.7755575615628914e-17
747,2.7786695213975263,2.496321022804989,-2.0661711589533045,2.6020852139652106e-17
748,2.011295764823431,0.6771895573226021,0.6309425288716515,2.6020852139652106e-18
749,2.572310848997738,2.7420703967593334,1.9740489778129424,4.163336342344337e-17
750,2.197602989211167,0.37027470105430316,-0.4041112140637897,1.1102230246251565e-16
751,1.822504485635476,0.8097277960654576,2.2186812167535885,1.1102230246251565e-16
752,0.7611104811578578,0.33806076966812637,2.067029548416734,1.1102230246251565e-16
753,2.153275979236681,2.1448521491958266,-1.017176225642639,2.7755575615628914e-17
754,3.6545172231833654,1.3526863624232912,0.2782965265869217,0.0
755,3.313529115713224,0.7699196348254507,-0.5966998861195769,0.0
756,3.4771889390479043,3.247478365812,2.779082626037682,1.6653345369377348e-16
757,3.531364553473227,0.4382555949319869,2.498065624284962,3.3306690738754696e-16
758,0.6607716747339009,3.24710461705625,2.4720024617566683,2.7755575615628914e-17
759,2.253263841219938,2.5735688953754585,-1.3167899810185137,8.326672684688674e-17
760,1.9765490579583058,2.652348739337872,0.23148116004972152,1.1102230246251565e-16
761,3.348852659367077,3.8219119746633226,-1.450555666840003,1.1102230246251565e-16
762,1.7709089570590872,1.4307684291694973,2.908129363181656,2.220446049250313e-16
763,3.1837658396222275,1.2593286027112554,0.09730513259939766,0.0
764,0.5364464817892769,3.4212750205683586,-0.5909275427902267,2.7755575615628914e-17
765,2.9657295845122764,3.30956010432941,1.5703397171207207,4.336808689942018e-18
766,2.8439437477168124,2.3894732991184564,2.8547369817792365,1.3877787807814457e-17
767,2.011847808753692,2.2880663331399194,-1.5151708198986065,8.326672684688674e-17
768,3.592146688325609,2.7455021894082337,-0.29187260827091155,1.1102230246251565e-16
769,1.6902543716254912,2.0864687631664838,-0.07773720046494415,0.0
770,3.71517379815654,3.5166013553592945,-0.8759177575543498,1.0408340855860843e-17
771,2.0418760802876115,3.5481443966666877,1.6279244157140056,1.734723475976807e-17
772,3.135129621801178,1.8473464871941419,2.5465485135026,2.7755575615628914e-17
773,2.4183372707793005,1.511197900171565,2.894832057083212,2.7755575615628914e-17
774,3.725028650997954,2.806905534233656,2.9744618778029555,0.0
775,2.5013444840850703,2.630980639721787,1.5184907897684496,2.220446049250313e-16
776,3.4943129846549237,2.728773895230916,-1.7353238261621926,1.3877787807814457e-17
777,3.583977540555712,1.0214344371297985,-2.1424636320216437,1.1102230246251565e-16
778,0.38055673062608847,2.802517750205153,-2.936584384397689,5.551115123125783e-17
779,3.1884246820000164,2.4734058316161724,-1.6938304383030207,2.7755575615628914e-16
780,1.5918258590968335,2.6950119454136714,-2.816066305963603,2.220446049250313e-16
781,2.923589220063485,1.7398281535970508,2.835700297090847,2.220446049250313e-16
782,0.22536109161976342,2.2822362350409766,-1.2565452379876567,1.3877787807814457e-17
783,2.102462088755319,3.8266820953307006,-1.276492379499147,1.1102230246251565e-16
784,3.9750409334100514,0.7825354077787652,1.8105913862799694,0.0
785,2.7367874399881447,2.665474336346915,-2.6296622737865,1.1102230246251565e-16
786,0.6710562565192772,3.4583499108256697,-2.1402008316144894,5.551115123125783e-17
787,0.46484822865372255,0.9599572091195709,2.127423899939184,5.551115123125783e-17
788,1.454678503441835,1.5715465165049711,-1.0033653424143087,1.6653345369377348e-16
789,0.6565829603184202,1.7098501856383366,-2.5282566157000783,5.551115123125783e-17
790,1.2959980458536238,2.2022691979979268,2.211695048300937,6.938893903907228e-18
791,1.817737321951688,2.9284011043591764,-0.3873996776435331,6.938893903907228e-18
792,3.2531475269279047,3.1732239849720494,2.58233497507615,2.0816681711721685e-17
793,3.7870237671722657,0.5806965922111806,0.4666486813176882,6.938893903907228e-18
794,0.2743449200473434,0.83843559446272,0.594061875123371,2.7755575615628914e-17
795,3.3492404754103937,2.9806017535546583,-1.514559144393994,1.2197274440461925e-19
796,3.0388586827920885,2.706953063256278,-1.5173512281732855,9.540979117872439e-18
797,0.9088446091430696,1.0436121607550153,1.3824916731558652,5.551115123125783e-17
798,0.5179480384996422,2.4057417632941127,0.761735482088207,2.7755575615628914e-17
799,2.8266609464492243,0.6524366640958845,-2.9414966491410626,2.220446049250313e-16
800,0.9540182515015199,3.6971249190893807,1.5351681797067025,4.163336342344337e-17
801,3.2642715712354957,0.26503967227125436,1.2269376640484495,1.3877787807814457e-16
802,3.793033927336349,0.4847782280620338,-1.5799421632736723,4.440892098500626e-16
803,0.29585962044104896,3.365063394581872,-2.444479041306492,2.7755575615628914e-17
804,2.7413749629529933,0.6349223441749232,0.6737135082287793,0.0
805,1.001452463076225,2.3060574319746503,0.2949007987830914,2.7755575615628914e-17
806,0.6296279873366551,1.9720032555325626,1.598978428987607,0.0
807,2.210095523036017,2.481763085354004,2.897985610602139,1.3877787807814457e-17
808,3.318870618031237,3.1652153034034614,1.6095540925058502,1.1102230246251565e-16
809,3.2359649434100928,1.02654222166544,-1.6291276752728285,2.168404344971009e-19
810,0.35753594485051904,1.1613854157258814,1.5799612478718883,5.551115123125783e-17
811,3.7006039332921556,1.6513114383522776,-1.2144807810580796,1.3010426069826053e-18
812,2.3045669350060813,1.5059063479424604,0.9523872464116656,2.7755575615628914e-17
813,2.668166080232005,2.3943931515540764,-0.26050547225808396,1.1102230246251565e-16
814,0.6645360783652189,3.3198709656184,-0.23444617169130133,1.0408340855860843e-17
815,1.6102803419649563,2.9516212643523927,2.6798227871059765,4.163336342344337e-17
816,0.7909211334212587,2.4795847040103403,2.2293265436658825,0.0
817,0.2441683469838981,3.9742045353244357,-1.4527585114916137,0.0
818,1.456314683249315,1.7295063661904064,-0.02843359042727789,1.1102230246251565e-16
819,3.0867883852560825,3.2963680202882695,-0.6468693506861367,5.551115123125783e-17
820,2.3140973285786988,3.7622588741500316,-1.5221603534348986,1.0408340855860843e-17
821,3.7034869475190013,2.8155601870898384,-1.4582349978868752,2.8189256484623115e-18
822,3.4475991383672584,3.7300226599429385,1.1523742318221428,6.938893903907228e-17
823,1.9578523324352692,1.2204123351352905,1.617206218733263,1.1102230246251565e-16
824,0.6901677844561872,2.152930579545313,2.0654004361701768,1.3877787807814457e-17
825,3.3751953729934057,2.6845923733622143,0.37394552792723346,5.421010862427522e-19
826,3.47564546961443,0.22878436080661063,-0.5417461734644586,1.0842021724855044e-18
827,0.6367999784978714,2.1155305179434403,-0.08383490398348359,1.3877787807814457e-17
828,3.284757663084104,0.4710169810915019,2.306362004589947,1.249000902703301e-16
829,2.2886644415433772,0.8599945104699165,0.0016727896483175186,2.0816681711721685e-17
830,1.004683771606937,1.255173192303269,2.249592365482304,5.551115123125783e-17
831,3.4194797548223543,2.289014192794218,-1.0465093505018555,7.589415207398531e-19
832,3.961867001282529,0.2781141404973245,-1.6016593885632067,3.0531133177191805e-16
833,1.4199468000491609,2.7996833802287564,-2.4601853272977663,8.673617379884035e-18
834,1.6067702944193052,1.1381470652589938,1.0093773627777738,4.163336342344337e-17
835,0.5488123290905939,0.477414649488898,0.12841668643289195,2.7755575615628914e-17
836,1.941391352633314,3.517978386635059,-0.7139235995750575,6.938893903907228e-17
837,2.362448342951695,0.26787682919566896,0.46550773790525835,2.0816681711721685e-17
838,2.09352724786256,2.6548814036061037,1.3727153728529764,1.1102230246251565e-16
839,3.7596809967978606,3.2260273270011566,-0.9728590806882251,3.469446951953614e-17
840,1.2912042838856155,1.4994673462123942,1.0572730396107275,5.551115123125783e-17
841,1.9112755574923508,1.6080565710030639,-2.2250428539130294,1.1102230246251565e-16
842,1.7994019518050315,2.4659626821204306,-0.011338771598625286,2.220446049250313e-16
843,0.44442297405647757,0.8195193732266484,-1.074917410857298,2.7755575615628914e-17
844,2.675059152950537,3.5645735416750064,0.7902382200877183,2.7755575615628914e-17
845,3.602148982802222,3.4569727661413605,0.30726744346058155,2.220446049250313e-16
846,2.855768686711449,1.1522736422356301,0.2941809035222134,4.336808689942018e-19
847,0.36366114204009237,1.5808378496991908,-1.90046613233596,2.7755575615628914e-17
848,1.080036323302739,2.738229715748263,0.7166245634930739,5.551115123125783e-17
849,2.2289631824965155,1.8797633434783465,0.508743441935303,6.071532165918825e-18
850,2.0389005189795437,3.871672830956277,-0.2776120007710796,1.1102230246251565e-16
851,1.8311363540797228,2.95334753976109,-1.7336118522014272,5.551115123125783e-17
852,3.92724229677171,0.2317051343992034,-1.6459962795820062,2.6020852139652106e-17
853,3.959371992694403,2.323890358604267,1.81812089310443,2.220446049250313e-16
854,1.961689579653921,2.3578587694327267,-2.076915215536574,5.551115123125783e-17
855,2.054589660383174,3.0322587030094983,-2.393198356455805,0.0
856,1.4768401932988497,0.42232220309796026,2.6410096368115603,1.3877787807814457e-16
857,3.713513134715157,3.109850490742587,2.3987726396647373,2.0328790734103208e-19
858,0.809920741523695,2.0635216035825295,2.2020441437010945,5.551115123125783e-17
859,3.0948595156393326,1.3883585037406059,-2.535708691250427,6.245004513516506e-17
860,3.4951374205091215,3.560511521171705,0.8405059868395428,3.970466940254533e-23
861,0.8398868039514423,3.199371091900061,-0.30552730366055947,1.1102230246251565e-16
862,3.5640056691566238,1.418847350730743,2.8261707166390853,8.326672684688674e-17
863,0.6396579010355957,3.626738013452437,-0.547696277499373,1.3877787807814457e-17
864,1.4466545965748874,3.9333203582532454,2.873256878703274,1.1102230246251565e-16
865,2.3766580128600228,3.974282364198601,2.314412746904214,0.0
866,0.47839546015438805,3.536840849914159,-2.9087661851109985,1.3877787807814457e-17
867,3.0730399957597534,0.9264239914351862,1.9179298420684887,1.1102230246251565e-16
868,3.4787619837779613,3.2687136675131594,2.5975013053425817,1.0408340855860843e-17
869,2.9778498231377553,3.8350409159467267,-0.7835696191518631,1.734723475976807e-18
870,0.716606851621426,1.8913628234907436,1.9295147920958566,2.7755575615628914e-17
871,1.5279833744215532,3.027560886482393,2.6423317168340343,2.7755575615628914e-17
872,3.7656657112177285,1.3760725292230647,-0.8431972101364558,1.0408340855860843e-17
873,3.911081978815022,0.45598366836131354,2.3528162562718222,1.1102230246251565e-16
874,2.449968492408385,3.652489520001008,-2.2312907648353653,1.1102230246251565e-16
875,0.6066841570078043,0.42633064611567384,0.8510600056461048,2.7755575615628914e-17
876,0.43142890811968826,2.3821253344808766,-1.4066196628558525,0.0
877,2.4216838271965897,1.4295847613400468,-1.2822989919496088,2.220446049250313e-16
878,2.302317276316718,0.8933514190715259,-2.586450472394308,2.220446049250313e-16
879,3.8366554227436427,0.23962165290360804,1.6616710527038556,8.326672684688674e-16
880,1.2232616302275963,3.0746457843053077,1.4552228836820333,1.1102230246251565e-16
881,2.054813990465511,1.5512095219868782,2.0122390119903972,1.3877787807814457e-16
882,1.188506382675998,2.4112090780634996,1.5931992625460998,8.326672684688674e-17
883,3.3574900196505113,1.4446581811049113,2.88339027152203,2.42861286636753e-17
884,0.4520608148904208,2.105979942363101,-2.5438721306037135,5.551115123125783e-17
885,1.0418164995058106,0.9465442212553263,0.5391573046245011,1.1102230246251565e-16
886,3.65735735709016,3.705670024983995,-1.583284743604017,9.71445146547012e-17
887,0.32295052804436586,1.1645621750394404,-2.1197860900627763,2.7755575615628914e-17
888,1.3613762225044828,0.23697044372436968,2.6109208103975954,2.7755575615628914e-17
889,3.46104620497128,2.152113132288674,2.9422778472648377,6.071532165918825e-18
890,3.553789793848939,1.6657738447346813,1.304977781097934,1.1102230246251565e-16
891,1.035478463251605,3.222560564413366,1.6065228311944102,1.3877787807814457e-17
892,0.23149773388962103,1.1033691716042644,-0.8228432664601524,0.0
893,3.1884985066928255,1.157597278493325,-0.5027881969091919,2.0816681711721685e-17
894,2.8109499319484352,3.3223508631390994,0.5209462317329971,8.673617379884035e-19
895,2.6241660453586757,1.7550754000316104,1.8577116074069373,6.938893903907228e-18
896,1.4317193757323583,2.5183880937459144,0.5514197099685778,1.3877787807814457e-17
897,3.331094509092382,3.501831350906395,-1.4030020180441698,4.440892098500626e-16
898,3.928272513891173,3.3673566649421653,1.8505535492245242,2.439454888092385e-19
899,3.428493586543164,0.5679056471333203,0.34490006541154283,1.0842021724855044e-18
900,1.2609001805534148,2.9432989531077336,-1.8906964996238553,0.0
901,3.321659106320225,2.007977408057855,-0.6072326515544031,2.220446049250313e-16
902,2.58096545167279,2.9564503212176505,-1.4706356360212178,2.7755575615628914e-17
903,3.3857700195366465,3.1194393151601205,-1.2870616952070886,4.336808689942018e-18
904,1.656753877249554,0.6433086895939235,2.558347319204265,1.734723475976807e-17
905,3.569412262322301,2.53263632928447,-0.8598482356454449,5.204170427930421e-18
906,1.4069715738982584,2.679866975855057,1.6192214359400268,1.1102230246251565e-16
907,2.8439012029180155,0.5102364645890847,1.206819292722085,1.214306433183765e-17
908,0.6910147121360094,2.8936933843646107,-1.2492965413237116,1.3877787807814457e-17
909,2.1651403784214636,1.0490412126547275,2.8752150104464125,6.938893903907228e-18
910,1.521165378036302,2.9438422555964947,-2.596595225195103,1.1102230246251565e-16
911,3.8641633109193725,3.81029143794434,1.1118674567823579,2.220446049250313e-16
912,2.4537154532153957,0.22651358170710545,2.086747910019282,1.8214596497756474e-17
913,0.7135932429695138,2.6302949123432153,-2.6150392470331187,5.551115123125783e-17
914,3.8578612941356134,1.0400586532733143,-2.439726184283967,0.0
915,1.8739892815898094,3.460033841842088,-0.3272761686783179,5.551115123125783e-17
916,0.7050511771459175,3.6229515147391815,1.0641659982799228,5.551115123125783e-17
917,3.233858857916968,2.2322510718483928,-0.39207993160798793,2.220446049250313e-16
918,3.3425011207911375,1.97033233630092,1.7269762608152366,1.1102230246251565e-16
919,2.8986434697838117,0.6562726003305244,2.0839425005382326,2.710505431213761e-19
920,3.396841316465627,2.18855028594074,-0.562350984838301,1.734723475976807e-17
921,3.8226442295910426,1.0720834255743814,-0.6835850490810875,2.0816681711721685e-17
922,3.6039565641187044,1.4518778036214355,-1.927453305806751,2.220446049250313e-16
923,1.035133982936833,0.6574155675858668,-1.5992468940280877,2.7755575615628914e-17
924,3.566325214066038,1.9591904046474475,0.8836626873898923,3.0357660829594124e-18
925,3.3181924491027335,0.8807264446137606,0.43360307795769515,2.0816681711721685e-17
926,2.816836161751251,2.924312763924139,-2.5466907622768415,8.326672684688674e-17
927,2.3264047692411562,1.8358878913916443,-2.130955552375811,2.7755575615628914e-17
928,1.7731418918271076,1.5965188123684806,-2.4589890533024743,5.551115123125783e-17
929,0.4500289225801142,2.1877796791469075,1.645299508530142,2.7755575615628914e-17
930,1.3987705260909986,3.4059506664559804,0.9496492518163064,0.0
931,2.2354452064308177,2.28074429012634,-1.1315917663880524,1.1102230246251565e-16
932,1.7006075491068648,1.0472414662497533,2.901697930403129,5.551115123125783e-17
933,0.22800872969561897,2.515372608347942,1.6803589193304465,2.7755575615628914e-17
934,0.9321947607517734,2.5477206600471387,2.506678758048931,1.1102230246251565e-16
935,3.590288596726581,2.0897166253517505,2.5564819607352316,5.421010862427522e-19
936,2.6849623966430793,2.1306676170168015,0.42717449386274,5.551115123125783e-17
937,1.9483775944117072,2.3426704066120454,1.6245254458127203,2.220446049250313e-16
938,0.2532157314905034,0.3136538447558626,2.563025980486307,5.551115123125783e-17
939,2.0225904947247693,0.9311615630062626,2.025419635478155,1.734723475976807e-17
940,0.3386728744632015,0.5346909411179944,-1.074175046545321,0.0
941,2.982384740447193,1.8136927958837372,0.8326079078712727,2.7755575615628914e-17
942,0.7557384928450269,0.7857408794659924,-2.7113401803083965,5.551115123125783e-17
943,1.5364180719493232,1.3142399857881426,0.741115605350696,2.7755575615628914e-17
944,0.5738662722072634,0.4325176326556403,0.6063387996223364,5.551115123125783e-17
945,0.5920664711905721,2.8566280269972686,-2.3842006482148053,2.7755575615628914e-17
946,3.0797134048961663,2.1700491612247856,-2.9598752739248684,0.0
947,0.2849166553882535,0.24099079537338203,-1.276649038480724,2.7755575615628914e-17
948,0.4247866993246493,1.6759170195323174,-0.7446969216502555,0.0
949,1.4670485474601407,1.7665187536519327,2.007831124522971,0.0
950,1.6121646820625906,1.0116851531329103,0.3558266017621241,5.551115123125783e-17
951,0.49470347220014865,1.0973354948862004,-1.8165512497588359,5.551115123125783e-17
952,1.3244413635619332,1.7299519636143519,-1.0044696639458386,5.551115123125783e-17
953,1.3126584402619634,3.4275199007734622,2.2554428467862273,3.469446951953614e-18
954,2.6696543328236824,0.5538168717881677,0.6267056096698882,0.0
955,1.99743970942775,0.37933108661374926,1.5237262950171937,1.1102230246251565e-16
956,1.2228805067570043,3.3264392656920077,2.8376887202589023,5.551115123125783e-17
957,0.3871932922009552,3.475018282110636,1.1095910987809932,2.7755575615628914e-17
958,0.1506933528674816,3.5781583259618723,-0.3053401299555123,2.7755575615628914e-17
959,0.5988588661674616,0.21804836255078414,-0.35903882260372555,4.163336342344337e-17
960,1.019696515787533,3.5369854650485597,1.9610595329314835,2.220446049250313e-16
961,1.912082061732636,2.4253258523551238,2.279501676999942,6.938893903907228e-18
962,1.3854365346733812,3.516575155725135,-2.8983610426215494,5.551115123125783e-17
963,2.462173886856614,3.814758364557312,-2.8172991358106874,8.673617379884035e-18
964,0.895221936191772,2.5961783288110873,-2.657159322986583,5.551115123125783e-17
965,2.7999744921820398,2.3059251803519927,0.675082896317992,1.1102230246251565e-16
966,1.3071560096794994,0.513301715593173,0.32465663239898124,1.3877787807814457e-17
967,1.150079904408045,3.9104142033806686,0.4484635098292751,1.6653345369377348e-16
968,1.4331461209856864,0.5622402025585101,-1.3295695446325948,1.1102230246251565e-16
969,0.6976973177372608,2.0663618933951167,-2.9902623026184925,5.551115123125783e-17
970,0.43078066120505953,1.1380595627499563,1.9337968652120017,5.551115123125783e-17
971,1.758259918615048,1.6230844233564086,-0.6948012309126019,5.551115123125783e-17
972,3.7867710003046136,0.44381750425277466,0.7385363974951966,4.163336342344337e-17
973,1.109352966316796,2.5322582022307203,-0.7473580878665471,0.0
974,2.3465304544612806,3.0578783643499117,-1.1218566321457732,2.220446049250313e-16
975,2.855136737815939,3.7540145300936705,2.827281203567088,2.6020852139652106e-18
976,2.8331219418827978,0.2057201034549649,0.3568557963673822,5.551115123125783e-17
977,1.2778379122632781,3.2742624465202983,-0.490318329485671,1.1102230246251565e-16
978,1.6089723134136027,1.732351589683019,0.0009183079420687079,1.3010426069826053e-18
979,3.601319332477606,1.380895373832607,-2.2944283131869034,2.0816681711721685e-17
980,0.8173316748560598,2.0698476882979095,-2.697791180112093,0.0
981,2.040064879633261,1.3404057560064888,-2.6890110074485256,1.6653345369377348e-16
982,3.3042897948570014,3.913866242208525,-0.4864686775039142,2.220446049250313e-16
983,1.9049807838976032,0.3984877548266996,-1.6908570343618683,3.3306690738754696e-16
984,1.7784738374909224,2.639263544361719,0.06574837165350678,2.220446049250313e-16
985,2.3001588953211214,1.7221635877760917,-2.516718062084979,0.0
986,2.765148881527728,1.383640705506317,1.4763650914793098,4.336808689942018e-19
987,1.9877388574495942,0.9165898989117469,-0.7653507890340538,0.0
988,2.926983374947116,2.3296434127816252,2.0108111064823975,1.1102230246251565e-16
989,3.280687512108971,3.6681876492397314,-0.10313601380297932,2.202285662861181e-20
990,0.31948010891433665,3.1917020403131753,0.4619106189163631,5.551115123125783e-17
991,0.9869815507180698,1.244919678111619,2.50553912045706,1.3877787807814457e-17
992,1.5551066560282159,3.3358175008814643,-1.956427172312958,1.1102230246251565e-16
