sample_index,lambda,analytical_derivative,numerical_derivative,derivative_error,strictly_negative
504,2.191401036451688,-0.12477115693794605,-0.12477115693965145,1.7053997103388951e-12,True
505,1.4017186589374773,-0.5798258244060243,-0.5798258244205101,1.4485856958401655e-11,True
506,1.3174777235044202,-0.5616169966150595,-0.5616169966415896,2.6530111441047666e-11,True
507,2.039952121446766,-0.2515476005711736,-0.25154760059376,2.2586432724125416e-11,True
508,0.5794579990040906,-0.7704711927940303,-0.7704711927902784,3.751887689418254e-12,True
509,0.8169243887895441,-0.39416828328140013,-0.39416828329086323,9.463096972694984e-12,True
510,2.0823203075513157,-0.18087152256378472,-0.18087152258150493,1.7720214184890892e-11,True
511,2.9718881469230416,-0.04155362729826234,-0.041553627294632633,3.6297076455582555e-12,True
512,1.555903637014589,-0.6651247779302063,-0.6651247779321245,1.9182433419473455e-12,True
513,0.5439979942284072,-1.160048320008315,-1.1600483199758482,3.24666959983233e-11,True
514,0.49576490802904916,-1.1532037915221869,-1.1532037914818716,4.0315306648608384e-11,True
515,3.6899593314758565,-0.07344392517906327,-0.07344392518593423,6.870962132587977e-12,True
516,3.4222164428554827,-0.08102189894588163,-0.08102189894554357,3.3806291099836017e-13,True
517,1.151139613782607,-0.33903509207802096,-0.3390350920839946,5.973666006298117e-12,True
518,0.2902093273987315,-0.8303115279488169,-0.8303115279495453,7.284173264565652e-13,True
519,3.4934296296009744,-0.00602419753730871,-0.0060241975408104045,3.501694594010285e-12,True
520,0.44536838175811166,-1.302151385748356,-1.3021513857125466,3.5809355480864724e-11,True
521,3.7938528091209225,-0.07952928958252097,-0.07952928958721017,4.68920735574585e-12,True
522,3.4846396055833804,-0.04051752947919853,-0.04051752947598075,3.217780208952803e-12,True
523,0.24298914224717197,-1.0573163886783528,-1.0573163886501424,2.8210322966515378e-11,True
524,3.240883660054318,-0.044550197751505274,-0.044550197753068226,1.5629511573855837e-12,True
525,1.596957711565357,-0.15564851469321075,-0.1556485146991804,5.969641447833851e-12,True
526,1.9307051095522156,-0.287463004024651,-0.28746300403392766,9.27663501570919e-12,True
527,2.1689342106988105,-0.15830352069355513,-0.15830352070311804,9.562906022608786e-12,True
528,2.817032729568606,-0.12618700378542355,-0.12618700379052328,5.09972619688881e-12,True
529,3.449685354634644,-0.03509693150298836,-0.03509693150549609,2.50773013465988e-12,True
530,2.2571308734252735,-0.08475931080075809,-0.08475931080331733,2.5592444830024874e-12,True
531,3.5790102219240185,-0.019877636254661584,-0.01987763624811123,6.550354009204895e-12,True
532,1.444917747327207,-0.415859513060631,-0.4158595130698827,9.251710508806354e-12,True
533,2.0946029420045527,-0.17606761739567262,-0.17606761740784901,1.217639877815202e-11,True
534,3.750572958811353,-0.034493283037404836,-0.03449328302984611,7.55872447966155e-12,True
535,1.558952578790899,-0.4138048197464535,-0.41380481975439304,7.939537916001882e-12,True
536,0.27150281221778877,-1.117982336096996,-1.1179823360768504,2.014566291563824e-11,True
537,0.5293906229868252,-0.6127318144971807,-0.6127318145005001,3.319344799024293e-12,True
538,0.5568052560217027,-1.4130654506260751,-1.4130654505672966,5.877853759272966e-11,True
539,1.1321863714309521,-0.574896915435259,-0.5748969154339978,1.2612133559741778e-12,True
540,1.411979518018282,-0.43155108404551884,-0.43155108406800474,2.2485902029245608e-11,True
541,3.8278430744256124,-0.04256672149657815,-0.04256672149205442,4.523728613925471e-12,True
542,3.4756810511158927,-0.0840685537127601,-0.08406855371845268,5.6925714142508355e-12,True
543,2.397377757821631,-0.14662993840721084,-0.1466299383912073,1.6003531833064244e-11,True
544,3.416792843720208,-0.006414626074704836,-0.0064146260747577335,5.289779031469877e-14,True
545,2.518108592420998,-0.16085990814524026,-0.16085990816039342,1.5153156507352605e-11,True
546,2.618555169826549,-0.08337942486893025,-0.0833794248755737,6.6434496792666664e-12,True
547,2.9080437525355674,-0.147385301988969,-0.14738530198510347,3.865519015988639e-12,True
548,0.9764187974580774,-1.1331417085863393,-1.1331417085536089,3.273048498897424e-11,True
549,0.8073624483173338,-0.7116123391831293,-0.7116123391714967,1.1632583785115003e-11,True
550,3.890405926484625,-0.02077337311332998,-0.020773373110571924,2.7580542016902854e-12,True
551,0.4837174405390656,-0.8647491972137641,-0.8647491972046949,9.069189843557979e-12,True
552,1.2373173636329995,-0.5735493660257578,-0.5735493660119495,1.3808287846472922e-11,True
553,0.6146593986426385,-0.8548716369197298,-0.8548716369072283,1.250144432418665e-11,True
554,3.700743590909222,-0.04078577717646532,-0.040785777177809734,1.3444176327759294e-12,True
555,1.6338808714375446,-0.301748408107002,-0.3017484081158095,8.80751027665383e-12,True
556,1.5753834564285236,-0.4214415399839656,-0.4214415399772519,6.713685163362015e-12,True
557,1.1204513163911445,-0.4864007589144333,-0.4864007589200358,5.6025184491659274e-12,True
558,2.7071182412461527,-0.07035434538208216,-0.07035434537172591,1.0356243640430307e-11,True
559,0.27207914089074414,-1.0386311770473238,-1.0386311770277379,1.9585888466622237e-11,True
560,1.2812033756737238,-0.6774993632130879,-0.6774993632219228,8.83493278536207e-12,True
561,1.2359088698604674,-0.20600137237874896,-0.20600137239368263,1.4933665415384212e-11,True
562,3.7882843111304303,-0.04393892094923863,-0.04393892093501605,1.4222581445899607e-11,True
563,3.636827279684513,-0.01477468073866126,-0.014774680734408461,4.252799501447413e-12,True
564,1.0549917587868103,-0.39986124239078563,-0.39986124238944315,1.3424816813767393e-12,True
565,3.6375973602927254,-0.09280138851992444,-0.09280138850709106,1.2833373252973956e-11,True
566,0.4999945779739269,-0.8198526689581646,-0.8198526689512374,6.927125539846202e-12,True
567,0.22290055571272183,-1.2775368974462837,-1.2775368974399237,6.360023618867672e-12,True
568,3.695862033009562,-0.05259065207730017,-0.05259065207763313,3.3296282397898835e-13,True
569,3.0633725566400507,-0.08669145902171115,-0.08669145905582097,3.4109826074768534e-11,True
570,2.043526343661402,-0.12091370058052739,-0.12091370059086336,1.033596819244309e-11,True
571,2.8124796750707324,-0.16056431333883533,-0.16056431332289733,1.5938000919035744e-11,True
572,1.5488188608064826,-0.39667241930590424,-0.39667241932272995,1.6825707493950404e-11,True
573,0.6123012642177674,-0.8611053665063151,-0.8611053664953071,1.100797231146089e-11,True
574,0.761853294134438,-0.6189457600683619,-0.6189457600724868,4.124922625692307e-12,True
575,0.9390231144772747,-0.5399659257985581,-0.539965925810959,1.2400969140458074e-11,True
576,3.0403448220629983,-0.024659783459242503,-0.024659783459668457,4.259544106322011e-13,True
577,3.110592986928753,-0.05622215434216237,-0.05622215434319954,1.0371703496048212e-12,True
578,2.431686642452345,-0.17391636079680206,-0.17391636079056025,6.241812622320708e-12,True
579,2.6016282911639217,-0.1288899919324847,-0.128889991934944,2.4592827774228e-12,True
580,0.8627045937276555,-0.5871199304544674,-0.5871199304563479,1.88049575911009e-12,True
581,3.305642212359931,-0.05714120072922873,-0.0571412007266403,2.5884294707623212e-12,True
582,0.868845741663623,-0.7500057398956064,-0.7500057398912573,4.349076654364126e-12,True
583,1.6647172430042938,-0.3061801777149471,-0.3061801777337614,1.8814283464507753e-11,True
584,1.354225815426711,-0.3990201322384962,-0.3990201322467967,8.300526932458752e-12,True
585,1.8193222523281338,-0.256520503212414,-0.2565205032167839,4.369893336075847e-12,True
586,3.8238496254855514,-0.014198192600416576,-0.014198192599401692,1.0148843571089472e-12,True
587,1.7015240284688842,-0.6182190290142623,-0.6182190290249245,1.0662248861592616e-11,True
588,0.3120546524310446,-1.3028722764169498,-1.302872276387479,2.947087018867478e-11,True
589,1.332836247113728,-0.6651020641699793,-0.665102064179024,9.044653914713763e-12,True
590,1.4011027396420668,-0.47497120845573915,-0.47497120846395896,8.219813718568503e-12,True
591,0.7350799830974392,-1.1715955239930458,-1.171595523963287,2.9758862041262546e-11,True
592,3.9369153864604747,-0.07679093035247887,-0.07679093037005202,1.7573151267491482e-11,True
593,0.14844721992911758,-1.0107491873655596,-1.0107491873370678,2.8491875525560317e-11,True
594,3.57944617354222,-0.021013467565645323,-0.02101346758820455,2.2559225321128196e-11,True
595,3.5073922065976038,-0.0211832982709978,-0.021183298259952466,1.1045334785686478e-11,True
596,1.6017502759096944,-0.22061813081803014,-0.22061813083618095,1.815081418499176e-11,True
597,1.6779680980501788,-0.3438480084800022,-0.3438480084771988,2.8033686483297515e-12,True
598,1.5301553447570275,-0.3525929485650021,-0.35259294859368845,2.8686331088323413e-11,True
599,2.5570839706495856,-0.12141853089711423,-0.12141853089620012,9.141021273251226e-13,True
600,2.7997707678023804,-0.11361536872393667,-0.11361536873533139,1.1394718502089063e-11,True
601,2.0722188332639133,-0.32247025541240126,-0.32247025543163943,1.9238166615309638e-11,True
602,1.782820149147765,-0.25298431681809525,-0.252984316850835,3.273975535122986e-11,True
603,3.8144549470907214,-0.027135770815398783,-0.02713577079704876,1.8350022890079032e-11,True
604,1.336692733408981,-0.6872989436819001,-0.687298943691239,9.33886301623943e-12,True
605,3.7175542404426922,-0.05302484231268383,-0.0530248423058488,6.835032539953545e-12,True
606,3.0049392051716173,-0.13678506300742027,-0.13678506300962567,2.2054025272666422e-12,True
607,3.5865493066862593,-0.04612096881901984,-0.04612096878853222,3.0487626312414307e-11,True
608,2.7558048089576426,-0.11389424374668358,-0.11389424378061007,3.39264866200395e-11,True
609,0.26430096750319476,-0.9839062725227739,-0.9839062724920077,3.076616739150495e-11,True
610,3.547956856875781,-0.03360352769777208,-0.03360352770487296,7.100882382093943e-12,True
611,3.2141485914404373,-0.0715349268493698,-0.07153492684319751,6.172284905403558e-12,True
612,3.407029807096348,-0.031266843792997934,-0.03126684379184397,1.1539658117953877e-12,True
613,1.6507273328303436,-0.3325143591022279,-0.3325143591026425,4.146127885462647e-13,True
614,2.2704707257447447,-0.19082427609212207,-0.1908242761028411,1.0719036769302193e-11,True
615,2.5093839446246116,-0.04954638361928666,-0.04954638361809315,1.193510568153755e-12,True
616,2.264874000830128,-0.13458246011442895,-0.134582460120658,6.229045057537519e-12,True
617,0.36182685034024065,-1.192900611121445,-1.192900611091119,3.0326186006846e-11,True
618,1.8298379954269717,-0.1009897574400945,-0.10098975744554649,5.451986084814564e-12,True
619,2.6740557401710716,-0.052186694479041014,-0.05218669448803225,8.991238309441485e-12,True
620,3.5582047615324535,-0.04693269981273058,-0.04693269981537184,2.641262208946671e-12,True
621,3.0983884451637267,-0.07340448526840768,-0.0734044852734872,5.079520137840632e-12,True
622,2.9290676122511563,-0.07804513923454647,-0.07804513921794154,1.6604925767715883e-11,True
623,3.0770969230108007,-0.056033735521315346,-0.05603373551821277,3.1025737534662312e-12,True
624,0.9704728734331446,-0.27418491386182564,-0.27418491386765886,5.833222793683035e-12,True
625,2.168094980227209,-0.13431523110712978,-0.13431523112616972,1.9039936294262816e-11,True
626,1.2720672955498653,-0.8746299613110142,-0.8746299613227037,1.168942720397581e-11,True
627,2.82244997304539,-0.040787553305553004,-0.04078755331260453,7.0515260297554505e-12,True
628,2.394075513050831,-0.07911372254393871,-0.07911372255087201,6.933301155420679e-12,True
629,2.573601877347573,-0.04321200991599133,-0.043212009936954836,2.0963508706728362e-11,True
630,1.3248079468183156,-0.17498468464622288,-0.17498468465326764,7.044753669305237e-12,True
631,2.7637973439644306,-0.11016391767788877,-0.11016391767704191,8.468642453962616e-13,True
632,2.8120008793355713,-0.05561805092575891,-0.055618050942562995,1.680408590054583e-11,True
633,1.1237740541199455,-0.4168743155686995,-0.41687431558967697,2.0977442005687408e-11,True
634,2.0685847263551578,-0.1481838429624653,-0.14818384298509457,2.262925957730033e-11,True
635,3.8534309578264136,-0.031680313583640055,-0.03168031358358192,5.813405312693476e-14,True
636,1.6789648740615406,-0.21685238157850148,-0.2168523815848644,6.362910198731697e-12,True
637,3.603064775219467,-0.0651099164325331,-0.06510991641395236,1.8580734173490043e-11,True
638,3.882920770362316,-0.011436118773542354,-0.0114361187797396,6.197245841499388e-12,True
639,3.12093588552364,-0.09134992148668643,-0.09134992147163955,1.5046880408320362e-11,True
640,1.9750918509598507,-0.26923111134143496,-0.2692311113605683,1.9133361561785023e-11,True
641,1.2393264708687453,-0.4853978810080766,-0.4853978810170911,9.014455848443959e-12,True
642,0.7062523836551701,-0.7116453856049624,-0.7116453856093051,4.342748383123762e-12,True
643,2.482226562310045,-0.05022455673342937,-0.0502245567357562,2.3268331705850187e-12,True
644,0.11844089614265056,-1.0474052299065078,-1.047405229877979,2.8528734929977873e-11,True
645,3.0974606138834893,-0.06492312831821791,-0.06492312831229974,5.918168732854667e-12,True
646,0.16971962229532295,-0.9298274745730479,-0.9298274745717093,1.3385959007905512e-12,True
647,2.9987377965839856,-0.06382305057053121,-0.0638230505778381,7.306891203207044e-12,True
648,3.5779720860852486,-0.004732766852270693,-0.004732766867299176,1.5028483665857628e-11,True
649,1.362253763379736,-0.3934057137563351,-0.39340571376111905,4.7839510131097995e-12,True
650,2.55764241365042,-0.17400790597874188,-0.17400790597310586,5.6360194289339915e-12,True
651,2.929469948889611,-0.0511752895592327,-0.05117528956155581,2.3231069845586205e-12,True
652,3.8315391547482145,-0.03306901358540951,-0.03306901359412251,8.713002541682613e-12,True
653,3.5612932844734075,-0.10787822625759878,-0.10787822626312503,5.526246127374179e-12,True
654,2.2720849340719904,-0.11472665391739612,-0.11472665389922197,1.8174142746296695e-11,True
655,2.392578075425568,-0.1352384050774271,-0.1352384050856692,8.242101445787853e-12,True
656,2.3713673269306477,-0.20469195315458127,-0.20469195316508146,1.0500184055572959e-11,True
657,3.110075504314605,-0.0453772203120089,-0.04537722031461299,2.60409055430344e-12,True
658,0.23966641895310345,-0.8832578624761759,-0.8832578624648478,1.1328049609460322e-11,True
659,0.45075443988718933,-0.6943988930149599,-0.6943988930224742,7.514211475267984e-12,True
660,1.775838732577974,-0.09499889348509598,-0.0949988934850765,1.9484414082171497e-14,True
661,1.3386232815051908,-0.1860427212960472,-0.18604272130628982,1.0242612313859922e-11,True
662,2.947725042762477,-0.06858688813624753,-0.06858688813560221,6.453171330633722e-13,True
663,3.7772212471376556,-0.07066239397726694,-0.0706623939805695,3.3025665535646453e-12,True
664,3.315983296277461,-0.056155396794281436,-0.056155396788160054,6.121381179724494e-12,True
665,2.887277133778872,-0.15646115079286202,-0.15646115076872746,2.413455546523835e-11,True
666,1.9130624645786252,-0.04785472927239806,-0.047854729279261925,6.8638636441242795e-12,True
667,3.9486879624412694,-0.01410139492410789,-0.014101394918419883,5.6880073567855405e-12,True
668,1.0354678730742723,-0.6980295141391315,-0.6980295141290059,1.0125567051488815e-11,True
669,2.6514863854148674,-0.06927512969320304,-0.06927512969934213,6.139089236967266e-12,True
670,1.8970508332150378,-0.30177470446365673,-0.30177470448089494,1.723821085874988e-11,True
671,2.101422725962481,-0.20738594991499953,-0.20738594991298595,2.0135837441870308e-12,True
672,1.352010364402581,-0.4106549100911029,-0.4106549100935108,2.4079072069582708e-12,True
673,1.5157174967764182,-0.40896972112926305,-0.40896972116621905,3.6955993820697586e-11,True
674,2.3231343483002256,-0.2550796172882099,-0.25507961730619755,1.7987666911523092e-11,True
675,0.6431123745931554,-0.7854396803258259,-0.7854396803119722,1.3853695968180091e-11,True
676,3.5164330482285417,-0.05874328062230688,-0.05874328061761246,4.6944184650676846e-12,True
677,0.4020846268541681,-0.9404771595072943,-0.9404771594889726,1.832167750848157e-11,True
678,2.6831981912709,-0.1626615348692311,-0.16266153486377277,5.458328233842735e-12,True
679,1.2908813884070425,-0.5401647325712406,-0.5401647325653514,5.889289056426605e-12,True
680,1.1217563957413903,-0.9537526214063615,-0.953752621413173,6.8114403006802604e-12,True
681,2.4805030315076704,-0.08505474243347431,-0.08505474243247767,9.96647209206003e-13,True
682,2.011838869113017,-0.17048945270542046,-0.1704894527110312,5.610734099548154e-12,True
683,0.28564309887647865,-1.172338159105051,-1.1723381590722504,3.280065108413055e-11,True
684,1.1352167160032274,-0.926604565443832,-0.9266045654543474,1.051547737773717e-11,True
685,1.8300266979606767,-0.4164383074561269,-0.416438307493383,3.7256087104253766e-11,True
686,2.4605642177554103,-0.1123946721273836,-0.11239467213597364,8.590031463917569e-12,True
687,1.2452557993876294,-0.29455706597755105,-0.29455706599401665,1.6465606655913234e-11,True
688,2.497860201424225,-0.11432329351833186,-0.11432329350968827,8.643585847067925e-12,True
689,3.2619914800210204,-0.009715763776913557,-0.009715763782391917,5.4783608205433154e-12,True
690,1.4680754471531012,-0.3977661725641714,-0.3977661725662606,2.0892176877396196e-12,True
691,2.627884348252148,-0.1062609765761469,-0.10626097659560683,1.9459933664478513e-11,True
692,3.2193034433946295,-0.08696346010585995,-0.08696346009973153,6.128417218143056e-12,True
693,2.2449954262382614,-0.07479564070409253,-0.07479564072543354,2.134101229067653e-11,True
694,3.222215809784785,-0.061279645759985776,-0.06127964582436362,6.437784333401808e-11,True
695,3.023579411981403,-0.11081174666669122,-0.1108117466563918,1.0299414099357307e-11,True
696,2.833261391495002,-0.17029439693249238,-0.1702943969283943,4.0980829840719935e-12,True
697,3.751421578758835,-0.024548963954009944,-0.02454896396164585,7.63590579655471e-12,True
698,0.601639981665449,-0.5479578244115764,-0.5479578244149685,3.3921754294397033e-12,True
699,0.9460741839819607,-0.48165370087077886,-0.4816537008733856,2.6067481506686363e-12,True
700,3.7437076039178763,-0.05092694599432128,-0.050926946004725686,1.0404406503017327e-11,True
701,3.7215625328843953,-0.04034838261060599,-0.04034838262390039,1.3294400302843457e-11,True
702,1.0426010690601824,-0.6517777439327872,-0.6517777439429828,1.0195622124342663e-11,True
703,0.10517709091037704,-0.9690940856468725,-0.9690940856288409,1.8031576232147017e-11,True
704,0.12174019858801215,-0.9827105792675879,-0.9827105792503675,1.7220336268053416e-11,True
705,1.13101524561953,-0.5191862980089533,-0.519186298025831,1.6877721442654092e-11,True
706,2.9194466846222595,-0.020765610302483417,-0.020765610297956982,4.5264347825479945e-12,True
707,2.623378407566831,-0.014595461953971064,-0.014595461955702048,1.730983412162601e-12,True
708,3.03463258036928,-0.021773856218302787,-0.021773856206941385,1.1361401403009452e-11,True
709,3.8660020481539172,-0.046541278350190035,-0.0465412783756669,2.547686367426749e-11,True
710,1.9288748621826874,-0.19773307288384326,-0.19773307284864924,3.519401436946623e-11,True
711,1.630448946902282,-0.401951909198659,-0.401951909212439,1.3780032670496212e-11,True
712,1.7178433399287039,-0.07498658885250893,-0.07498658886051501,8.006081908540352e-12,True
713,0.807039369619936,-0.4225819103729583,-0.4225819103864658,1.3507528429101967e-11,True
714,1.8184955761767678,-0.32281680787999906,-0.3228168078850402,5.041134176764217e-12,True
715,2.199508026625832,-0.15195192652232536,-0.15195192651917822,3.1471492079049312e-12,True
716,3.044460147832854,-0.0797878037001968,-0.07978780368622651,1.397028326355354e-11,True
717,0.3708116162478007,-0.8577291017506705,-0.8577291017469734,3.697153694304234e-12,True
718,2.342964023056127,-0.11342286425369227,-0.11342286423410285,1.958942730251323e-11,True
719,1.8266840148594226,-0.1734342392038209,-0.17343423920346265,3.582412144709224e-13,True
720,2.147060363631256,-0.14911553943146605,-0.14911553943841582,6.949774089548555e-12,True
721,0.10706453087621161,-1.0496932196621183,-1.0496932196402131,2.190514436506419e-11,True
722,0.9644106292629067,-0.40973535187473464,-0.40973535188060234,5.867695218597646e-12,True
723,1.117802489417366,-0.5418184753606167,-0.5418184753691602,8.543499241397967e-12,True
724,2.7757498610497255,-0.06732188733380706,-0.06732188733149513,2.311928426479426e-12,True
725,2.6522932204064276,-0.19083715019118905,-0.19083715020462574,1.3436696200130882e-11,True
726,1.6384236048571368,-0.5385293691057613,-0.5385293690873816,1.8379742172669467e-11,True
727,2.8169771719436474,-0.056071135732425316,-0.05607113570116339,3.1261923605363506e-11,True
728,3.669353000218449,-0.07289617898209359,-0.07289617898198486,1.0873246747422627e-13,True
729,0.9812830898241724,-0.7884993941372183,-0.7884993941276174,9.600875650050966e-12,True
730,3.46287185686158,-0.058712565959641076,-0.0587125659645693,4.928224495159839e-12,True
731,1.4203162601150814,-0.34274035224560123,-0.3427403522493488,3.747557819622216e-12,True
732,2.5546319499504127,-0.205834805628964,-0.20583480563329812,4.334116399107302e-12,True
733,1.3484913656200412,-0.4481691353852444,-0.448169135386367,1.122602011349727e-12,True
734,0.39743434938894473,-1.2152790347750004,-1.2152790347580433,1.695710238891479e-11,True
735,2.984851508256733,-0.03098690282918579,-0.03098690283254157,3.35578093091371e-12,True
736,3.619386629979297,-0.05650224952396351,-0.05650224954578675,2.1823237661422468e-11,True
737,3.5530807554514365,-0.025117022771827587,-0.02511702277829819,6.470601832120337e-12,True
738,2.5449397192160195,-0.074245771914937,-0.07424577191383896,1.0980383269298954e-12,True
739,3.013423341133739,-0.05922393484084726,-0.05922393483404064,6.806617769417045e-12,True
740,2.4196484890860464,-0.03229284431184431,-0.03229284431527368,3.42937483965855e-12,True
741,3.1917755666760272,-0.07180950343331613,-0.07180950344354287,1.0226736124607783e-11,True
742,2.667416174454971,-0.07790644225355818,-0.07790644227512189,2.156370915162853e-11,True
743,3.957049645656624,-0.010225079052542226,-0.010225079027925688,2.461653797469765e-11,True
744,3.9414474703710822,-0.02904681029232189,-0.029046810312571832,2.0249940613226158e-11,True
745,0.8259714877587715,-0.8725367821070845,-0.8725367820872075,1.9876988943678953e-11,True
746,2.124187037723922,-0.12301435548116302,-0.12301435550199356,2.0830545621741692e-11,True
747,3.801018743913054,-0.018168554752868715,-0.018168554760666922,7.7982065249671e-12,True
748,3.5838548514887365,-0.0051005561820912405,-0.005100556188519789,6.4285486656157076e-12,True
749,3.6176115717117523,-0.06906338807997407,-0.06906338807510792,4.8661491502954846e-12,True
750,2.3511737792322474,-0.15495675494956979,-0.1549567549385955,1.0974277042663516e-11,True
751,2.7827671080318734,-0.04336485373719947,-0.04336485373568343,1.5160372957012669e-12,True
752,0.2302427777343497,-0.8833073660525096,-0.8833073660410861,1.1423528789578086e-11,True
753,3.4920688268131506,-0.04415815251987054,-0.04415815251235244,7.518104194748076e-12,True
754,1.7962552160134881,-0.43745429339687136,-0.4374542934004743,3.6029512706647893e-12,True
755,1.2905866724563433,-0.4435519804815482,-0.443551980477963,3.5851877022707868e-12,True
756,0.14239232706564967,-1.0608441984586945,-1.0608441984333306,2.53639331759814e-11,True
757,2.9858441457764955,-0.08809341959400621,-0.08809341958126991,1.2736298127258294e-11,True
758,3.512365480536281,-0.011631007744746255,-0.011631007712509243,3.223701167121007e-11,True
759,1.1772723509820895,-0.9018526446246501,-0.9018526446302743,5.624167798146118e-12,True
760,0.7296912557061077,-0.7415693388209247,-0.7415693388135302,7.394529433213393e-12,True
761,0.7471584287760202,-0.5241961487780115,-0.5241961487822966,4.285127808145717e-12,True
762,1.1106207170467515,-0.6211913857479735,-0.6211913857356866,1.228694923582907e-11,True
763,0.6355985917147874,-0.5723230248795156,-0.5723230248860789,6.563305454676538e-12,True
764,0.3963433292705212,-1.207408357917589,-1.207408357878359,3.922995261973483e-11,True
765,0.8475317963277944,-0.8410133026504767,-0.8410133026270915,2.3385182679191985e-11,True
766,2.6267586209264366,-0.1389493887615216,-0.1389493887615778,5.620504062164855e-14,True
767,1.510523704028486,-0.4968955920227812,-0.49689559201704364,5.737577080111578e-12,True
768,1.5675757187936281,-0.09170301504995938,-0.09170301504823895,1.7204293545347582e-12,True
769,0.29193838099419633,-0.8222135637898158,-0.822213563789198,6.178391132038996e-13,True
770,0.6506278005593457,-0.86791716321295,-0.8679171631831294,2.9820590441431705e-11,True
771,2.78791698767208,-0.05816684576182837,-0.05816684575665753,5.170842920509955e-12,True
772,2.3609869864648254,-0.17500216289630904,-0.17500216288324208,1.306696417735509e-11,True
773,0.2981766006206974,-0.7035340691462163,-0.7035340691574631,1.124678128405776e-11,True
774,2.9565865379720626,-0.06266995860291336,-0.06266995860038094,2.532418719169982e-12,True
775,1.8762298296570359,-0.1677828226486844,-0.16778282262430722,2.4377194707270178e-11,True
776,1.8857748175318956,-0.2716811594024267,-0.2716811594138946,1.146788219941186e-11,True
777,1.1928674644296764,-0.33489464860546486,-0.3348946486236848,1.8219925568274675e-11,True
778,2.0454303474732156,-0.22325580893521324,-0.22325580892879057,6.422667953032146e-12,True
779,1.6522243339978997,-0.5071141521871693,-0.5071141521928446,5.675349079581338e-12,True
780,3.5110801645732836,-0.06471518440490572,-0.06471518440021029,4.695424604683751e-12,True
781,2.128584305946383,-0.15444613111335914,-0.15444613111759153,4.232392214476022e-12,True
782,1.8326877920305815,-0.38139715177277017,-0.3813971517940828,2.1312618336821743e-11,True
783,0.4759954071169986,-1.2685094891371025,-1.268509489105174,3.192845987598503e-11,True
784,2.207321333300486,-0.07386369939371422,-0.07386369939021975,3.4944686033711037e-12,True
785,1.2828666350553155,-0.5086472319547313,-0.5086472319670854,1.2354117728818892e-11,True
786,0.2657353790628658,-1.1359013235541031,-1.1359013235345827,1.9520385308169352e-11,True
787,2.414713763178318,-0.14735829954084226,-0.14735829951817436,2.2667895338557287e-11,True
788,3.742754905412553,-0.0679414376410008,-0.06794143763144689,9.553913216109322e-12,True
789,2.342885254051843,-0.14675205637510252,-0.1467520563958047,2.07021622067316e-11,True
790,2.8142498652298666,-0.0909808113585187,-0.09098081136249546,3.9767633630560795e-12,True
791,0.10814947372296975,-0.9291038216954366,-0.9291038216771573,1.827926698894089e-11,True
792,2.2538816515947526,-0.08341349452590352,-0.08341349453377944,7.87592213669086e-12,True
793,0.22337929659441863,-1.1444780185737662,-1.1444780185609904,1.2775780433571526e-11,True
794,3.509964898636017,-0.006955190987202013,-0.006955190978708003,8.494010182713563e-12,True
795,2.6827418444581186,-0.0874926129651975,-0.08749261297680276,1.1605258420921416e-11,True
796,0.6746821734790396,-0.7461050018106647,-0.7461050018142678,3.6030067818160205e-12,True
797,3.9601643769142636,-0.06014740919443637,-0.06014740919213501,2.3013604910637753e-12,True
798,1.7977740483175053,-0.3741343145195312,-0.37413431452915086,9.619638419167131e-12,True
799,3.636658224408034,-0.06383720917838467,-0.06383720918545777,7.073092112008794e-12,True
800,3.2781759468791,-0.04455757164957888,-0.04455757165455764,4.978760459461995e-12,True
801,2.7226981544636435,-0.04425906823546,-0.044259068243679416,8.21941820161598e-12,True
802,2.0042718324950446,-0.24994993420746467,-0.24994993421678655,9.321876603962664e-12,True
803,3.8090954937994352,-0.037023637705163065,-0.03702363770008432,5.078742981723394e-12,True
804,1.5431504730871133,-0.44889092282145593,-0.4488909228328452,1.13892784092684e-11,True
805,2.1575082598375577,-0.11230115579984881,-0.11230115580240783,2.5590224383975624e-12,True
806,3.176313226242673,-0.07554184604167595,-0.07554184608959957,4.792362340300116e-11,True
807,1.6312317351810466,-0.4178398775741212,-0.4178398775978031,2.3681889782523058e-11,True
808,2.6256439567658636,-0.09539923125578965,-0.0953992312702212,1.443153929692187e-11,True
809,2.0481349927721832,-0.23617969883120468,-0.23617969883149567,2.9098945475425353e-13,True
810,3.5458077449758814,-0.03462635300085958,-0.03462635299600336,4.856219593118993e-12,True
811,3.1813029453454513,-0.06153634186531671,-0.06153634186656375,1.2470441346223993e-12,True
812,2.701004329739568,-0.10569019411918128,-0.10569019412987045,1.0689171769939776e-11,True
813,2.733856774431012,-0.0913436238193364,-0.09134362380924797,1.0088430091315104e-11,True
814,1.223774347365671,-0.6043071803401573,-0.6043071803407685,6.111777750561487e-13,True
815,0.9740271534053488,-0.4562582698605445,-0.4562582698652839,4.7393755586710995e-12,True
816,2.415320397323362,-0.15424072791752566,-0.15424072792313837,5.612704745416863e-12,True
817,0.7091877900106797,-0.6536526978492309,-0.653652697857332,8.101186388387305e-12,True
818,1.3502838435224513,-0.7033314833610333,-0.7033314833759795,1.4946155424411245e-11,True
819,3.5403656310224836,-0.0828897128742165,-0.08288971284908797,2.5128524261397445e-11,True
