n,family,sample_index,score_hellinger_squared,p_value,compatible_at_alpha_0_05,ordering_fraction,target_ordering_fraction,ordering_fraction_mismatch,perturbation_fraction,profile_m0,profile_m1,profile_m2
96,minkowski_holdout,34,0.00495126302878246,0.8006644518272426,True,0.5078947368421053,,0.0,0.0,0.13255613126079446,0.10319516407599309,0.07815198618307427
96,minkowski_holdout,35,0.006203194538416779,0.42857142857142855,True,0.5096491228070176,,0.0,0.0,0.14242685025817556,0.0959552495697074,0.06841652323580034
96,minkowski_holdout,36,0.005268891642469242,0.717607973421927,True,0.49429824561403507,,0.0,0.0,0.14374445430346053,0.09139307897071872,0.07364685004436557
96,minkowski_holdout,37,0.007781125094428076,0.1893687707641196,True,0.5554824561403509,,0.0,0.0,0.12080536912751678,0.07974733517568101,0.06711409395973154
96,minkowski_holdout,38,0.007088702014603543,0.2691029900332226,True,0.47412280701754383,,0.0,0.0,0.14801110083256244,0.10175763182238667,0.07123034227567067
96,minkowski_holdout,39,0.006956966980650514,0.292358803986711,True,0.4675438596491228,,0.0,0.0,0.14446529080675422,0.10647279549718575,0.09052532833020638
96,minkowski_holdout,40,0.007068785933677324,0.2757475083056478,True,0.4855263157894737,,0.0,0.0,0.14272809394760613,0.0975609756097561,0.08355916892502259
96,minkowski_holdout,41,0.005266923563225667,0.717607973421927,True,0.5293859649122807,,0.0,0.0,0.1155758077879039,0.0940347970173985,0.08036454018227009
96,minkowski_holdout,42,0.007260711603120029,0.24584717607973422,True,0.5421052631578948,,0.0,0.0,0.11812297734627832,0.08535598705501618,0.07160194174757281
96,minkowski_holdout,43,0.005959206440625087,0.521594684385382,True,0.48662280701754385,,0.0,0.0,0.13925191527715186,0.10455159981973862,0.07570977917981073
96,minkowski_holdout,44,0.006754744714605687,0.33222591362126247,True,0.4844298245614035,,0.0,0.0,0.13897691263014939,0.09732910819375283,0.08148483476686283
96,minkowski_holdout,45,0.007923014116661187,0.17940199335548174,True,0.47960526315789476,,0.0,0.0,0.13351623228166437,0.09693644261545496,0.07590306355738455
96,minkowski_holdout,46,0.007016925830285459,0.2857142857142857,True,0.46096491228070174,,0.0,0.0,0.15842055185537585,0.08848715509039011,0.07611798287345385
96,minkowski_holdout,47,0.005038233956226601,0.7873754152823921,True,0.4918859649122807,,0.0,0.0,0.1275078020508248,0.09629959875167186,0.08872046366473473
96,minkowski_holdout,48,0.008741224013040227,0.11960132890365449,True,0.44627192982456143,,0.0,0.0,0.142014742014742,0.10859950859950859,0.08697788697788698
96,minkowski_holdout,49,0.006585171338287177,0.3521594684385382,True,0.49298245614035086,,0.0,0.0,0.14902135231316727,0.08718861209964412,0.08407473309608542
96,minkowski_holdout,50,0.006137245479501896,0.44518272425249167,True,0.519298245614035,,0.0,0.0,0.13386824324324326,0.0929054054054054,0.07390202702702703
96,minkowski_holdout,51,0.007821232749379403,0.18604651162790697,True,0.47149122807017546,,0.0,0.0,0.15488372093023256,0.11023255813953488,0.08139534883720931
96,minkowski_holdout,52,0.004495170056856956,0.8803986710963455,True,0.5364035087719298,,0.0,0.0,0.12305805396565822,0.0874897792313982,0.06132461161079313
96,minkowski_holdout,53,0.009085751331197156,0.09966777408637874,True,0.4662280701754386,,0.0,0.0,0.15522107243650046,0.09595484477892756,0.07525870178739416
96,minkowski_holdout,54,0.006124988285807431,0.45182724252491696,True,0.5491228070175439,,0.0,0.0,0.11461661341853036,0.08546325878594249,0.07148562300319489
96,minkowski_holdout,55,0.005307795580496766,0.707641196013289,True,0.5177631578947368,,0.0,0.0,0.12833545108005082,0.09995764506565015,0.07920372723422278
96,minkowski_holdout,56,0.011373191675499217,0.046511627906976744,False,0.4118421052631579,,0.0,0.0,0.14696485623003194,0.10915867944621938,0.09478168264110756
96,minkowski_holdout,57,0.005706222753024459,0.6046511627906976,True,0.5394736842105263,,0.0,0.0,0.12235772357723577,0.08536585365853659,0.06300813008130081
96,minkowski_holdout,58,0.007331377739782319,0.2425249169435216,True,0.4695175438596491,,0.0,0.0,0.13918729565623542,0.10042036431574031,0.08267164876226063
