n,family,sample_index,score_hellinger_squared,p_value,compatible_at_alpha_0_05,ordering_fraction,target_ordering_fraction,ordering_fraction_mismatch,perturbation_fraction,profile_m0,profile_m1,profile_m2
96,cover_deletion,21,0.045469879096265875,0.0033222591362126247,False,0.32346491228070173,,0.0,0.2,0.1640677966101695,0.14576271186440679,0.12406779661016949
96,cover_deletion,22,0.015188936916351148,0.006644518272425249,False,0.4087719298245614,,0.0,0.2,0.13251072961373392,0.11534334763948498,0.11105150214592274
96,cover_deletion,23,0.012269998324320186,0.029900332225913623,False,0.4260964912280702,,0.0,0.2,0.11837364899639732,0.11631497683993824,0.10705095213587236
96,cover_deletion,24,0.012056516349866708,0.03322259136212625,False,0.443640350877193,,0.0,0.2,0.12605042016806722,0.12061295106277806,0.09738012852199704
96,cover_deletion,25,0.021124140681007875,0.0033222591362126247,False,0.3993421052631579,,0.0,0.2,0.13344316309719934,0.13783635365183966,0.10873146622734761
96,cover_deletion,26,0.01887946571147825,0.0033222591362126247,False,0.40350877192982454,,0.0,0.2,0.14456521739130435,0.1516304347826087,0.10869565217391304
96,cover_deletion,27,0.027824334321185806,0.0033222591362126247,False,0.3600877192982456,,0.0,0.2,0.16138855054811205,0.14372716199756394,0.11084043848964677
96,cover_deletion,28,0.018540641948395775,0.0033222591362126247,False,0.418640350877193,,0.0,0.2,0.14248297537978,0.13672079622839184,0.106862231534835
96,cover_deletion,29,0.01686669991979617,0.006644518272425249,False,0.4057017543859649,,0.0,0.2,0.11567567567567567,0.13675675675675675,0.11243243243243244
96,cover_deletion,30,0.01825366556907171,0.0033222591362126247,False,0.40460526315789475,,0.0,0.2,0.12195121951219512,0.12249322493224932,0.1024390243902439
96,cover_deletion,31,0.03411900707066695,0.0033222591362126247,False,0.36951754385964913,,0.0,0.2,0.14480712166172108,0.1370919881305638,0.12522255192878337
96,cover_deletion,32,0.02000176065435555,0.0033222591362126247,False,0.40614035087719297,,0.0,0.2,0.13336933045356372,0.12473002159827214,0.117170626349892
96,cover_deletion,33,0.006583282079978936,0.3521594684385382,True,0.47412280701754383,,0.0,0.2,0.11979648473635522,0.12257169287696577,0.08695652173913043
96,cover_deletion,34,0.02227574190997106,0.0033222591362126247,False,0.3769736842105263,,0.0,0.2,0.14252472367655614,0.12623618382780685,0.11227457824316463
96,cover_deletion,35,0.025144481414117514,0.0033222591362126247,False,0.381140350877193,,0.0,0.2,0.14039125431530494,0.13981588032220943,0.1047180667433832
96,cover_deletion,36,0.030551913324162072,0.0033222591362126247,False,0.37785087719298244,,0.0,0.2,0.138711549622751,0.1404526987811956,0.10795124782356355
96,cover_deletion,37,0.01455760761285152,0.006644518272425249,False,0.4339912280701754,,0.0,0.2,0.14098029307731177,0.10965133906013137,0.09802930773117736
96,cover_deletion,38,0.010086260345915199,0.06312292358803986,True,0.4662280701754386,,0.0,0.2,0.1077140169332079,0.11618062088428975,0.0936030103480715
96,cover_deletion,39,0.04009109115481502,0.0033222591362126247,False,0.34100877192982454,,0.0,0.2,0.14790996784565916,0.1517684887459807,0.11639871382636656
96,cover_deletion,40,0.011356863768005487,0.046511627906976744,False,0.4517543859649123,,0.0,0.2,0.11747572815533981,0.1145631067961165,0.11213592233009709
96,cover_deletion,41,0.012731809687857365,0.026578073089700997,False,0.4418859649122807,,0.0,0.2,0.11811414392059554,0.11364764267990074,0.10818858560794045
96,cover_deletion,42,0.01255421095734699,0.029900332225913623,False,0.39671052631578946,,0.0,0.2,0.1271420674405749,0.1271420674405749,0.1011608623548922
96,cover_deletion,43,0.009028172751646468,0.09966777408637874,True,0.43223684210526314,,0.0,0.2,0.12683916793505834,0.1187214611872146,0.10147133434804667
96,cover_deletion,44,0.009392803175318098,0.07641196013289037,True,0.45789473684210524,,0.0,0.2,0.12547892720306514,0.10584291187739464,0.08620689655172414
96,cover_deletion,45,0.03261056494677772,0.0033222591362126247,False,0.35833333333333334,,0.0,0.2,0.15789473684210525,0.14749082007343942,0.11260709914320685
