n,sample_index,transform,relation_identical,relation_hash_identical,u_rank_identical,v_rank_identical,same_cardinality,coordinate_js_divergence_bits,base_max_marginal_ks_from_uniform,transformed_max_marginal_ks_from_uniform,mean_marginal_wasserstein_shift
256,6,power_anisotropic,True,True,True,True,True,0.29490308190878356,0.05211309213299531,0.4663079929739558,0.23715560171976047
256,6,beta_skew_opposed,True,True,True,True,True,0.2904740064188466,0.05211309213299531,0.39581693485438596,0.22248882218204236
256,6,power_isotropic_extreme,True,True,True,True,True,0.3848585912040799,0.05211309213299531,0.6575957889651864,0.39201777899397544
256,7,power_anisotropic,True,True,True,True,True,0.3118965586756203,0.05858781107274069,0.5044722926203045,0.23395831201068085
256,7,beta_skew_opposed,True,True,True,True,True,0.2922194082563232,0.05858781107274069,0.4480019932925777,0.2141000064893258
256,7,power_isotropic_extreme,True,True,True,True,True,0.39258796641394367,0.05858781107274069,0.686329597296933,0.3840182825256848
256,8,power_anisotropic,True,True,True,True,True,0.31095401501753966,0.06235491131313131,0.512775954953903,0.24730621369285366
256,8,beta_skew_opposed,True,True,True,True,True,0.3012785972275721,0.06235491131313131,0.43350869475134657,0.2246609773150185
256,8,power_isotropic_extreme,True,True,True,True,True,0.4053591678934006,0.06235491131313131,0.7079010138360259,0.3982182365614232
256,9,power_anisotropic,True,True,True,True,True,0.2750580607853275,0.06460622261209104,0.5071294503864147,0.23411564990761194
256,9,beta_skew_opposed,True,True,True,True,True,0.2761477213190631,0.06460622261209104,0.44505376670670876,0.21200372852031865
256,9,power_isotropic_extreme,True,True,True,True,True,0.40856098624744097,0.06460622261209104,0.6972860064214143,0.3890494060175994
256,10,power_anisotropic,True,True,True,True,True,0.3042798684569855,0.08838529121288441,0.558771806333291,0.22412250173722148
256,10,beta_skew_opposed,True,True,True,True,True,0.25731383480277803,0.08838529121288441,0.42519204667699534,0.2001451268622823
256,10,power_isotropic_extreme,True,True,True,True,True,0.39622443215762404,0.08838529121288441,0.7131275569635623,0.3802560400193665
256,11,power_anisotropic,True,True,True,True,True,0.31484970639970844,0.06140302010232446,0.5226103199106142,0.22912433683043387
256,11,beta_skew_opposed,True,True,True,True,True,0.2835849265426195,0.06140302010232446,0.4102147091468613,0.21310003791438858
256,11,power_isotropic_extreme,True,True,True,True,True,0.3835271622949992,0.06140302010232446,0.6766987132934701,0.3753567992398019
256,12,power_anisotropic,True,True,True,True,True,0.3095769570825133,0.07068102894746398,0.46418848438266846,0.23659016009698614
256,12,beta_skew_opposed,True,True,True,True,True,0.31137182372571265,0.07068102894746398,0.3906583507338111,0.2205419099823962
256,12,power_isotropic_extreme,True,True,True,True,True,0.402846719883212,0.07068102894746398,0.6702078599038432,0.3977968695238563
256,13,power_anisotropic,True,True,True,True,True,0.29678913844719873,0.05973363121029662,0.45875794165692974,0.23321018743055227
256,13,beta_skew_opposed,True,True,True,True,True,0.27687601478869145,0.05973363121029662,0.44921704784547567,0.21667210544529067
256,13,power_isotropic_extreme,True,True,True,True,True,0.3915887464901083,0.05973363121029662,0.6315829009500158,0.4064346926836206
256,14,power_anisotropic,True,True,True,True,True,0.3351884912482625,0.04329890494965094,0.47640680434203414,0.23709004143655626
256,14,beta_skew_opposed,True,True,True,True,True,0.2907209911850253,0.04329890494965094,0.40634898432727495,0.21875148500820746
