sample_index,coarse_count,mean_macro_row_tv,maximum_macro_row_tv
404,2,0.0191927917252276,0.020849458626570616
405,2,0.05718722210028372,0.07826722724794538
406,2,0.09801103615374439,0.18919906028624328
407,2,0.0868182331115277,0.1661219364730554
408,2,0.05108198640632562,0.09370169479080195
409,2,0.08664157567793909,0.1125606879494461
410,2,0.044491581006809375,0.05442643367411082
411,6,0.08789051787724989,0.2842294112222091
412,4,0.06781035831622764,0.11370658048638341
413,4,0.10297621234474635,0.22325859021611053
414,6,0.1640830679354979,0.2575648032258774
415,2,0.04674575888071934,0.09221255857526695
416,2,0.03373400575545153,0.0502194846897126
417,5,0.14760536962278709,0.2678952459810742
418,5,0.10953249476632128,0.19812331291648277
419,2,0.035635187690577996,0.0685742917327847
420,5,0.08768331251420786,0.17189819429351305
421,4,0.13090762825994454,0.22037089054160816
422,4,0.11520255079557869,0.20508452708316038
423,5,0.15663329900965964,0.2692655238203087
424,4,0.11216181346720287,0.20086494416368283
425,5,0.10779951958372061,0.17985664380308514
426,4,0.1452573902047375,0.262900849954124
427,4,0.11558175473776106,0.21715280799497733
428,5,0.1889282639623154,0.3288338563009192
429,5,0.11373989702946281,0.2311112454447486
430,3,0.05625987146722496,0.09842435599811453
431,4,0.157781608831162,0.3176782830311548
432,4,0.17593398389353984,0.22301316682729153
433,5,0.10956956041858759,0.18533237759896098
434,5,0.1323771010509588,0.23078786201025886
435,4,0.10787696340637616,0.13452505476241713
436,2,0.06290516081931374,0.09159020534092485
437,2,0.06472803073534392,0.0832530458321181
438,2,0.0686486921790883,0.07496232233334521
439,2,0.0548536868711563,0.07826765333363994
440,3,0.09644895352890663,0.16393707391477225
441,5,0.12169553318336017,0.24551592900174277
442,6,0.10824993395912552,0.20359900049914334
443,3,0.1016185756471416,0.18761430195085807
444,4,0.117671396124579,0.2076778322550243
445,4,0.13941599711867167,0.1782157333480806
446,2,0.16519470307020817,0.25324429613601246
447,3,0.09587741659243305,0.1394947884311934
448,3,0.07695337435795073,0.12119581580870999
449,2,0.03591204374560575,0.06129726910948349
450,2,0.11227599969003178,0.18871665482846223
451,4,0.10765666936088236,0.19577887267472638
452,6,0.1174290752399418,0.25691239819743517
453,4,0.06884977194309817,0.09330120232299746
454,4,0.12260748980322739,0.177118212416315
455,4,0.13090456434642472,0.21510467018502588
456,3,0.07746883834772318,0.11919749103743504
457,3,0.1742075044931525,0.24683352134374825
458,5,0.10866762117946802,0.13454865461961335
459,2,0.08221607514954177,0.08689121384084728
460,2,0.04301904368315236,0.05143857205798824
461,2,0.06359255679507136,0.07483309339146721
462,6,0.14975986341701567,0.2658938077324569
463,2,0.020596977761720772,0.02174121045047922
464,8,0.12094436826114488,0.24842425974319732
465,7,0.14711062598245392,0.3108003439253244
466,5,0.1105921898849519,0.1999381887169621
467,6,0.09473912830040786,0.28363879618411547
468,4,0.10263784935287676,0.14408762485922286
469,2,0.1581297627845757,0.2319443199898946
470,3,0.09563380239417452,0.10975783640050552
471,2,0.03693781369309539,0.06760138549697006
472,8,0.12741440508575605,0.3342433485980386
473,4,0.13193641555938157,0.2271675949704021
474,3,0.08500065027753946,0.16157474314113746
475,2,0.07350056446389912,0.08217277338354062
476,8,0.19683293010548675,0.33847745949724406
477,4,0.12050875781067774,0.20478506912587413
478,4,0.12057897360272075,0.2316963951445022
479,6,0.0996927046144002,0.17483693549012555
480,5,0.09930396481378755,0.2635286853934289
481,6,0.10792274280589507,0.25822376842450345
482,5,0.14161415060650276,0.28310074198468504
483,2,0.0103001472258053,0.011352069831748857
484,7,0.17797802954297118,0.27448257941871307
485,3,0.07356497938928531,0.08262072408110406
486,2,0.01064962473534175,0.018031033560003795
487,2,0.0747797548159212,0.0820046673741685
488,4,0.12158327394265592,0.17222709121761437
489,5,0.1349669519256168,0.17689669796308694
490,2,0.014918677626869659,0.027402045445455353
