sample_index,mode,size,clone_count,target_index,macro_total_variation,maximum_macro_probability_error,refinement_consistent
1253,weighted_raw,9,3,8,6.938893903907228e-18,1.3877787807814457e-17,True
1253,weighted_z,9,3,8,2.7755575615628914e-17,2.7755575615628914e-17,True
1254,unweighted_raw,9,6,8,0.08304112337221486,0.08304112337221495,False
1254,unweighted_z,9,6,8,0.09335348326129445,0.0933534832612945,False
1254,weighted_raw,9,6,8,1.0148132334464322e-16,1.1102230246251565e-16,True
1254,weighted_z,9,6,8,9.020562075079397e-17,1.1102230246251565e-16,True
1255,unweighted_raw,11,2,7,0.04415060476996362,0.04415060476996368,False
1255,unweighted_z,11,2,7,0.0329778003330292,0.03297780033302925,False
1255,weighted_raw,11,2,7,1.249000902703301e-16,5.551115123125783e-17,True
1255,weighted_z,11,2,7,0.0,0.0,True
1256,unweighted_raw,11,6,1,0.024189640104694744,0.02418964010469473,False
1256,unweighted_z,11,6,1,0.1018785649606933,0.09046534691935365,False
1256,weighted_raw,11,6,1,7.134050294954619e-17,5.551115123125783e-17,True
1256,weighted_z,11,6,1,1.0299920638612292e-16,1.1102230246251565e-16,True
1257,unweighted_raw,8,6,1,0.3603451599537205,0.3603451599537205,False
1257,unweighted_z,8,6,1,0.34368123985706245,0.34368123985706245,False
1257,weighted_raw,8,6,1,6.245004513516506e-17,5.551115123125783e-17,True
1257,weighted_z,8,6,1,8.760353553682876e-17,5.551115123125783e-17,True
1258,unweighted_raw,10,5,4,0.09118599788873259,0.09118599788873254,False
1258,unweighted_z,10,5,4,0.07981739120250997,0.07981739120250991,False
1258,weighted_raw,10,5,4,3.469446951953614e-18,6.938893903907228e-18,True
1258,weighted_z,10,5,4,3.8163916471489756e-17,2.7755575615628914e-17,True
1259,unweighted_raw,8,6,3,0.22269630886720854,0.22269630886720854,False
1259,unweighted_z,8,6,3,0.09590709128060629,0.09002004042808665,False
1259,weighted_raw,8,6,3,0.0,0.0,True
1259,weighted_z,8,6,3,1.3877787807814457e-17,2.7755575615628914e-17,True
1260,unweighted_raw,10,4,7,0.12272111709524988,0.12272111709524995,False
1260,unweighted_z,10,4,7,0.07807168920239597,0.07807168920239599,False
1260,weighted_raw,10,4,7,4.85722573273506e-17,5.551115123125783e-17,True
1260,weighted_z,10,4,7,7.45931094670027e-17,5.551115123125783e-17,True
1261,unweighted_raw,6,6,0,0.394752456008099,0.3947524560080991,False
1261,unweighted_z,6,6,0,0.35960425996931034,0.35960425996931034,False
1261,weighted_raw,6,6,0,0.0,0.0,True
1261,weighted_z,6,6,0,1.3877787807814457e-17,2.7755575615628914e-17,True
1262,unweighted_raw,11,6,4,0.23409623780791539,0.23409623780791533,False
1262,unweighted_z,11,6,4,0.21158649227200782,0.21158649227200788,False
1262,weighted_raw,11,6,4,6.938893903907228e-18,1.3877787807814457e-17,True
1262,weighted_z,11,6,4,1.1275702593849246e-16,5.551115123125783e-17,True
1263,unweighted_raw,7,2,6,0.07567053827516135,0.07567053827516139,False
1263,unweighted_z,7,2,6,0.057943201705712655,0.05794320170571264,False
1263,weighted_raw,7,2,6,1.3877787807814457e-17,2.7755575615628914e-17,True
1263,weighted_z,7,2,6,2.7755575615628914e-17,5.551115123125783e-17,True
1264,unweighted_raw,10,2,6,0.10550682614821186,0.10550682614821189,False
1264,unweighted_z,10,2,6,0.10625592846575886,0.10625592846575893,False
1264,weighted_raw,10,2,6,1.1709383462843448e-16,5.551115123125783e-17,True
1264,weighted_z,10,2,6,1.3877787807814457e-17,2.7755575615628914e-17,True
1265,unweighted_raw,10,6,8,0.4097363095661604,0.4097363095661605,False
1265,unweighted_z,10,6,8,0.411959670396463,0.4119596703964631,False
1265,weighted_raw,10,6,8,0.0,0.0,True
1265,weighted_z,10,6,8,1.734723475976807e-17,1.3877787807814457e-17,True
1266,unweighted_raw,10,5,7,0.16186532920011534,0.16186532920011526,False
1266,unweighted_z,10,5,7,0.07344431943531182,0.07344431943531171,False
1266,weighted_raw,10,5,7,1.734723475976807e-18,3.469446951953614e-18,True
1266,weighted_z,10,5,7,0.0,0.0,True
1267,unweighted_raw,8,4,4,0.15077492991530303,0.150774929915303,False
1267,unweighted_z,8,4,4,0.07820652583207349,0.07820652583207349,False
1267,weighted_raw,8,4,4,6.938893903907228e-18,1.3877787807814457e-17,True
1267,weighted_z,8,4,4,1.734723475976807e-17,2.7755575615628914e-17,True
1268,unweighted_raw,4,6,1,0.28785239336078583,0.2878523933607857,False
1268,unweighted_z,4,6,1,0.20145939734657678,0.2014593973465767,False
1268,weighted_raw,4,6,1,2.7755575615628914e-17,5.551115123125783e-17,True
1268,weighted_z,4,6,1,5.551115123125783e-17,1.1102230246251565e-16,True
1269,unweighted_raw,6,2,5,0.031148220592121478,0.03114822059212146,False
1269,unweighted_z,6,2,5,0.042055495915381144,0.034258389756298524,False
1269,weighted_raw,6,2,5,6.938893903907228e-18,1.3877787807814457e-17,True
1269,weighted_z,6,2,5,6.938893903907228e-17,5.551115123125783e-17,True
1270,unweighted_raw,10,3,8,0.20059204845094178,0.20059204845094172,False
1270,unweighted_z,10,3,8,0.2162448480178215,0.2162448480178215,False
1270,weighted_raw,10,3,8,0.0,0.0,True
1270,weighted_z,10,3,8,5.421010862427522e-17,2.7755575615628914e-17,True
1271,unweighted_raw,10,3,7,0.037532140689556334,0.037532140689556376,False
1271,unweighted_z,10,3,7,0.05689933884108737,0.05675582352538422,False
1271,weighted_raw,10,3,7,1.734723475976807e-18,3.469446951953614e-18,True
1271,weighted_z,10,3,7,7.28583859910259e-17,1.1102230246251565e-16,True
1272,unweighted_raw,10,6,6,0.4001298505495576,0.4001298505495575,False
1272,unweighted_z,10,6,6,0.40522241567916445,0.40522241567916434,False
1272,weighted_raw,10,6,6,6.418476861114186e-17,2.7755575615628914e-17,True
1272,weighted_z,10,6,6,0.0,0.0,True
1273,unweighted_raw,10,4,7,0.14752337729195733,0.1475233772919574,False
1273,unweighted_z,10,4,7,0.10376077476273153,0.10376077476273154,False
1273,weighted_raw,10,4,7,0.0,0.0,True
1273,weighted_z,10,4,7,3.469446951953614e-18,6.938893903907228e-18,True
1274,unweighted_raw,7,4,5,0.2813421469300828,0.28134214693008275,False
1274,unweighted_z,7,4,5,0.24833353804941985,0.24833353804941977,False
1274,weighted_raw,7,4,5,4.5102810375396984e-17,2.7755575615628914e-17,True
1274,weighted_z,7,4,5,1.3877787807814457e-17,2.7755575615628914e-17,True
1275,unweighted_raw,8,3,5,0.0657928650105302,0.06579286501053022,False
1275,unweighted_z,8,3,5,0.04579602069885788,0.04579602069885784,False
1275,weighted_raw,8,3,5,3.469446951953614e-18,6.938893903907228e-18,True
1275,weighted_z,8,3,5,2.949029909160572e-17,1.3877787807814457e-17,True
1276,unweighted_raw,5,2,4,0.05870969468290894,0.05870969468290893,False
1276,unweighted_z,5,2,4,0.038291647582383806,0.03829164758238387,False
1276,weighted_raw,5,2,4,0.0,0.0,True
1276,weighted_z,5,2,4,1.6132928326584306e-16,2.220446049250313e-16,True
1277,unweighted_raw,7,4,6,0.26430047419774994,0.2643004741977499,False
1277,unweighted_z,7,4,6,0.2529755384547658,0.2529755384547658,False
1277,weighted_raw,7,4,6,2.7755575615628914e-17,5.551115123125783e-17,True
1277,weighted_z,7,4,6,2.7755575615628914e-17,5.551115123125783e-17,True
1278,unweighted_raw,11,6,1,0.11669672612314376,0.1166967261231437,False
1278,unweighted_z,11,6,1,0.07829717427269614,0.07829717427269606,False
1278,weighted_raw,11,6,1,3.469446951953614e-18,6.938893903907228e-18,True
1278,weighted_z,11,6,1,0.0,0.0,True
1279,unweighted_raw,6,5,4,0.2858129178890746,0.28581291788907454,False
1279,unweighted_z,6,5,4,0.14638594519827874,0.14638594519827877,False
1279,weighted_raw,6,5,4,0.0,0.0,True
1279,weighted_z,6,5,4,8.500145032286355e-17,1.1102230246251565e-16,True
1280,unweighted_raw,5,3,3,0.26653299146847637,0.26653299146847637,False
1280,unweighted_z,5,3,3,0.24074569437344415,0.24074569437344417,False
1280,weighted_raw,5,3,3,1.249000902703301e-16,1.1102230246251565e-16,True
1280,weighted_z,5,3,3,4.336808689942018e-17,2.7755575615628914e-17,True
1281,unweighted_raw,6,4,1,0.32891091222755736,0.3289109122275575,False
1281,unweighted_z,6,4,1,0.2624292368120785,0.2624292368120785,False
1281,weighted_raw,6,4,1,0.0,0.0,True
1281,weighted_z,6,4,1,2.7755575615628914e-17,5.551115123125783e-17,True
1282,unweighted_raw,10,5,8,0.1811475124080768,0.18114751240807675,False
1282,unweighted_z,10,5,8,0.09642406081333314,0.09642406081333332,False
1282,weighted_raw,10,5,8,0.0,0.0,True
1282,weighted_z,10,5,8,6.505213034913027e-17,4.163336342344337e-17,True
1283,unweighted_raw,9,6,0,0.15205048527648726,0.1520504852764873,False
1283,unweighted_z,9,6,0,0.09445790660481487,0.09243611755581735,False
1283,weighted_raw,9,6,0,0.0,0.0,True
1283,weighted_z,9,6,0,3.2959746043559335e-17,2.7755575615628914e-17,True
1284,unweighted_raw,9,3,8,0.1277286399439709,0.12772863994397088,False
1284,unweighted_z,9,3,8,0.09876563467126348,0.09876563467126358,False
1284,weighted_raw,9,3,8,5.377642775528102e-17,2.7755575615628914e-17,True
1284,weighted_z,9,3,8,1.2533377113932431e-16,8.326672684688674e-17,True
1285,unweighted_raw,6,3,2,0.05452394983054604,0.054523949830545954,False
1285,unweighted_z,6,3,2,0.055674275359473564,0.05567427535947348,False
1285,weighted_raw,6,3,2,0.0,0.0,True
1285,weighted_z,6,3,2,1.0581813203458523e-16,1.6653345369377348e-16,True
1286,unweighted_raw,10,3,7,0.13686592030868522,0.13686592030868516,False
1286,unweighted_z,10,3,7,0.0892893468271456,0.08928934682714555,False
1286,weighted_raw,10,3,7,1.734723475976807e-18,3.469446951953614e-18,True
1286,weighted_z,10,3,7,6.938893903907228e-17,5.551115123125783e-17,True
1287,unweighted_raw,6,2,5,0.16601125508205997,0.16601125508205994,False
1287,unweighted_z,6,2,5,0.16156024264133503,0.16156024264133506,False
1287,weighted_raw,6,2,5,1.1796119636642288e-16,1.1102230246251565e-16,True
1287,weighted_z,6,2,5,8.847089727481716e-17,1.1102230246251565e-16,True
1288,unweighted_raw,6,3,2,0.2678263954109561,0.26782639541095615,False
1288,unweighted_z,6,3,2,0.26611735348455645,0.26611735348455656,False
1288,weighted_raw,6,3,2,0.0,0.0,True
1288,weighted_z,6,3,2,5.204170427930421e-18,1.0408340855860843e-17,True
1289,unweighted_raw,5,4,3,0.0985585133951294,0.09855851339512937,False
1289,unweighted_z,5,4,3,0.09539695168468405,0.09539695168468412,False
1289,weighted_raw,5,4,3,0.0,0.0,True
1289,weighted_z,5,4,3,8.673617379884035e-17,1.1102230246251565e-16,True
1290,unweighted_raw,7,2,4,0.024080192420864517,0.02408019242086455,False
1290,unweighted_z,7,2,4,0.03349981819211824,0.0334998181921183,False
1290,weighted_raw,7,2,4,8.326672684688674e-17,1.1102230246251565e-16,True
1290,weighted_z,7,2,4,1.0928757898653885e-16,1.1102230246251565e-16,True
1291,unweighted_raw,6,5,4,0.3054527550603737,0.3054527550603737,False
1291,unweighted_z,6,5,4,0.13309940486523247,0.1330994048652325,False
1291,weighted_raw,6,5,4,7.28583859910259e-17,5.551115123125783e-17,True
1291,weighted_z,6,5,4,2.6020852139652106e-17,2.7755575615628914e-17,True
1292,unweighted_raw,7,5,0,0.3801728866316805,0.3801728866316806,False
1292,unweighted_z,7,5,0,0.2960542224044031,0.29605422240440327,False
1292,weighted_raw,7,5,0,0.0,0.0,True
1292,weighted_z,7,5,0,5.551115123125783e-17,1.1102230246251565e-16,True
1293,unweighted_raw,10,3,0,0.15103968898965922,0.1510396889896592,False
1293,unweighted_z,10,3,0,0.15625424022563947,0.1562542402256396,False
1293,weighted_raw,10,3,0,6.938893903907228e-18,1.3877787807814457e-17,True
1293,weighted_z,10,3,0,3.382710778154774e-17,4.163336342344337e-17,True
1294,unweighted_raw,7,3,6,0.11167086770132392,0.11167086770132394,False
1294,unweighted_z,7,3,6,0.058041031074425306,0.05804103107442526,False
1294,weighted_raw,7,3,6,8.673617379884035e-17,5.551115123125783e-17,True
1294,weighted_z,7,3,6,1.717376241217039e-16,2.220446049250313e-16,True
1295,unweighted_raw,8,5,5,0.290410934517241,0.290410934517241,False
1295,unweighted_z,8,5,5,0.2452589746328935,0.24525897463289353,False
1295,weighted_raw,8,5,5,0.0,0.0,True
1295,weighted_z,8,5,5,2.2985086056692694e-17,2.7755575615628914e-17,True
1296,unweighted_raw,11,3,9,0.010125038202182331,0.01012503820218235,False
1296,unweighted_z,11,3,9,0.032302956882068426,0.0323029568820684,False
1296,weighted_raw,11,3,9,4.336808689942018e-19,8.673617379884035e-19,True
1296,weighted_z,11,3,9,4.163336342344337e-17,5.551115123125783e-17,True
1297,unweighted_raw,8,3,3,0.18414148958659093,0.18414148958659093,False
1297,unweighted_z,8,3,3,0.16821396547534345,0.1682139654753434,False
1297,weighted_raw,8,3,3,9.71445146547012e-17,5.551115123125783e-17,True
1297,weighted_z,8,3,3,9.194034422677078e-17,1.1102230246251565e-16,True
1298,unweighted_raw,9,5,6,0.15579670650361788,0.15579670650361785,False
1298,unweighted_z,9,5,6,0.09895893635446364,0.09373685394472742,False
1298,weighted_raw,9,5,6,9.194034422677078e-17,2.7755575615628914e-17,True
1298,weighted_z,9,5,6,5.377642775528102e-17,5.551115123125783e-17,True
1299,unweighted_raw,8,5,2,0.3614117743720351,0.36141177437203503,False
1299,unweighted_z,8,5,2,0.36209543222592294,0.362095432225923,False
1299,weighted_raw,8,5,2,0.0,0.0,True
1299,weighted_z,8,5,2,6.071532165918825e-17,4.163336342344337e-17,True
1300,unweighted_raw,4,3,3,0.2404037972232952,0.24040379722329516,False
1300,unweighted_z,4,3,3,0.19003836642571525,0.19003836642571528,False
1300,weighted_raw,4,3,3,0.0,0.0,True
1300,weighted_z,4,3,3,1.0061396160665481e-16,1.1102230246251565e-16,True
1301,unweighted_raw,4,4,1,0.2378981543671497,0.23789815436714967,False
1301,unweighted_z,4,4,1,0.10780477230439672,0.10780477230439682,False
1301,weighted_raw,4,4,1,0.0,0.0,True
1301,weighted_z,4,4,1,6.938893903907228e-18,1.3877787807814457e-17,True
1302,unweighted_raw,4,4,1,0.3288313929538079,0.3288313929538079,False
1302,unweighted_z,4,4,1,0.32631796462816026,0.3263179646281602,False
1302,weighted_raw,4,4,1,0.0,0.0,True
1302,weighted_z,4,4,1,3.469446951953614e-17,5.551115123125783e-17,True
1303,unweighted_raw,11,3,9,0.0389749263299525,0.03897492632995241,False
1303,unweighted_z,11,3,9,0.037420205059445266,0.037382400720078576,False
1303,weighted_raw,11,3,9,0.0,0.0,True
1303,weighted_z,11,3,9,0.0,0.0,True
1304,unweighted_raw,8,3,6,0.19577617685872026,0.19577617685872029,False
1304,unweighted_z,8,3,6,0.1844308472459226,0.1844308472459226,False
1304,weighted_raw,8,3,6,0.0,0.0,True
1304,weighted_z,8,3,6,3.469446951953614e-18,6.938893903907228e-18,True
1305,unweighted_raw,11,5,3,0.18313328883321128,0.18313328883321128,False
1305,unweighted_z,11,5,3,0.12903428109807435,0.1272439446285577,False
1305,weighted_raw,11,5,3,1.1102230246251565e-16,5.551115123125783e-17,True
1305,weighted_z,11,5,3,8.673617379884035e-17,5.551115123125783e-17,True
1306,unweighted_raw,10,4,7,0.11230409880999419,0.11230409880999415,False
1306,unweighted_z,10,4,7,0.08451705067608686,0.08241954621374639,False
1306,weighted_raw,10,4,7,0.0,0.0,True
1306,weighted_z,10,4,7,0.0,0.0,True
1307,unweighted_raw,10,2,7,0.041270042519164475,0.04127004251916448,False
1307,unweighted_z,10,2,7,0.044121304565781436,0.04412130456578155,False
1307,weighted_raw,10,2,7,6.938893903907228e-18,1.3877787807814457e-17,True
1307,weighted_z,10,2,7,1.0928757898653885e-16,8.326672684688674e-17,True
1308,unweighted_raw,5,2,0,0.1366676875233795,0.13666768752337943,False
1308,unweighted_z,5,2,0,0.11135630918868206,0.11135630918868214,False
1308,weighted_raw,5,2,0,0.0,0.0,True
1308,weighted_z,5,2,0,2.7755575615628914e-17,5.551115123125783e-17,True
1309,unweighted_raw,5,4,4,0.2035179234694495,0.2035179234694494,False
1309,unweighted_z,5,4,4,0.09633617292052546,0.0963361729205255,False
