sample_index,operator,offset,absolute_gauge_covariance_error
1855,rms,0.30886569900675553,0.2773822282081023
1856,weighted_arithmetic,-3.0676871459968504,4.440892098500626e-16
1856,exponential_mean,-3.0676871459968504,4.440892098500626e-16
1856,weighted_median,-3.0676871459968504,0.0
1856,minimum,-3.0676871459968504,0.0
1856,rms,-3.0676871459968504,5.292151714679152
1857,weighted_arithmetic,-0.5665227674549431,0.0
1857,exponential_mean,-0.5665227674549431,0.0
1857,weighted_median,-0.5665227674549431,0.0
1857,minimum,-0.5665227674549431,2.220446049250313e-16
1857,rms,-0.5665227674549431,0.6671534119146583
1858,weighted_arithmetic,-3.613878344178401,4.440892098500626e-16
1858,exponential_mean,-3.613878344178401,4.440892098500626e-16
1858,weighted_median,-3.613878344178401,0.0
1858,minimum,-3.613878344178401,0.0
1858,rms,-3.613878344178401,6.1225358163689005
1859,weighted_arithmetic,-2.602927955627651,8.881784197001252e-16
1859,exponential_mean,-2.602927955627651,0.0
1859,weighted_median,-2.602927955627651,0.0
1859,minimum,-2.602927955627651,0.0
1859,rms,-2.602927955627651,5.087476120983238
1860,weighted_arithmetic,1.3312805247926889,6.661338147750939e-16
1860,exponential_mean,1.3312805247926889,0.0
1860,weighted_median,1.3312805247926889,0.0
1860,minimum,1.3312805247926889,0.0
1860,rms,1.3312805247926889,0.8863185564875375
1861,weighted_arithmetic,-3.083881719795386,4.440892098500626e-16
1861,exponential_mean,-3.083881719795386,0.0
1861,weighted_median,-3.083881719795386,0.0
1861,minimum,-3.083881719795386,0.0
1861,rms,-3.083881719795386,5.695673820206718
1862,weighted_arithmetic,1.854722036922718,0.0
1862,exponential_mean,1.854722036922718,0.0
1862,weighted_median,1.854722036922718,0.0
1862,minimum,1.854722036922718,0.0
1862,rms,1.854722036922718,1.0235041945783487
1863,weighted_arithmetic,2.557586479026078,0.0
1863,exponential_mean,2.557586479026078,0.0
1863,weighted_median,2.557586479026078,0.0
1863,minimum,2.557586479026078,0.0
1863,rms,2.557586479026078,0.7891316937926489
1864,weighted_arithmetic,0.10152826743215826,2.7755575615628914e-17
1864,exponential_mean,0.10152826743215826,0.0
1864,weighted_median,0.10152826743215826,0.0
1864,minimum,0.10152826743215826,0.0
1864,rms,0.10152826743215826,0.09761096246565137
1865,weighted_arithmetic,3.798081427785352,0.0
1865,exponential_mean,3.798081427785352,0.0
1865,weighted_median,3.798081427785352,0.0
1865,minimum,3.798081427785352,0.0
1865,rms,3.798081427785352,0.5492331331163749
1866,weighted_arithmetic,3.8035126040660847,8.881784197001252e-16
1866,exponential_mean,3.8035126040660847,0.0
1866,weighted_median,3.8035126040660847,0.0
1866,minimum,3.8035126040660847,0.0
1866,rms,3.8035126040660847,0.18092189305988038
1867,weighted_arithmetic,0.42084230250913546,2.220446049250313e-16
1867,exponential_mean,0.42084230250913546,1.1102230246251565e-16
1867,weighted_median,0.42084230250913546,1.1102230246251565e-16
1867,minimum,0.42084230250913546,0.0
1867,rms,0.42084230250913546,0.04397953091797535
1868,weighted_arithmetic,0.8113388898596421,1.1102230246251565e-16
1868,exponential_mean,0.8113388898596421,1.1102230246251565e-16
1868,weighted_median,0.8113388898596421,0.0
1868,minimum,0.8113388898596421,0.0
1868,rms,0.8113388898596421,0.6230676166667097
1869,weighted_arithmetic,1.145776628760534,0.0
1869,exponential_mean,1.145776628760534,0.0
1869,weighted_median,1.145776628760534,0.0
1869,minimum,1.145776628760534,0.0
1869,rms,1.145776628760534,0.5819746407994602
1870,weighted_arithmetic,1.2569419160172766,0.0
1870,exponential_mean,1.2569419160172766,0.0
1870,weighted_median,1.2569419160172766,0.0
1870,minimum,1.2569419160172766,0.0
1870,rms,1.2569419160172766,0.5851498313466076
1871,weighted_arithmetic,2.1194821787137244,4.440892098500626e-16
1871,exponential_mean,2.1194821787137244,0.0
1871,weighted_median,2.1194821787137244,0.0
1871,minimum,2.1194821787137244,0.0
1871,rms,2.1194821787137244,0.5407519280996675
