sample_index,coarse_count,mean_macro_row_tv,maximum_macro_row_tv
170,3,0.06140906519883476,0.08840839076292942
171,2,0.015126174297722492,0.029822014187300044
172,4,0.09889770493634611,0.15714287153827106
173,5,0.1013522511161952,0.20106352540730787
174,3,0.10321404611075573,0.1603218452631669
175,3,0.10727733268737201,0.15248134900610644
176,3,0.08466498163864399,0.13183466033169397
177,2,0.1799979794279506,0.19168512480674418
178,4,0.15161564351836776,0.2532186987332766
179,2,0.019420642147688558,0.019555169923838933
180,3,0.12698597155533167,0.14793738001063422
181,4,0.10878143178373878,0.1390055072938486
182,3,0.07046324934364784,0.08849715575466278
183,3,0.12712538196617332,0.19498751817109028
184,2,0.06242412415222921,0.1178235439206104
185,3,0.07298530005968583,0.14540886499125955
186,2,0.03816849484007611,0.047244304743976825
187,3,0.1580879628524465,0.21841567824971786
188,2,0.04158643503757123,0.07956808024062162
189,4,0.08219961789338369,0.09648930216901297
190,3,0.12364058203810824,0.24702083843400935
191,3,0.11655954501872873,0.14285298005206565
192,6,0.09614870136894375,0.17233482815177434
193,2,0.05072201176118167,0.05455096187971853
194,6,0.1611878155380254,0.31754009820035134
195,2,0.08134770918706892,0.14019083221495782
196,3,0.04661642482011288,0.05945654073974577
197,5,0.10288775605084025,0.21050366156742845
198,2,0.06059057489445792,0.11204941926186965
199,3,0.1969387740069246,0.28987309515322346
200,5,0.12737592472472054,0.2051227996021674
201,7,0.13996602618269938,0.2554158582718345
202,7,0.14150629539131604,0.20087574281958048
203,5,0.11059040207339335,0.26689264563666265
204,4,0.11378990165835434,0.13508407132035596
205,5,0.12711279949175974,0.19969130747991132
206,3,0.0434462126607548,0.054827573058607845
207,2,0.027462134099801333,0.03810038866226459
208,5,0.1493701228486917,0.271887251361193
209,3,0.07858656275858313,0.15033624394641365
210,3,0.06632591413897834,0.10290855983514033
211,3,0.11009628811065109,0.20030879232654678
212,2,0.10416587092316391,0.13395457249243556
213,2,0.08538828258032384,0.1294954988040917
214,4,0.1273040257713783,0.1573759299800521
215,6,0.13973882764989684,0.20830724661058103
216,5,0.10121705624046648,0.20565533062162933
217,3,0.10296853870508614,0.16598863486933893
218,3,0.1503517541893665,0.28402771306868224
219,7,0.17339104573338757,0.30373865304508296
220,7,0.15902678561343395,0.27254646666257576
221,5,0.08000175913894411,0.1516257046618971
222,2,0.027506504356676967,0.03832299774056394
223,5,0.13073854464915116,0.1807390895868944
224,4,0.10288124611479826,0.17882477225833743
225,2,0.03626026813036755,0.05354223321029006
226,2,0.0075935026260430805,0.013717827523632292
227,2,0.07057786684245362,0.08493915081235806
228,4,0.13189762709741648,0.1731108454887221
229,4,0.09999401328425034,0.16239311777673276
230,5,0.1302445977705673,0.27964734740245956
231,2,0.04069591031888694,0.06303723695162113
232,5,0.10461049534580055,0.22952149319423332
233,4,0.04809398445400899,0.1232164606111847
234,4,0.09635326516694845,0.11553746586307496
235,2,0.09652306293901641,0.1877302976435027
236,6,0.11627530223815674,0.1582007719702804
237,4,0.10499147552800678,0.15779689190883744
238,3,0.14694010075652922,0.24524162553092124
239,5,0.06056574846950781,0.10978076719790097
240,3,0.1368091828976354,0.1956686799337961
241,5,0.10970941880147658,0.16115804236742742
242,2,0.022317384003406784,0.041786280250772356
243,5,0.1026101872716785,0.2527004099598774
244,5,0.071657379161996,0.20374901314155372
245,3,0.055489282903904175,0.06761241993322824
246,8,0.092385296994285,0.25547995055885875
247,2,0.1872183224984797,0.1894776184547366
248,6,0.1272943629127757,0.20180099887164665
249,2,0.04585738411308532,0.046747398108126004
250,6,0.0982441105869844,0.15091998636345447
251,4,0.10156789899109128,0.1327133216251567
252,6,0.11500861638517224,0.19923831841624945
253,3,0.1182642248735029,0.2959520364720422
254,4,0.05933746812560776,0.08476666286521764
255,3,0.09294042622637617,0.15159481302693262
256,6,0.23012519540765375,0.2995244166294102
257,4,0.11198305881581841,0.14678925349960645
258,2,0.044053417532690334,0.07044512397879385
259,3,0.11075263022482389,0.11734955113185461
260,2,0.042716429439920406,0.08198178612715698
261,2,0.013428359501038281,0.0195419805381202
262,2,0.019649923208630307,0.02215304875346058
263,3,0.1343999117715402,0.1687933209031589
264,3,0.04958412768135797,0.07686850355856119
265,5,0.08400754816599085,0.20379193634134868
266,6,0.13032599412243343,0.2019955346460641
267,3,0.12911712934756467,0.16483474408090082
268,4,0.14623167044236599,0.20488387171391445
269,5,0.08619089177224304,0.1718692245138054
270,3,0.11557241862213331,0.13528003004126216
271,5,0.1473062078492584,0.24543983314587134
272,2,0.10865355682842974,0.11845370036077141
273,6,0.12650592692246718,0.21518635598434085
274,5,0.0510465828029927,0.11910919890766646
275,2,0.10669945875418432,0.1903048098635558
276,4,0.06814305629929686,0.1731920236924191
277,3,0.1752409437826277,0.32560451539761975
278,2,0.06018211603059137,0.09517527660531175
279,6,0.17809837710221724,0.31023823335746137
280,2,0.08468401279658055,0.14260023558662174
281,3,0.12081877852676526,0.16483119282807712
282,2,0.04898770641117306,0.06693987257998424
283,6,0.13401856951611227,0.1977990030333054
284,2,0.03583894570137376,0.07117288598673113
285,3,0.16439430259406007,0.20951341952471042
286,4,0.09798087669239809,0.1662328571818809
