sample_index,operator,size,group_count,direct_score,hierarchical_score,absolute_associativity_error,associative_at_tolerance
1575,weighted_arithmetic,9,6,0.4494934265394077,0.4494934265394077,0.0,True
1575,exponential_mean,9,6,-0.6098083892818611,-0.6098083892818614,3.3306690738754696e-16,True
1575,weighted_median,9,6,0.5133710949818746,0.5133710949818746,0.0,True
1575,minimum,9,6,-2.31700245833848,-2.31700245833848,0.0,True
1576,weighted_arithmetic,29,6,-0.24627617377120917,-0.24627617377120922,5.551115123125783e-17,True
1576,exponential_mean,29,6,-0.9853926976872082,-0.9853926976872082,0.0,True
1576,weighted_median,29,6,-0.3321073144345024,0.12323161494205201,0.4553389293765544,False
1576,minimum,29,6,-2.9785165602139667,-2.9785165602139667,0.0,True
1577,weighted_arithmetic,8,4,0.5125636984176138,0.512563698417614,1.1102230246251565e-16,True
1577,exponential_mean,8,4,-0.4490878296982233,-0.4490878296982233,0.0,True
1577,weighted_median,8,4,0.48302110027620654,0.48302110027620654,0.0,True
1577,minimum,8,4,-1.910315722082461,-1.910315722082461,0.0,True
1578,weighted_arithmetic,33,7,0.36772553096927807,0.36772553096927785,2.220446049250313e-16,True
1578,exponential_mean,33,7,-0.4200011362421098,-0.42000113624210933,4.440892098500626e-16,True
1578,weighted_median,33,7,0.3773271954826667,0.36763160720371585,0.00969558827895084,False
1578,minimum,33,7,-2.159722085256819,-2.159722085256819,0.0,True
1579,weighted_arithmetic,30,4,-0.2672879036369906,-0.2672879036369907,5.551115123125783e-17,True
1579,exponential_mean,30,4,-1.4278389149031288,-1.427838914903129,2.220446049250313e-16,True
1579,weighted_median,30,4,-0.6139650093588392,-1.0814078269672032,0.4674428176083639,False
1579,minimum,30,4,-3.0785400202582793,-3.0785400202582793,0.0,True
1580,weighted_arithmetic,30,6,0.2348263158223924,0.23482631582239255,1.3877787807814457e-16,True
1580,exponential_mean,30,6,-0.41274783608246607,-0.4127478360824662,1.1102230246251565e-16,True
1580,weighted_median,30,6,0.37165843650665215,0.37165843650665215,0.0,True
1580,minimum,30,6,-2.9329697459826853,-2.9329697459826853,0.0,True
1581,weighted_arithmetic,14,4,0.8067452244406776,0.8067452244406775,1.1102230246251565e-16,True
1581,exponential_mean,14,4,0.15659153927829603,0.15659153927829655,5.273559366969494e-16,True
1581,weighted_median,14,4,0.8979945221377647,0.5718786374174866,0.3261158847202781,False
1581,minimum,14,4,-0.8228196992885572,-0.8228196992885572,0.0,True
1582,weighted_arithmetic,26,4,-0.12869230974150553,-0.12869230974150542,1.1102230246251565e-16,True
1582,exponential_mean,26,4,-1.37959955686388,-1.3795995568638797,2.220446049250313e-16,True
1582,weighted_median,26,4,0.26793141305136875,0.3387641075620712,0.07083269451070245,False
1582,minimum,26,4,-2.8801193895613064,-2.8801193895613064,0.0,True
1583,weighted_arithmetic,17,7,-0.14702587993552563,-0.14702587993552563,0.0,True
1583,exponential_mean,17,7,-0.769163193173393,-0.7691631931733929,1.1102230246251565e-16,True
1583,weighted_median,17,7,0.043714975378902884,0.08437263396068802,0.04065765858178513,False
1583,minimum,17,7,-2.4016519131956495,-2.4016519131956495,0.0,True
1584,weighted_arithmetic,16,6,0.35792264300390264,0.3579226430039026,5.551115123125783e-17,True
1584,exponential_mean,16,6,-0.22225482744159245,-0.2222548274415926,1.6653345369377348e-16,True
1584,weighted_median,16,6,0.15805214518886468,0.9608390789132671,0.8027869337244025,False
1584,minimum,16,6,-1.997750412623387,-1.997750412623387,0.0,True
1585,weighted_arithmetic,16,5,-0.08709151288390465,-0.08709151288390468,2.7755575615628914e-17,True
1585,exponential_mean,16,5,-0.7126825572467996,-0.7126825572467996,0.0,True
1585,weighted_median,16,5,-0.2741602290259512,0.3165719358497365,0.5907321648756877,False
1585,minimum,16,5,-2.4276986417992075,-2.4276986417992075,0.0,True
1586,weighted_arithmetic,21,6,-0.3517211260116771,-0.3517211260116772,1.1102230246251565e-16,True
1586,exponential_mean,21,6,-1.3803452901210012,-1.3803452901210016,4.440892098500626e-16,True
1586,weighted_median,21,6,-0.30893931695887383,-0.6105952398258987,0.30165592286702486,False
1586,minimum,21,6,-2.6320831043437134,-2.6320831043437134,0.0,True
1587,weighted_arithmetic,6,5,-0.6459342685680548,-0.6459342685680548,0.0,True
1587,exponential_mean,6,5,-1.539336390981505,-1.539336390981505,0.0,True
1587,weighted_median,6,5,-1.5920874793496458,-1.5920874793496458,0.0,True
1587,minimum,6,5,-2.1385135962523956,-2.1385135962523956,0.0,True
1588,weighted_arithmetic,17,6,0.15440539543967682,0.15440539543967685,2.7755575615628914e-17,True
1588,exponential_mean,17,6,-0.8805928075778088,-0.8805928075778089,1.1102230246251565e-16,True
1588,weighted_median,17,6,-0.05095186527831225,-0.229768515837313,0.17881665055900076,False
1588,minimum,17,6,-2.331350914548604,-2.331350914548604,0.0,True
1589,weighted_arithmetic,15,2,0.18882712790763914,0.18882712790763917,2.7755575615628914e-17,True
1589,exponential_mean,15,2,-0.534071276181731,-0.5340712761817309,1.1102230246251565e-16,True
1589,weighted_median,15,2,0.4772582737225214,0.4772582737225214,0.0,True
1589,minimum,15,2,-2.0441276976441505,-2.0441276976441505,0.0,True
1590,weighted_arithmetic,24,4,-0.258193403046495,-0.258193403046495,0.0,True
1590,exponential_mean,24,4,-1.1006694339279655,-1.1006694339279655,0.0,True
1590,weighted_median,24,4,-0.9346326820520271,-1.0875951878196481,0.15296250576762105,False
1590,minimum,24,4,-2.5639271067111844,-2.5639271067111844,0.0,True
1591,weighted_arithmetic,10,4,-0.18454380105964746,-0.18454380105964746,0.0,True
1591,exponential_mean,10,4,-0.7982870237135213,-0.7982870237135213,0.0,True
1591,weighted_median,10,4,-0.2137420131406562,-0.38305891881950677,0.16931690567885058,False
1591,minimum,10,4,-2.589849183961794,-2.589849183961794,0.0,True
1592,weighted_arithmetic,21,4,0.0712358809675719,0.07123588096757193,2.7755575615628914e-17,True
1592,exponential_mean,21,4,-0.7690296553232969,-0.7690296553232968,1.1102230246251565e-16,True
1592,weighted_median,21,4,-0.2965465002858085,-0.3643227646680515,0.06777626438224305,False
1592,minimum,21,4,-2.3946004448111293,-2.3946004448111293,0.0,True
1593,weighted_arithmetic,27,6,0.1321572421487185,0.13215724214871843,5.551115123125783e-17,True
1593,exponential_mean,27,6,-0.6925282485370033,-0.6925282485370035,1.1102230246251565e-16,True
1593,weighted_median,27,6,-0.019746008072901118,0.9694879239786969,0.989233932051598,False
1593,minimum,27,6,-2.5455615686402333,-2.5455615686402333,0.0,True
1594,weighted_arithmetic,13,4,-0.21905837054777777,-0.2190583705477778,2.7755575615628914e-17,True
1594,exponential_mean,13,4,-0.5644771713281598,-0.5644771713281596,2.220446049250313e-16,True
1594,weighted_median,13,4,-0.3652216486355346,-0.3652216486355346,0.0,True
1594,minimum,13,4,-1.4546150872832124,-1.4546150872832124,0.0,True
1595,weighted_arithmetic,34,7,0.0907038182279571,0.09070381822795709,1.3877787807814457e-17,True
1595,exponential_mean,34,7,-0.8987863884265289,-0.8987863884265289,0.0,True
1595,weighted_median,34,7,-0.32302594867668283,-0.6139443609273815,0.29091841225069864,False
1595,minimum,34,7,-2.4960450317589697,-2.4960450317589697,0.0,True
1596,weighted_arithmetic,12,3,-0.4526990625195565,-0.4526990625195566,1.1102230246251565e-16,True
1596,exponential_mean,12,3,-1.5708601801626019,-1.570860180162602,2.220446049250313e-16,True
1596,weighted_median,12,3,-0.4913348899446226,-0.6277602915274929,0.1364254015828703,False
1596,minimum,12,3,-2.8730228398563558,-2.8730228398563558,0.0,True
1597,weighted_arithmetic,22,3,0.8739072529434739,0.8739072529434739,0.0,True
1597,exponential_mean,22,3,-0.6276930926277761,-0.627693092627776,1.1102230246251565e-16,True
1597,weighted_median,22,3,0.8133913376328389,0.5706724295919248,0.24271890804091412,False
1597,minimum,22,3,-2.4950221269384154,-2.4950221269384154,0.0,True
1598,weighted_arithmetic,6,2,0.5239261814943112,0.5239261814943112,0.0,True
1598,exponential_mean,6,2,0.0142552164547598,0.014255216454760068,2.671474153004283e-16,True
1598,weighted_median,6,2,0.7632879777986054,-0.5960902575195388,1.359378235318144,False
1598,minimum,6,2,-0.5960902575195388,-0.5960902575195388,0.0,True
1599,weighted_arithmetic,27,4,-0.11355931914704347,-0.11355931914704347,0.0,True
1599,exponential_mean,27,4,-0.6655127338787944,-0.6655127338787945,1.1102230246251565e-16,True
1599,weighted_median,27,4,-0.37480664897803495,-0.37480664897803495,0.0,True
1599,minimum,27,4,-2.2415707207582876,-2.2415707207582876,0.0,True
1600,weighted_arithmetic,24,2,0.07700221339259591,0.07700221339259591,0.0,True
1600,exponential_mean,24,2,-0.3994968483498328,-0.39949684834983257,2.220446049250313e-16,True
1600,weighted_median,24,2,0.043803378823160426,-0.456578451645245,0.5003818304684055,False
1600,minimum,24,2,-1.6330358640341205,-1.6330358640341205,0.0,True
1601,weighted_arithmetic,8,5,-0.08223541186344743,-0.08223541186344749,5.551115123125783e-17,True
1601,exponential_mean,8,5,-2.1717833311433905,-2.1717833311433905,0.0,True
1601,weighted_median,8,5,0.3986697968696205,0.3986697968696205,0.0,True
1601,minimum,8,5,-3.9465623392249323,-3.9465623392249323,0.0,True
1602,weighted_arithmetic,19,7,0.353511170681578,0.3535111706815777,2.7755575615628914e-16,True
1602,exponential_mean,19,7,-0.45884236103027476,-0.4588423610302746,1.6653345369377348e-16,True
1602,weighted_median,19,7,0.5628987596386968,0.5628987596386968,0.0,True
1602,minimum,19,7,-2.4223213443001512,-2.4223213443001512,0.0,True
1603,weighted_arithmetic,30,3,0.19919663550765532,0.19919663550765512,1.942890293094024e-16,True
1603,exponential_mean,30,3,-0.5174911081462623,-0.5174911081462621,2.220446049250313e-16,True
1603,weighted_median,30,3,0.02247864680687293,0.6308831951704448,0.6084045483635718,False
1603,minimum,30,3,-2.019664933386927,-2.019664933386927,0.0,True
1604,weighted_arithmetic,10,2,0.3007101138716048,0.3007101138716048,0.0,True
1604,exponential_mean,10,2,0.048543839455917136,0.048543839455916823,3.122502256758253e-16,True
1604,weighted_median,10,2,0.38621198634586634,0.38621198634586634,0.0,True
1604,minimum,10,2,-1.9414532224418017,-1.9414532224418017,0.0,True
1605,weighted_arithmetic,27,2,0.14918494116592695,0.14918494116592687,8.326672684688674e-17,True
1605,exponential_mean,27,2,-0.7279932209979181,-0.7279932209979179,2.220446049250313e-16,True
1605,weighted_median,27,2,-0.06278943224689973,-0.06278943224689973,0.0,True
1605,minimum,27,2,-2.185653181561518,-2.185653181561518,0.0,True
1606,weighted_arithmetic,31,6,-0.05101703741822007,-0.05101703741822006,1.3877787807814457e-17,True
1606,exponential_mean,31,6,-0.5415784189402272,-0.5415784189402272,0.0,True
1606,weighted_median,31,6,-0.04738456947498176,-0.010666815743921228,0.03671775373106053,False
1606,minimum,31,6,-1.7902757791696273,-1.7902757791696273,0.0,True
1607,weighted_arithmetic,6,3,-1.1911169269841773,-1.1911169269841773,0.0,True
1607,exponential_mean,6,3,-3.0986253063863125,-3.0986253063863125,0.0,True
1607,weighted_median,6,3,-0.6606819726301176,-0.6606819726301176,0.0,True
1607,minimum,6,3,-4.631154092704795,-4.631154092704795,0.0,True
1608,weighted_arithmetic,34,4,-0.111759238613717,-0.11175923861371696,4.163336342344337e-17,True
1608,exponential_mean,34,4,-0.8565537294366209,-0.8565537294366209,0.0,True
1608,weighted_median,34,4,0.01652687979039372,0.0921177844072772,0.07559090461688349,False
1608,minimum,34,4,-3.1202364961470344,-3.1202364961470344,0.0,True
1609,weighted_arithmetic,7,4,0.8072161467033238,0.8072161467033236,1.1102230246251565e-16,True
1609,exponential_mean,7,4,0.7847943638580981,0.7847943638580981,0.0,True
1609,weighted_median,7,4,0.7667333026530215,0.9183709085471914,0.15163760589416986,False
1609,minimum,7,4,0.39403695556473967,0.39403695556473967,0.0,True
1610,weighted_arithmetic,14,4,0.2491948002646246,0.24919480026462465,5.551115123125783e-17,True
1610,exponential_mean,14,4,-0.41964645999883105,-0.4196464599988314,3.3306690738754696e-16,True
1610,weighted_median,14,4,-0.020062562858151275,0.6237675692340346,0.6438301320921859,False
1610,minimum,14,4,-2.208385936305218,-2.208385936305218,0.0,True
1611,weighted_arithmetic,23,3,-0.26953764495031246,-0.2695376449503124,5.551115123125783e-17,True
1611,exponential_mean,23,3,-0.8900002525938898,-0.8900002525938895,3.3306690738754696e-16,True
1611,weighted_median,23,3,-0.43551643649754446,-0.43551643649754446,0.0,True
1611,minimum,23,3,-2.369440019254023,-2.369440019254023,0.0,True
1612,weighted_arithmetic,26,4,-0.0582033754727603,-0.058203375472760284,1.3877787807814457e-17,True
1612,exponential_mean,26,4,-0.5860027557880562,-0.586002755788056,1.1102230246251565e-16,True
1612,weighted_median,26,4,0.35760499201666024,0.46425411679383444,0.1066491247771742,False
1612,minimum,26,4,-1.8734548993236095,-1.8734548993236095,0.0,True
1613,weighted_arithmetic,11,2,-0.2507964809620576,-0.2507964809620576,0.0,True
1613,exponential_mean,11,2,-0.6234894543510331,-0.6234894543510329,2.220446049250313e-16,True
1613,weighted_median,11,2,-0.6284994642186884,-0.6284994642186884,0.0,True
1613,minimum,11,2,-1.659305415066449,-1.659305415066449,0.0,True
1614,weighted_arithmetic,22,2,-0.5522559152998059,-0.5522559152998062,3.3306690738754696e-16,True
1614,exponential_mean,22,2,-1.256838993180636,-1.256838993180636,0.0,True
1614,weighted_median,22,2,-0.628394292995919,-0.707296761893831,0.07890246889791197,False
1614,minimum,22,2,-2.567577305769499,-2.567577305769499,0.0,True
1615,weighted_arithmetic,31,4,-0.19689387822393775,-0.19689387822393775,0.0,True
1615,exponential_mean,31,4,-0.6700345534275749,-0.670034553427575,1.1102230246251565e-16,True
1615,weighted_median,31,4,-0.46860560806756707,-0.24745796011503027,0.2211476479525368,False
1615,minimum,31,4,-1.6153641597481774,-1.6153641597481774,0.0,True
1616,weighted_arithmetic,23,7,0.010087797395756217,0.010087797395756227,1.0408340855860843e-17,True
1616,exponential_mean,23,7,-0.5921598589596091,-0.5921598589596089,2.220446049250313e-16,True
1616,weighted_median,23,7,0.06955634285738631,-0.03269912580209916,0.10225546865948547,False
1616,minimum,23,7,-1.9667327127303107,-1.9667327127303107,0.0,True
1617,weighted_arithmetic,24,2,-0.28653513286722015,-0.2865351328672201,5.551115123125783e-17,True
1617,exponential_mean,24,2,-0.8406663748240103,-0.8406663748240103,0.0,True
1617,weighted_median,24,2,-0.3863153088756947,-0.9530956820406206,0.5667803731649259,False
1617,minimum,24,2,-2.49383934114777,-2.49383934114777,0.0,True
1618,weighted_arithmetic,7,2,-0.7088131137062172,-0.7088131137062172,0.0,True
1618,exponential_mean,7,2,-1.0662545261392422,-1.0662545261392424,2.220446049250313e-16,True
1618,weighted_median,7,2,-1.1023049045332374,-0.7978488900522466,0.3044560144809908,False
1618,minimum,7,2,-1.6028709951536033,-1.6028709951536033,0.0,True
1619,weighted_arithmetic,5,5,0.15447009564921804,0.154470095649218,5.551115123125783e-17,True
1619,exponential_mean,5,5,-0.9535877876813107,-0.9535877876813107,0.0,True
1619,weighted_median,5,5,-0.03851537286362925,-0.03851537286362925,0.0,True
1619,minimum,5,5,-1.6376886466504303,-1.6376886466504303,0.0,True
1620,weighted_arithmetic,15,3,-0.7904603835767459,-0.7904603835767459,0.0,True
1620,exponential_mean,15,3,-1.1022011673276495,-1.10220116732765,4.440892098500626e-16,True
1620,weighted_median,15,3,-1.2837644784810986,-1.2837644784810986,0.0,True
1620,minimum,15,3,-2.179881753972734,-2.179881753972734,0.0,True
1621,weighted_arithmetic,5,2,1.3314726299199122,1.3314726299199122,0.0,True
1621,exponential_mean,5,2,1.1553131459408037,1.155313145940804,2.220446049250313e-16,True
1621,weighted_median,5,2,1.7199374705749342,1.7199374705749342,0.0,True
1621,minimum,5,2,0.24828158244423235,0.24828158244423235,0.0,True
1622,weighted_arithmetic,32,4,-0.2649843955835833,-0.26498439558358333,5.551115123125783e-17,True
1622,exponential_mean,32,4,-0.8595529283393594,-0.8595529283393597,3.3306690738754696e-16,True
1622,weighted_median,32,4,-0.5271577542785307,-0.5011684983560892,0.0259892559224415,False
1622,minimum,32,4,-1.9262536222726792,-1.9262536222726792,0.0,True
1623,weighted_arithmetic,29,7,-0.5214447821044197,-0.5214447821044197,0.0,True
1623,exponential_mean,29,7,-1.2776001854998402,-1.2776001854998402,0.0,True
1623,weighted_median,29,7,-0.7221508252381589,-0.7221508252381589,0.0,True
1623,minimum,29,7,-2.5322024178835902,-2.5322024178835902,0.0,True
1624,weighted_arithmetic,5,3,0.896821017127102,0.8968210171271019,1.1102230246251565e-16,True
1624,exponential_mean,5,3,0.5810723051481176,0.5810723051481179,3.3306690738754696e-16,True
1624,weighted_median,5,3,1.1566230036865832,1.1566230036865832,0.0,True
1624,minimum,5,3,-0.9088467728666126,-0.9088467728666126,0.0,True
1625,weighted_arithmetic,14,5,-0.7368646820127693,-0.7368646820127692,1.1102230246251565e-16,True
1625,exponential_mean,14,5,-1.0721541819545695,-1.0721541819545692,2.220446049250313e-16,True
1625,weighted_median,14,5,-1.0875258390808273,-1.0875258390808273,0.0,True
1625,minimum,14,5,-1.9647662404228432,-1.9647662404228432,0.0,True
1626,weighted_arithmetic,13,4,0.11799822554131938,0.11799822554131938,0.0,True
1626,exponential_mean,13,4,-0.2123519045440478,-0.21235190454404754,2.498001805406602e-16,True
1626,weighted_median,13,4,-0.09632620688544731,-0.5065781814015301,0.4102519745160828,False
1626,minimum,13,4,-1.0399259196001411,-1.0399259196001411,0.0,True
1627,weighted_arithmetic,31,7,-0.312520687969119,-0.3125206879691189,1.1102230246251565e-16,True
1627,exponential_mean,31,7,-1.040909104710373,-1.040909104710373,0.0,True
1627,weighted_median,31,7,-0.44401635437860915,-0.6533800328012856,0.2093636784226765,False
1627,minimum,31,7,-2.376729142742362,-2.376729142742362,0.0,True
1628,weighted_arithmetic,12,4,-0.7099216816179234,-0.7099216816179234,0.0,True
1628,exponential_mean,12,4,-1.3808246359234744,-1.3808246359234744,0.0,True
1628,weighted_median,12,4,-0.4796181825868174,-1.179970391373948,0.7003522087871308,False
1628,minimum,12,4,-2.9262442641190916,-2.9262442641190916,0.0,True
1629,weighted_arithmetic,12,4,0.07789355803467812,0.07789355803467812,0.0,True
1629,exponential_mean,12,4,-0.6193602490942164,-0.6193602490942164,0.0,True
1629,weighted_median,12,4,-0.15850338600829766,-0.15850338600829766,0.0,True
1629,minimum,12,4,-1.3849206383437527,-1.3849206383437527,0.0,True
1630,weighted_arithmetic,22,6,-0.14478967709763613,-0.14478967709763602,1.1102230246251565e-16,True
1630,exponential_mean,22,6,-1.1425702639043127,-1.1425702639043127,0.0,True
1630,weighted_median,22,6,-0.3214140549217123,-0.3214140549217123,0.0,True
1630,minimum,22,6,-3.0055065995906203,-3.0055065995906203,0.0,True
1631,weighted_arithmetic,24,5,-0.13702414327444978,-0.1370241432744498,2.7755575615628914e-17,True
1631,exponential_mean,24,5,-0.8525850928500034,-0.8525850928500036,2.220446049250313e-16,True
1631,weighted_median,24,5,0.10066308110490853,0.04199780852894485,0.05866527257596368,False
1631,minimum,24,5,-2.48075399217157,-2.48075399217157,0.0,True
1632,weighted_arithmetic,12,4,-0.8998534715719759,-0.899853471571976,1.1102230246251565e-16,True
1632,exponential_mean,12,4,-1.7336336066131324,-1.733633606613132,4.440892098500626e-16,True
1632,weighted_median,12,4,-1.4891823151707613,-2.151854231289078,0.6626719161183166,False
1632,minimum,12,4,-2.397288483014326,-2.397288483014326,0.0,True
1633,weighted_arithmetic,21,7,0.12767189188186112,0.1276718918818611,2.7755575615628914e-17,True
1633,exponential_mean,21,7,-0.7736230098130109,-0.7736230098130111,2.220446049250313e-16,True
1633,weighted_median,21,7,0.274354857738832,0.274354857738832,0.0,True
1633,minimum,21,7,-2.033414931666018,-2.033414931666018,0.0,True
1634,weighted_arithmetic,27,7,0.22985158859454646,0.22985158859454644,2.7755575615628914e-17,True
1634,exponential_mean,27,7,-0.6217888969903076,-0.6217888969903074,2.220446049250313e-16,True
1634,weighted_median,27,7,0.24515794926749457,0.24515794926749457,0.0,True
1634,minimum,27,7,-2.4927623687798914,-2.4927623687798914,0.0,True
1635,weighted_arithmetic,13,2,-0.7791779616841656,-0.7791779616841656,0.0,True
1635,exponential_mean,13,2,-1.3496731299348623,-1.349673129934862,2.220446049250313e-16,True
1635,weighted_median,13,2,-0.9252021736611773,-0.8906486528113501,0.03455352084982721,False
1635,minimum,13,2,-2.486724744254068,-2.486724744254068,0.0,True
1636,weighted_arithmetic,25,3,-0.09935004272066852,-0.09935004272066857,4.163336342344337e-17,True
1636,exponential_mean,25,3,-1.2345355452257454,-1.2345355452257458,4.440892098500626e-16,True
1636,weighted_median,25,3,0.07873952437702743,-0.13935505718144459,0.218094581558472,False
1636,minimum,25,3,-2.8676260981039454,-2.8676260981039454,0.0,True
1637,weighted_arithmetic,24,3,-0.03607550527221654,-0.036075505272216576,3.469446951953614e-17,True
1637,exponential_mean,24,3,-0.9286365284500594,-0.9286365284500594,0.0,True
1637,weighted_median,24,3,-0.2634531806234347,0.14919250868997777,0.4126456893134125,False
1637,minimum,24,3,-3.681468654145006,-3.681468654145006,0.0,True
1638,weighted_arithmetic,30,2,-0.3113315859949045,-0.3113315859949045,0.0,True
1638,exponential_mean,30,2,-1.0548917435104141,-1.0548917435104141,0.0,True
1638,weighted_median,30,2,-0.5517355935156445,-0.13679668994743394,0.41493890356821056,False
1638,minimum,30,2,-3.203196413851651,-3.203196413851651,0.0,True
1639,weighted_arithmetic,9,7,0.21471814209425602,0.214718142094256,2.7755575615628914e-17,True
1639,exponential_mean,9,7,-0.2690066271023671,-0.2690066271023671,0.0,True
1639,weighted_median,9,7,-0.6225703710870596,-0.6225703710870596,0.0,True
1639,minimum,9,7,-0.6488691935343959,-0.6488691935343959,0.0,True
1640,weighted_arithmetic,16,6,-0.29563094239816623,-0.2956309423981663,5.551115123125783e-17,True
1640,exponential_mean,16,6,-1.1313269472953418,-1.1313269472953418,0.0,True
1640,weighted_median,16,6,-0.5815446322869534,-0.5815446322869534,0.0,True
1640,minimum,16,6,-2.6274441031653217,-2.6274441031653217,0.0,True
1641,weighted_arithmetic,10,3,0.19745207544298335,0.19745207544298335,0.0,True
1641,exponential_mean,10,3,-0.5627439304958534,-0.5627439304958533,1.1102230246251565e-16,True
1641,weighted_median,10,3,0.9043451821594785,0.9043451821594785,0.0,True
1641,minimum,10,3,-1.6139793939504397,-1.6139793939504397,0.0,True
1642,weighted_arithmetic,23,5,-0.5598413566441993,-0.5598413566441994,1.1102230246251565e-16,True
1642,exponential_mean,23,5,-1.2709961279563717,-1.270996127956372,2.220446049250313e-16,True
1642,weighted_median,23,5,0.08446457639221228,-1.234346269878504,1.3188108462707162,False
1642,minimum,23,5,-2.526017335743947,-2.526017335743947,0.0,True
1643,weighted_arithmetic,20,4,-0.7158637547508638,-0.7158637547508636,2.220446049250313e-16,True
1643,exponential_mean,20,4,-1.8106760577602938,-1.8106760577602938,0.0,True
1643,weighted_median,20,4,-0.43386132058483934,-0.43386132058483934,0.0,True
1643,minimum,20,4,-3.281569411601227,-3.281569411601227,0.0,True
1644,weighted_arithmetic,28,2,0.15441228936315782,0.15441228936315782,0.0,True
1644,exponential_mean,28,2,-0.6338511333587562,-0.6338511333587563,1.1102230246251565e-16,True
1644,weighted_median,28,2,-0.11197582735057977,-0.12967539288969204,0.01769956553911227,False
1644,minimum,28,2,-2.9704332576604218,-2.9704332576604218,0.0,True
1645,weighted_arithmetic,7,5,-0.6124545253372032,-0.6124545253372033,1.1102230246251565e-16,True
1645,exponential_mean,7,5,-0.9154074437877455,-0.9154074437877459,3.3306690738754696e-16,True
1645,weighted_median,7,5,-0.7688161484881514,-0.7688161484881514,0.0,True
1645,minimum,7,5,-1.7801162258261019,-1.7801162258261019,0.0,True
1646,weighted_arithmetic,5,5,-0.11123167470231066,-0.11123167470231066,0.0,True
1646,exponential_mean,5,5,-0.15500376439004476,-0.15500376439004476,0.0,True
1646,weighted_median,5,5,-0.2622549881903115,-0.2622549881903115,0.0,True
1646,minimum,5,5,-0.3413457794061168,-0.3413457794061168,0.0,True
1647,weighted_arithmetic,27,4,0.14844545083113939,0.14844545083113939,0.0,True
1647,exponential_mean,27,4,-1.4168019036601425,-1.4168019036601422,2.220446049250313e-16,True
1647,weighted_median,27,4,0.8093776442756905,-0.19448446574087425,1.0038621100165648,False
1647,minimum,27,4,-3.188012318606469,-3.188012318606469,0.0,True
1648,weighted_arithmetic,8,6,-0.49899059423164527,-0.49899059423164527,0.0,True
1648,exponential_mean,8,6,-0.569061020318349,-0.5690610203183489,1.1102230246251565e-16,True
1648,weighted_median,8,6,-0.5830291298219322,-0.40781797643931456,0.17521115338261767,False
1648,minimum,8,6,-0.8993344518384346,-0.8993344518384346,0.0,True
1649,weighted_arithmetic,28,5,0.3730572401029505,0.37305724010295044,5.551115123125783e-17,True
1649,exponential_mean,28,5,-0.7864078558858146,-0.7864078558858147,1.1102230246251565e-16,True
1649,weighted_median,28,5,0.3708259791916271,0.3277745824830074,0.04305139670861968,False
1649,minimum,28,5,-2.8356561374727427,-2.8356561374727427,0.0,True
1650,weighted_arithmetic,12,2,-0.1856443229165017,-0.18564432291650168,2.7755575615628914e-17,True
1650,exponential_mean,12,2,-0.7092838402168015,-0.7092838402168014,1.1102230246251565e-16,True
1650,weighted_median,12,2,0.36398887277115705,0.20281348389121148,0.16117538887994556,False
1650,minimum,12,2,-1.695834799300152,-1.695834799300152,0.0,True
1651,weighted_arithmetic,28,6,-0.2456305145954708,-0.2456305145954709,8.326672684688674e-17,True
1651,exponential_mean,28,6,-0.8730497535521321,-0.8730497535521323,2.220446049250313e-16,True
1651,weighted_median,28,6,-0.19289877495848073,-0.23153552635932725,0.03863675140084652,False
1651,minimum,28,6,-1.8895219919056139,-1.8895219919056139,0.0,True
1652,weighted_arithmetic,7,4,0.8421321266718503,0.8421321266718504,1.1102230246251565e-16,True
1652,exponential_mean,7,4,0.052509713014597635,0.052509713014597635,0.0,True
1652,weighted_median,7,4,0.3860673109049872,0.3860673109049872,0.0,True
1652,minimum,7,4,-1.1058329966541276,-1.1058329966541276,0.0,True
1653,weighted_arithmetic,33,5,-0.2376010532482496,-0.23760105324824957,2.7755575615628914e-17,True
1653,exponential_mean,33,5,-0.8720136818539487,-0.8720136818539483,3.3306690738754696e-16,True
1653,weighted_median,33,5,-0.38054284241593067,-0.4693579165082883,0.08881507409235762,False
1653,minimum,33,5,-2.1389077738436697,-2.1389077738436697,0.0,True
1654,weighted_arithmetic,17,4,0.4019384058831517,0.4019384058831516,1.1102230246251565e-16,True
1654,exponential_mean,17,4,0.14312375251927084,0.14312375251927073,1.1102230246251565e-16,True
1654,weighted_median,17,4,0.4989498120291115,0.4989498120291115,0.0,True
1654,minimum,17,4,-0.7783179701615384,-0.7783179701615384,0.0,True
1655,weighted_arithmetic,27,3,-0.3675115526708272,-0.36751155267082714,5.551115123125783e-17,True
1655,exponential_mean,27,3,-1.2531477548865317,-1.2531477548865317,0.0,True
1655,weighted_median,27,3,-0.5724486044209135,0.3185252843664165,0.89097388878733,False
1655,minimum,27,3,-2.9964343794628454,-2.9964343794628454,0.0,True
1656,weighted_arithmetic,27,4,0.6700293802000983,0.6700293802000983,0.0,True
1656,exponential_mean,27,4,-0.2379840338255029,-0.2379840338255031,1.942890293094024e-16,True
1656,weighted_median,27,4,0.4836949918569146,-0.23383657965518415,0.7175315715120988,False
1656,minimum,27,4,-2.0773698777782728,-2.0773698777782728,0.0,True
1657,weighted_arithmetic,8,5,0.5339237811448143,0.5339237811448144,1.1102230246251565e-16,True
1657,exponential_mean,8,5,0.27738068286199524,0.2773806828619952,5.551115123125783e-17,True
