sample_index,operator,group_count,macro_probability_tv,maximum_group_weight_relative_error
78,weighted_arithmetic,5,0.06643474277319336,0.4018966131990384
78,exponential_mean,5,6.938893903907228e-17,1.9767901640562946e-16
78,weighted_median,5,0.12639335131282314,0.5260067702551396
78,minimum,5,0.07907084239005382,2.449830484345111
79,weighted_arithmetic,5,0.16574146756536745,0.7272303771759417
79,exponential_mean,5,5.898059818321144e-17,3.0849826715127245e-16
79,weighted_median,5,0.2944007394714496,0.866601724164483
79,minimum,5,0.4210307999966775,19.183501404876996
80,weighted_arithmetic,3,0.03541518884047462,0.4405102410270933
80,exponential_mean,3,0.0,0.0
80,weighted_median,3,0.1439126354541852,0.48703970603284896
80,minimum,3,0.09700850062156374,5.042924127836894
81,weighted_arithmetic,4,0.26568577404581073,0.7606404645883269
81,exponential_mean,4,1.3877787807814457e-17,2.2068618314546206e-16
81,weighted_median,4,0.27076458035198614,0.7310827778691046
81,minimum,4,0.09924153495735183,2.2976283226211867
82,weighted_arithmetic,5,0.14622315967083244,0.549605841839178
82,exponential_mean,5,1.1796119636642288e-16,3.0606495267929865e-16
82,weighted_median,5,0.2812143586913057,0.7508528855885203
82,minimum,5,0.2973758652452235,6.287369593862431
83,weighted_arithmetic,3,0.0819395690275302,0.4049944871068464
83,exponential_mean,3,5.551115123125783e-17,1.9743207876316013e-16
83,weighted_median,3,0.10445190966523853,0.45245311845295844
83,minimum,3,0.14269882182102833,1.7953546628430141
84,weighted_arithmetic,2,0.07734875897884994,0.4901886285692494
84,exponential_mean,2,8.326672684688674e-17,1.8285541434959933e-16
84,weighted_median,2,0.1278929032845337,0.4187826298647963
84,minimum,2,0.12567002822266693,3.188504314464736
85,weighted_arithmetic,3,0.10343800867496437,0.6077539793184508
